# T0 = 14563.051349861636 K
# gamma = 1.0360096385733177
# gamma_err = 0.037654820633070706
# T0_err = 3178.2338178277373 K
# n_bins_fit = 29
# n_pixels = 172725665
log_density,log_temperature
1.312848e-01,4.019666e+00
1.771628e-01,4.028902e+00
3.539549e-01,4.128215e+00
5.362311e-03,3.940189e+00
2.089158e-01,4.054822e+00
-1.643575e-02,3.928043e+00
-4.888133e-02,3.911897e+00
4.385000e-01,4.176474e+00
1.009359e-01,4.032079e+00
-5.052621e-02,4.232242e+00
-1.903554e-02,3.931964e+00
4.128775e-01,4.169699e+00
-2.334061e-01,3.812518e+00
9.123159e-01,4.411991e+00
3.815964e-01,4.137714e+00
-1.571267e-01,3.849757e+00
6.622939e-02,3.971668e+00
-1.652465e-01,3.846108e+00
-4.028632e-01,3.715009e+00
-9.075231e-02,3.890444e+00
-2.895499e-02,3.921712e+00
-1.512075e-01,3.856281e+00
5.373611e-01,4.234211e+00
1.304532e+00,4.644201e+00
-2.553221e-01,3.796386e+00
-1.968809e-01,3.830013e+00
-1.106808e-01,3.877664e+00
-3.429679e-01,3.759643e+00
4.769759e-01,4.216716e+00
-7.881725e-02,3.895806e+00
2.839079e-01,4.121308e+00
-1.801972e-01,3.837339e+00
-2.215751e-01,3.813886e+00
2.154899e-01,4.055829e+00
1.115999e+00,4.505281e+00
2.509909e-01,4.072274e+00
1.823989e-01,4.036546e+00
-2.802209e-01,3.782002e+00
4.236261e-01,4.174149e+00
-1.030761e-01,3.880305e+00
3.389324e-01,4.153846e+00
8.298534e-01,4.438826e+00
-2.849108e-01,3.782346e+00
3.353588e-01,4.141226e+00
8.899719e-01,4.591037e+00
-2.239184e-01,3.814731e+00
-1.225921e-01,3.879467e+00
2.004077e-01,4.046879e+00
2.908322e-01,4.094748e+00
-3.880210e-01,3.721026e+00
2.678584e-01,4.086374e+00
-1.283320e-01,3.876238e+00
-2.867342e-01,3.777652e+00
1.640559e-01,4.028685e+00
-4.343717e-02,3.909811e+00
1.860505e-01,4.037249e+00
-4.040355e-03,3.990239e+00
-3.686033e-02,3.914764e+00
-4.681451e-01,3.675561e+00
-1.362073e-01,3.868535e+00
1.278165e-01,4.003532e+00
-2.700742e-01,3.786578e+00
2.145036e-01,4.058169e+00
-3.620786e-01,3.868893e+00
1.736399e-01,4.032082e+00
3.353179e-01,4.135058e+00
1.505361e-01,4.030970e+00
1.154550e+00,4.565839e+00
2.648361e-01,4.087357e+00
2.687398e-01,4.091511e+00
-3.057739e-01,3.770822e+00
6.754488e-02,3.976314e+00
-4.910682e-01,3.665854e+00
3.231153e-02,3.954133e+00
8.455335e-01,5.138896e+00
-2.864638e-01,3.782354e+00
3.087831e-01,4.105547e+00
1.829449e-02,3.947671e+00
2.998985e-02,3.953772e+00
5.276134e-01,4.220128e+00
-3.396864e-01,3.752474e+00
1.287947e-01,4.009889e+00
-8.978903e-02,3.892045e+00
-2.244322e-01,3.813660e+00
6.338483e-01,4.269155e+00
-2.636311e-01,3.797834e+00
4.594204e-01,4.985234e+00
-1.178366e-01,3.873033e+00
6.669973e-01,5.105294e+00
8.111841e-02,3.981350e+00
-1.595885e-01,3.853824e+00
-1.352626e-01,3.863893e+00
-7.657425e-02,3.894064e+00
-2.785747e-01,3.783296e+00
-2.129592e-01,3.820252e+00
6.423576e-01,4.280941e+00
1.053268e-01,3.998250e+00
3.621015e-01,4.138020e+00
-3.060147e-01,3.766450e+00
5.902751e-02,3.969145e+00
-2.342120e-01,3.812410e+00
2.124034e-01,4.061276e+00
6.304976e-01,4.271581e+00
-1.354712e-01,3.866717e+00
-2.343366e-01,3.806960e+00
6.294173e-03,3.938779e+00
-4.265608e-01,3.703315e+00
-1.634264e-02,3.929929e+00
-1.345184e-01,3.866607e+00
-2.476133e-01,3.802397e+00
1.755904e-01,4.059559e+00
-3.750333e-01,3.728734e+00
9.097140e-02,3.988941e+00
-1.354315e-01,3.862478e+00
-2.037925e-01,3.824279e+00
3.039483e-01,4.102964e+00
-3.635025e-01,3.735237e+00
1.364298e-01,4.012823e+00
1.926448e-01,4.043266e+00
-9.332893e-02,3.889078e+00
-2.594747e-02,3.929441e+00
7.203510e-02,3.980466e+00
-2.366266e-01,3.813161e+00
-2.602858e-01,3.800271e+00
2.623429e-01,4.083449e+00
-1.066610e-01,3.876678e+00
3.720815e-01,4.142088e+00
9.553295e-02,3.989178e+00
2.406375e-01,4.066097e+00
1.285097e-01,4.003453e+00
1.239478e-01,4.009249e+00
-1.510472e-01,3.852583e+00
4.111444e-01,4.161026e+00
-5.895503e-02,3.906300e+00
5.356073e-01,4.251581e+00
-1.317342e-01,3.865173e+00
-5.470705e-02,4.480069e+00
2.564927e-01,4.079269e+00
-3.390761e-01,3.749284e+00
8.132385e-01,4.400233e+00
1.505883e-01,4.017478e+00
-1.623675e-01,3.848023e+00
-3.218862e-01,3.758527e+00
5.862163e-03,3.940805e+00
1.217252e-01,4.007662e+00
3.199266e-01,4.109638e+00
-1.595463e-01,3.849860e+00
-3.333302e-01,3.752545e+00
2.448254e-01,4.067039e+00
2.087551e-01,4.055797e+00
-1.378333e-01,3.860227e+00
8.876614e-01,4.398310e+00
1.018933e-01,3.994356e+00
-1.918275e-01,3.835382e+00
-1.358737e-01,3.876258e+00
-2.384153e-01,3.806084e+00
-4.841899e-01,3.669354e+00
1.831872e-01,4.047284e+00
-2.996988e-01,3.770710e+00
1.622247e-01,4.036259e+00
-1.887286e-01,3.833665e+00
2.660164e-01,4.082644e+00
-2.418492e-01,3.806588e+00
2.368911e-02,3.950322e+00
1.103023e-01,4.002983e+00
-1.821898e-01,3.836804e+00
2.639164e-01,4.098596e+00
1.717000e-02,3.949928e+00
-3.319354e-01,3.751173e+00
-3.310567e-01,3.753355e+00
2.573026e-01,4.102798e+00
8.975560e-02,3.987685e+00
-5.459541e-01,3.632643e+00
3.960318e-01,4.149969e+00
1.162262e-01,4.871837e+00
-3.477802e-02,3.921395e+00
-7.441142e-02,3.895822e+00
3.497702e-01,4.128923e+00
4.036837e-01,4.156170e+00
-8.879089e-02,3.886223e+00
-1.411861e-01,3.858916e+00
2.719659e-01,4.095274e+00
-4.040043e-01,3.713369e+00
6.661641e-03,4.407842e+00
-1.278947e-01,3.869454e+00
-2.846915e-01,3.780619e+00
-9.555572e-02,3.885098e+00
3.949955e-01,4.147984e+00
1.077638e+00,4.545735e+00
6.695755e-01,4.331165e+00
2.210738e-01,4.063619e+00
-8.831838e-02,3.889558e+00
3.203659e-01,4.124781e+00
3.413825e-01,4.121924e+00
1.203661e-01,4.004160e+00
2.425838e-01,4.073824e+00
-2.276877e-02,3.924263e+00
-9.739501e-02,3.881103e+00
-3.870311e-01,3.721193e+00
-2.059049e-01,3.824281e+00
-2.551310e-01,3.797783e+00
-9.381349e-03,3.929852e+00
8.629122e-01,4.388803e+00
2.682075e-01,4.080351e+00
1.126759e-01,4.002496e+00
2.345826e-01,4.067681e+00
3.702555e-01,4.149441e+00
-1.853563e-03,3.946977e+00
4.104738e-01,4.193154e+00
2.468064e-01,4.088622e+00
-1.419888e-02,3.991398e+00
-3.102928e-01,3.765450e+00
4.803737e-01,4.197816e+00
4.611849e-01,4.794212e+00
-1.702678e-01,3.865784e+00
1.107117e-01,3.997689e+00
1.298081e+00,4.554176e+00
1.060423e+00,4.559353e+00
2.062234e-01,4.049521e+00
-2.329176e-01,3.810559e+00
-3.095864e-01,3.768053e+00
-4.143943e-01,3.708818e+00
3.051053e-02,3.959238e+00
-2.556607e-01,3.796198e+00
-1.592983e-01,3.850950e+00
-1.069730e-01,3.878651e+00
7.149745e-01,4.384253e+00
1.154634e-01,3.998918e+00
-1.548325e-01,3.849645e+00
-2.114913e-01,3.821227e+00
4.669094e-01,4.193209e+00
-8.296967e-02,3.891811e+00
2.082305e-01,4.095153e+00
-3.039361e-01,3.770096e+00
-1.621503e-01,3.847639e+00
-2.570579e-01,3.796721e+00
4.697343e-02,3.960972e+00
1.252847e+00,4.620304e+00
-8.987759e-02,3.889937e+00
2.893543e-01,4.101993e+00
1.214025e-01,4.006275e+00
2.823461e-01,4.088880e+00
6.845771e-02,4.008972e+00
2.465767e+00,6.041604e+00
1.867926e-01,4.065063e+00
3.600539e-01,4.162751e+00
1.223202e-01,4.011526e+00
1.148462e-01,4.000351e+00
-7.786475e-02,3.895998e+00
6.240490e-02,3.981469e+00
-1.929234e-01,3.829124e+00
3.894706e-01,4.145196e+00
-1.276723e-01,3.868250e+00
-1.772431e-01,3.839069e+00
8.494025e-02,3.983046e+00
-3.439363e-01,3.746097e+00
-1.545199e-01,3.854162e+00
-7.101509e-03,3.932574e+00
-4.036701e-01,3.713714e+00
-7.476556e-02,3.906473e+00
-2.812798e-01,3.805433e+00
-2.181482e-01,3.817730e+00
4.049757e-01,4.160751e+00
-2.677395e-01,3.787938e+00
1.159024e-01,4.000046e+00
-5.317778e-03,3.935696e+00
1.753841e-01,4.037043e+00
7.164792e-01,4.316218e+00
-8.151129e-02,3.891509e+00
9.477788e-02,3.987843e+00
2.630675e-01,4.922665e+00
