k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,7.461609e+00,5.957148e+01,5.957148e-01
3.127016e-03,5.540173e+00,1.013047e+01,1.013047e-01
6.254033e-03,4.722080e+00,6.937864e+00,6.937864e-02
9.381049e-03,3.853106e+00,5.192322e+00,5.192322e-02
1.250807e-02,3.325514e+00,4.503973e+00,4.503973e-02
1.563508e-02,2.843959e+00,3.761057e+00,3.761057e-02
1.876210e-02,2.363693e+00,3.080241e+00,3.080241e-02
2.188911e-02,1.941776e+00,2.412577e+00,2.412577e-02
2.501613e-02,1.672890e+00,2.017322e+00,2.017322e-02
2.814315e-02,1.382550e+00,1.664746e+00,1.664746e-02
3.127016e-02,1.180348e+00,1.400973e+00,1.400973e-02
3.439718e-02,1.033470e+00,1.236178e+00,1.236178e-02
3.752420e-02,8.673896e-01,1.027975e+00,1.027975e-02
4.065121e-02,7.317142e-01,8.610749e-01,8.610749e-03
4.377823e-02,6.476374e-01,7.572989e-01,7.572989e-03
4.690524e-02,5.418371e-01,6.533529e-01,6.533529e-03
5.003226e-02,4.740846e-01,5.469811e-01,5.469811e-03
5.315928e-02,4.056593e-01,4.781807e-01,4.781807e-03
5.628629e-02,3.490626e-01,3.993164e-01,3.993164e-03
5.941331e-02,3.029882e-01,3.468181e-01,3.468181e-03
6.254033e-02,2.640506e-01,3.017377e-01,3.017377e-03
6.566734e-02,2.263515e-01,2.549551e-01,2.549551e-03
6.879436e-02,2.005403e-01,2.312010e-01,2.312010e-03
7.192137e-02,1.732361e-01,1.994314e-01,1.994314e-03
7.504839e-02,1.484826e-01,1.692585e-01,1.692585e-03
7.817541e-02,1.282067e-01,1.460865e-01,1.460865e-03
8.130242e-02,1.136887e-01,1.290256e-01,1.290256e-03
8.442944e-02,9.862220e-02,1.132274e-01,1.132274e-03
8.755646e-02,8.658569e-02,1.017519e-01,1.017519e-03
9.068347e-02,7.401406e-02,8.353686e-02,8.353686e-04
9.381049e-02,6.305168e-02,7.238701e-02,7.238701e-04
9.693750e-02,5.548036e-02,6.400063e-02,6.400063e-04
1.000645e-01,4.850260e-02,5.334670e-02,5.334670e-04
1.031915e-01,4.280320e-02,4.801570e-02,4.801570e-04
1.063186e-01,3.626022e-02,4.236238e-02,4.236238e-04
1.094456e-01,3.130520e-02,3.616724e-02,3.616724e-04
1.125726e-01,2.778803e-02,3.175687e-02,3.175687e-04
1.156996e-01,2.423057e-02,2.710807e-02,2.710807e-04
1.188266e-01,2.090890e-02,2.378673e-02,2.378673e-04
1.219536e-01,1.854254e-02,2.162877e-02,2.162877e-04
1.250807e-01,1.595271e-02,1.863138e-02,1.863138e-04
1.282077e-01,1.405892e-02,1.644903e-02,1.644903e-04
1.313347e-01,1.217979e-02,1.438859e-02,1.438859e-04
1.344617e-01,1.062471e-02,1.270721e-02,1.270721e-04
1.375887e-01,9.195687e-03,1.083217e-02,1.083217e-04
1.407157e-01,8.047606e-03,9.316812e-03,9.316812e-05
1.438427e-01,7.031720e-03,8.502387e-03,8.502387e-05
1.469698e-01,6.136660e-03,7.353819e-03,7.353819e-05
1.500968e-01,5.316244e-03,6.400990e-03,6.400990e-05
1.532238e-01,4.565738e-03,5.355707e-03,5.355707e-05
1.563508e-01,4.066258e-03,4.913506e-03,4.913506e-05
1.594778e-01,3.522518e-03,4.269414e-03,4.269414e-05
1.626048e-01,3.129679e-03,3.876959e-03,3.876959e-05
1.657319e-01,2.726341e-03,3.447082e-03,3.447082e-05
1.688589e-01,2.377565e-03,3.021492e-03,3.021492e-05
1.719859e-01,2.100047e-03,2.691439e-03,2.691439e-05
1.751129e-01,1.844488e-03,2.295517e-03,2.295517e-05
1.782399e-01,1.615695e-03,2.066897e-03,2.066897e-05
1.813669e-01,1.456348e-03,1.899542e-03,1.899542e-05
1.844940e-01,1.263797e-03,1.675776e-03,1.675776e-05
1.876210e-01,1.111773e-03,1.505199e-03,1.505199e-05
1.907480e-01,9.770111e-04,1.316877e-03,1.316877e-05
1.938750e-01,8.599890e-04,1.206990e-03,1.206990e-05
1.970020e-01,7.553429e-04,1.058968e-03,1.058968e-05
2.001290e-01,6.842481e-04,9.620278e-04,9.620278e-06
2.032561e-01,5.855130e-04,8.095647e-04,8.095647e-06
2.063831e-01,5.245398e-04,7.626312e-04,7.626312e-06
2.095101e-01,4.639892e-04,6.768278e-04,6.768278e-06
2.126371e-01,4.113390e-04,6.191385e-04,6.191385e-06
2.157641e-01,3.608227e-04,5.319327e-04,5.319327e-06
2.188911e-01,3.178461e-04,4.522711e-04,4.522711e-06
2.220182e-01,2.821662e-04,4.116130e-04,4.116130e-06
2.251452e-01,2.549166e-04,3.743236e-04,3.743236e-06
2.282722e-01,2.277341e-04,3.582535e-04,3.582535e-06
2.313992e-01,2.025774e-04,3.194037e-04,3.194037e-06
2.345262e-01,1.837651e-04,3.087624e-04,3.087624e-06
2.376532e-01,1.661256e-04,2.793989e-04,2.793989e-06
2.407803e-01,1.464040e-04,2.528770e-04,2.528770e-06
2.439073e-01,1.317156e-04,2.449787e-04,2.449787e-06
2.470343e-01,1.188137e-04,2.277178e-04,2.277178e-06
2.501613e-01,1.076824e-04,2.150424e-04,2.150424e-06
2.532883e-01,9.598138e-05,1.897918e-04,1.897918e-06
2.564153e-01,8.464099e-05,1.787089e-04,1.787089e-06
2.595424e-01,7.677411e-05,1.518378e-04,1.518378e-06
2.626694e-01,6.714222e-05,1.363439e-04,1.363439e-06
2.657964e-01,6.102168e-05,1.283387e-04,1.283387e-06
2.689234e-01,5.406932e-05,1.127120e-04,1.127120e-06
2.720504e-01,5.004539e-05,1.110408e-04,1.110408e-06
2.751774e-01,4.406609e-05,1.011497e-04,1.011497e-06
2.783044e-01,4.104649e-05,9.706352e-05,9.706352e-07
2.814315e-01,3.566918e-05,8.587455e-05,8.587455e-07
2.845585e-01,3.263555e-05,8.569498e-05,8.569498e-07
2.876855e-01,2.975857e-05,8.084858e-05,8.084858e-07
2.908125e-01,2.709196e-05,7.844900e-05,7.844900e-07
2.939395e-01,2.474451e-05,7.707200e-05,7.707200e-07
2.970665e-01,2.191927e-05,6.597293e-05,6.597293e-07
3.001936e-01,2.014828e-05,6.307149e-05,6.307149e-07
3.033206e-01,1.824206e-05,6.130771e-05,6.130771e-07
3.064476e-01,1.606979e-05,5.783033e-05,5.783033e-07
3.095746e-01,1.519034e-05,4.930192e-05,4.930192e-07
3.127016e-01,1.337998e-05,4.722434e-05,4.722434e-07
3.158286e-01,1.237900e-05,4.196871e-05,4.196871e-07
3.189557e-01,1.124104e-05,3.979783e-05,3.979783e-07
3.220827e-01,1.043966e-05,4.032778e-05,4.032778e-07
3.252097e-01,9.398635e-06,3.666224e-05,3.666224e-07
3.283367e-01,8.560452e-06,3.555106e-05,3.555106e-07
3.314637e-01,7.859683e-06,3.397909e-05,3.397909e-07
3.345907e-01,7.128335e-06,3.225864e-05,3.225864e-07
3.377178e-01,6.691127e-06,3.118844e-05,3.118844e-07
3.408448e-01,6.147118e-06,3.103044e-05,3.103044e-07
3.439718e-01,5.629176e-06,2.956535e-05,2.956535e-07
3.470988e-01,5.127952e-06,2.786359e-05,2.786359e-07
3.502258e-01,4.678598e-06,2.664139e-05,2.664139e-07
3.533528e-01,4.301963e-06,2.426649e-05,2.426649e-07
3.564799e-01,3.989801e-06,2.359982e-05,2.359982e-07
3.596069e-01,3.655543e-06,2.129052e-05,2.129052e-07
3.627339e-01,3.319455e-06,1.964822e-05,1.964822e-07
3.658609e-01,3.019634e-06,1.804789e-05,1.804789e-07
3.689879e-01,2.752164e-06,1.687578e-05,1.687578e-07
3.721149e-01,2.554189e-06,1.587323e-05,1.587323e-07
3.752420e-01,2.419474e-06,1.602028e-05,1.602028e-07
3.783690e-01,2.210711e-06,1.532147e-05,1.532147e-07
3.814960e-01,2.037419e-06,1.427203e-05,1.427203e-07
3.846230e-01,1.941031e-06,1.462038e-05,1.462038e-07
3.877500e-01,1.840894e-06,1.375064e-05,1.375064e-07
3.908770e-01,1.710975e-06,1.336043e-05,1.336043e-07
3.940041e-01,1.600967e-06,1.285809e-05,1.285809e-07
3.971311e-01,1.531234e-06,1.267268e-05,1.267268e-07
4.002581e-01,1.414012e-06,1.205660e-05,1.205660e-07
4.033851e-01,1.310456e-06,1.163898e-05,1.163898e-07
4.065121e-01,1.209442e-06,1.057877e-05,1.057877e-07
4.096391e-01,1.124820e-06,9.908383e-06,9.908383e-08
4.127661e-01,1.051117e-06,9.335038e-06,9.335038e-08
4.158932e-01,9.816991e-07,8.896862e-06,8.896862e-08
4.190202e-01,8.988384e-07,8.199524e-06,8.199524e-08
4.221472e-01,8.472037e-07,7.920225e-06,7.920225e-08
4.252742e-01,8.073691e-07,7.835573e-06,7.835573e-08
4.284012e-01,7.495677e-07,7.524285e-06,7.524285e-08
4.315282e-01,7.166225e-07,7.512455e-06,7.512455e-08
4.346553e-01,6.687095e-07,7.165542e-06,7.165542e-08
4.377823e-01,6.227415e-07,6.660440e-06,6.660440e-08
4.409093e-01,6.029969e-07,6.677694e-06,6.677694e-08
4.440363e-01,5.585337e-07,6.302324e-06,6.302324e-08
4.471633e-01,5.246418e-07,5.935273e-06,5.935273e-08
4.502903e-01,4.920128e-07,5.614891e-06,5.614891e-08
4.534174e-01,4.667345e-07,5.414417e-06,5.414417e-08
4.565444e-01,4.283005e-07,5.011821e-06,5.011821e-08
4.596714e-01,4.122212e-07,4.910790e-06,4.910790e-08
4.627984e-01,3.882248e-07,4.699140e-06,4.699140e-08
4.659254e-01,3.673059e-07,4.465347e-06,4.465347e-08
4.690524e-01,3.482468e-07,4.363544e-06,4.363544e-08
4.721795e-01,3.311039e-07,4.230486e-06,4.230486e-08
4.753065e-01,3.154127e-07,4.178923e-06,4.178923e-08
4.784335e-01,2.984847e-07,4.031750e-06,4.031750e-08
4.815605e-01,2.793076e-07,3.805009e-06,3.805009e-08
4.846875e-01,2.606847e-07,3.599337e-06,3.599337e-08
4.878145e-01,2.502296e-07,3.524923e-06,3.524923e-08
4.909416e-01,2.318566e-07,3.275903e-06,3.275903e-08
4.940686e-01,2.144301e-07,3.051757e-06,3.051757e-08
4.971956e-01,2.038277e-07,2.997865e-06,2.997865e-08
5.003226e-01,1.887806e-07,2.825424e-06,2.825424e-08
5.034496e-01,1.811734e-07,2.735090e-06,2.735090e-08
5.065766e-01,1.724112e-07,2.632698e-06,2.632698e-08
5.097037e-01,1.644823e-07,2.532261e-06,2.532261e-08
5.128307e-01,1.582430e-07,2.485996e-06,2.485996e-08
5.159577e-01,1.510192e-07,2.385697e-06,2.385697e-08
5.190847e-01,1.448864e-07,2.331606e-06,2.331606e-08
5.222117e-01,1.374233e-07,2.268074e-06,2.268074e-08
5.253387e-01,1.336930e-07,2.227061e-06,2.227061e-08
5.284658e-01,1.254420e-07,2.083321e-06,2.083321e-08
5.315928e-01,1.180552e-07,1.976172e-06,1.976172e-08
5.347198e-01,1.131260e-07,1.913242e-06,1.913242e-08
5.378468e-01,1.048646e-07,1.780461e-06,1.780461e-08
5.409738e-01,9.879129e-08,1.715445e-06,1.715445e-08
5.441008e-01,9.300988e-08,1.649544e-06,1.649544e-08
5.472278e-01,8.851828e-08,1.584632e-06,1.584632e-08
5.503549e-01,8.411675e-08,1.508522e-06,1.508522e-08
5.534819e-01,8.100709e-08,1.481493e-06,1.481493e-08
5.566089e-01,7.729101e-08,1.411297e-06,1.411297e-08
5.597359e-01,7.448162e-08,1.391568e-06,1.391568e-08
5.628629e-01,7.115816e-08,1.355312e-06,1.355312e-08
5.659899e-01,6.811105e-08,1.334028e-06,1.334028e-08
5.691170e-01,6.485912e-08,1.295317e-06,1.295317e-08
5.722440e-01,6.174341e-08,1.223276e-06,1.223276e-08
5.753710e-01,5.849636e-08,1.173822e-06,1.173822e-08
5.784980e-01,5.517629e-08,1.097677e-06,1.097677e-08
5.816250e-01,5.269987e-08,1.049248e-06,1.049248e-08
5.847520e-01,4.985246e-08,9.913838e-07,9.913838e-09
5.878791e-01,4.793951e-08,9.635585e-07,9.635585e-09
5.910061e-01,4.591115e-08,9.322776e-07,9.322776e-09
5.941331e-01,4.424586e-08,8.966650e-07,8.966650e-09
5.972601e-01,4.256780e-08,8.662393e-07,8.662393e-09
6.003871e-01,4.108014e-08,8.333469e-07,8.333469e-09
6.035141e-01,3.981838e-08,8.108769e-07,8.108769e-09
6.066412e-01,3.818102e-08,7.965759e-07,7.965759e-09
6.097682e-01,3.661302e-08,7.822112e-07,7.822112e-09
6.128952e-01,3.484150e-08,7.610530e-07,7.610530e-09
6.160222e-01,3.316207e-08,7.386060e-07,7.386060e-09
6.191492e-01,3.137453e-08,7.056639e-07,7.056639e-09
6.222762e-01,2.965330e-08,6.702314e-07,6.702314e-09
6.254033e-01,2.787473e-08,6.276951e-07,6.276951e-09
6.285303e-01,2.645804e-08,5.961307e-07,5.961307e-09
6.316573e-01,2.509182e-08,5.688098e-07,5.688098e-09
6.347843e-01,2.406699e-08,5.476062e-07,5.476062e-09
6.379113e-01,2.309033e-08,5.284684e-07,5.284684e-09
6.410383e-01,2.224529e-08,5.118898e-07,5.118898e-09
6.441654e-01,2.170093e-08,4.956457e-07,4.956457e-09
6.472924e-01,2.113176e-08,4.799489e-07,4.799489e-09
6.504194e-01,2.061908e-08,4.672892e-07,4.672892e-09
6.535464e-01,2.002128e-08,4.582929e-07,4.582929e-09
6.566734e-01,1.940867e-08,4.514842e-07,4.514842e-09
6.598004e-01,1.863811e-08,4.409469e-07,4.409469e-09
6.629275e-01,1.788255e-08,4.313931e-07,4.313931e-09
6.660545e-01,1.690268e-08,4.116574e-07,4.116574e-09
6.691815e-01,1.594756e-08,3.895577e-07,3.895577e-09
6.723085e-01,1.505867e-08,3.691823e-07,3.691823e-09
6.754355e-01,1.405883e-08,3.451084e-07,3.451084e-09
6.785625e-01,1.331220e-08,3.283838e-07,3.283838e-09
6.816895e-01,1.259718e-08,3.153184e-07,3.153184e-09
6.848166e-01,1.206506e-08,3.023258e-07,3.023258e-09
6.879436e-01,1.164569e-08,2.928101e-07,2.928101e-09
6.910706e-01,1.138991e-08,2.847548e-07,2.847548e-09
6.941976e-01,1.112044e-08,2.754774e-07,2.754774e-09
6.973246e-01,1.094686e-08,2.687196e-07,2.687196e-09
7.004516e-01,1.078468e-08,2.664332e-07,2.664332e-09
7.035787e-01,1.056436e-08,2.651806e-07,2.651806e-09
7.067057e-01,1.025206e-08,2.610134e-07,2.610134e-09
7.098327e-01,9.861780e-09,2.546976e-07,2.546976e-09
7.129597e-01,9.377762e-09,2.438655e-07,2.438655e-09
7.160867e-01,8.878259e-09,2.315388e-07,2.315388e-09
7.192137e-01,8.282837e-09,2.164524e-07,2.164524e-09
7.223408e-01,7.719558e-09,2.024304e-07,2.024304e-09
7.254678e-01,7.254532e-09,1.922496e-07,1.922496e-09
7.285948e-01,6.833535e-09,1.836096e-07,1.836096e-09
7.317218e-01,6.493626e-09,1.763437e-07,1.763437e-09
7.348488e-01,6.258759e-09,1.707829e-07,1.707829e-09
7.379758e-01,6.107775e-09,1.646326e-07,1.646326e-09
7.411029e-01,6.000617e-09,1.606713e-07,1.606713e-09
7.442299e-01,5.960186e-09,1.572281e-07,1.572281e-09
7.473569e-01,5.888444e-09,1.558666e-07,1.558666e-09
7.504839e-01,5.818114e-09,1.550744e-07,1.550744e-09
7.536109e-01,5.700137e-09,1.541248e-07,1.541248e-09
7.567379e-01,5.538633e-09,1.511862e-07,1.511862e-09
7.598650e-01,5.308623e-09,1.458279e-07,1.458279e-09
7.629920e-01,5.030065e-09,1.377458e-07,1.377458e-09
7.661190e-01,4.725636e-09,1.289704e-07,1.289704e-09
7.692460e-01,4.413212e-09,1.207596e-07,1.207596e-09
7.723730e-01,4.115678e-09,1.133735e-07,1.133735e-09
7.755000e-01,3.865267e-09,1.085081e-07,1.085081e-09
7.786271e-01,3.642975e-09,1.035542e-07,1.035542e-09
7.817541e-01,3.480701e-09,1.000746e-07,1.000746e-09
7.848811e-01,3.377396e-09,9.663723e-08,9.663723e-10
7.880081e-01,3.320285e-09,9.421928e-08,9.421928e-10
7.911351e-01,3.291475e-09,9.228078e-08,9.228078e-10
7.942621e-01,3.265905e-09,9.157288e-08,9.157288e-10
7.973892e-01,3.248633e-09,9.153555e-08,9.153555e-10
8.005162e-01,3.201185e-09,9.139709e-08,9.139709e-10
8.036432e-01,3.133476e-09,9.009030e-08,9.009030e-10
8.067702e-01,3.021463e-09,8.723122e-08,8.723122e-10
8.098972e-01,2.891007e-09,8.288875e-08,8.288875e-10
8.130242e-01,2.725011e-09,7.765817e-08,7.765817e-10
8.161512e-01,2.558275e-09,7.248789e-08,7.248789e-10
8.192783e-01,2.385286e-09,6.778669e-08,6.778669e-10
8.224053e-01,2.231284e-09,6.425564e-08,6.425564e-10
8.255323e-01,2.100924e-09,6.148246e-08,6.148246e-10
8.286593e-01,2.002863e-09,5.922704e-08,5.922704e-10
8.317863e-01,1.934997e-09,5.733816e-08,5.733816e-10
8.349133e-01,1.895445e-09,5.554590e-08,5.554590e-10
8.380404e-01,1.879803e-09,5.452324e-08,5.452324e-10
8.411674e-01,1.874172e-09,5.418986e-08,5.418986e-10
8.442944e-01,1.869093e-09,5.429573e-08,5.429573e-10
8.474214e-01,1.855169e-09,5.447682e-08,5.447682e-10
8.505484e-01,1.821639e-09,5.387310e-08,5.387310e-10
8.536754e-01,1.771471e-09,5.256930e-08,5.256930e-10
8.568025e-01,1.699200e-09,5.010874e-08,5.010874e-10
8.599295e-01,1.610491e-09,4.718833e-08,4.718833e-10
8.630565e-01,1.510198e-09,4.382565e-08,4.382565e-10
8.661835e-01,1.407352e-09,4.086756e-08,4.086756e-10
8.693105e-01,1.314282e-09,3.847414e-08,3.847414e-10
8.724375e-01,1.234782e-09,3.676059e-08,3.676059e-10
8.755646e-01,1.172474e-09,3.533959e-08,3.533959e-10
8.786916e-01,1.127203e-09,3.407343e-08,3.407343e-10
8.818186e-01,1.104320e-09,3.307484e-08,3.307484e-10
8.849456e-01,1.093374e-09,3.243477e-08,3.243477e-10
8.880726e-01,1.091957e-09,3.224218e-08,3.224218e-10
8.911996e-01,1.090321e-09,3.233999e-08,3.233999e-10
8.943267e-01,1.087286e-09,3.251609e-08,3.251609e-10
8.974537e-01,1.073138e-09,3.240811e-08,3.240811e-10
9.005807e-01,1.049694e-09,3.176694e-08,3.176694e-10
9.037077e-01,1.012989e-09,3.046569e-08,3.046569e-10
9.068347e-01,9.658453e-10,2.868905e-08,2.868905e-10
9.099617e-01,9.115366e-10,2.664492e-08,2.664492e-10
9.130888e-01,8.568393e-10,2.485316e-08,2.485316e-10
9.162158e-01,8.013392e-10,2.321051e-08,2.321051e-10
9.193428e-01,7.558601e-10,2.214310e-08,2.214310e-10
9.224698e-01,7.184888e-10,2.118912e-08,2.118912e-10
9.255968e-01,6.936707e-10,2.049853e-08,2.049853e-10
