# n_sightlines = 10000
# X = 1.333354e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.333354e-01
# redshift = 2.998646
# n_absorbers = 550000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.775573
# beta_fit_err = 0.027789
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.057639e-11,82482,3.682627e-14,2.000000e-01,1.292447e+13
1.331141e+01,6.468800e-12,79955,2.287710e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.421794e-12,67031,1.321648e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.694970e-12,52624,7.388734e-15,2.000000e-01,5.145323e+13
1.391141e+01,7.785364e-13,38309,3.977668e-15,2.000000e-01,8.154787e+13
1.411141e+01,3.539182e-13,27601,2.130299e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.582593e-13,19561,1.131550e-15,2.000000e-01,2.048390e+14
1.451141e+01,6.660223e-14,13047,5.830871e-16,2.000000e-01,3.246479e+14
1.471141e+01,2.853079e-14,8858,3.031419e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.115505e-14,5489,1.505652e-16,2.000000e-01,8.154787e+14
1.511141e+01,4.332777e-15,3379,7.453705e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.758077e-15,2173,3.771447e-17,2.000000e-01,2.048390e+15
1.551141e+01,6.774060e-16,1327,1.859574e-17,2.000000e-01,3.246479e+15
1.571141e+01,3.043757e-16,945,9.901341e-18,2.000000e-01,5.145323e+15
1.591141e+01,1.424610e-16,701,5.380679e-18,2.000000e-01,8.154787e+15
1.611141e+01,7.001172e-17,546,2.996225e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.122953e-17,386,1.589541e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.618219e-17,317,9.088825e-19,2.000000e-01,3.246479e+16
1.671141e+01,8.567611e-18,266,5.253139e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.674186e-18,230,3.082067e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.974690e-18,154,1.591250e-19,2.000000e-01,1.292447e+17
1.731141e+01,9.546850e-19,118,8.788588e-20,2.000000e-01,2.048390e+17
1.751141e+01,5.819464e-19,114,5.450427e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.898816e-19,90,3.055620e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.199030e-19,59,1.561004e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.462955e-20,66,1.041718e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.883465e-20,48,5.605298e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.195061e-20,43,3.347436e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.352781e-20,42,2.087386e-21,2.000000e-01,5.145323e+18
1.891141e+01,7.519342e-21,37,1.236172e-21,2.000000e-01,8.154787e+18
1.911141e+01,5.129064e-21,40,8.109762e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.831693e-21,35,4.786435e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.531438e-21,30,2.796010e-22,2.000000e-01,3.246479e+19
1.971141e+01,8.374357e-22,26,1.642346e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.470960e-22,22,9.532119e-23,2.000000e-01,8.154787e+19
2.011141e+01,2.820985e-22,22,6.014360e-23,2.000000e-01,1.292447e+20
2.031141e+01,8.899606e-23,11,2.683332e-23,2.000000e-01,2.048390e+20
2.051141e+01,5.615272e-23,11,1.693068e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.865088e-23,12,1.115755e-23,2.000000e-01,5.145323e+20
2.091141e+01,1.422578e-23,7,5.376840e-24,2.000000e-01,8.154787e+20
2.111141e+01,3.846798e-24,3,2.220950e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,2.041917e-24,4,1.020959e-24,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
