# n_pixels = 278760000
# n_pixels_in_grid = 275866297
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.650165e-07
# frac_tau_overflow = 1.038046e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.783473e-06,2.785316e-07,41
-2.875000e+00,-2.916667e+00,-2.833333e+00,4.306434e-06,4.328129e-07,99
-2.791667e+00,-2.833333e+00,-2.750000e+00,8.090876e-06,5.932518e-07,186
-2.708333e+00,-2.750000e+00,-2.666667e+00,1.048334e-05,6.752912e-07,241
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.779123e-05,8.797196e-07,409
-2.541667e+00,-2.583333e+00,-2.500000e+00,2.605610e-05,1.064623e-06,599
-2.458333e+00,-2.500000e+00,-2.416667e+00,4.188986e-05,1.349882e-06,963
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.045923e-05,1.481534e-06,1160
-2.291667e+00,-2.333333e+00,-2.250000e+00,7.460136e-05,1.801419e-06,1715
-2.208333e+00,-2.250000e+00,-2.166667e+00,1.305415e-04,2.382954e-06,3001
-2.125000e+00,-2.166667e+00,-2.083333e+00,2.714793e-04,3.436447e-06,6241
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.169896e-04,4.742225e-06,11885
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.018537e-03,6.656251e-06,23415
-1.875000e+00,-1.916667e+00,-1.833333e+00,2.265967e-03,9.928145e-06,52092
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.809112e-03,1.446351e-05,110556
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.050117e-02,2.137274e-05,241410
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.162943e-02,3.067354e-05,497236
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.314969e-02,4.332416e-05,991962
-1.458333e+00,-1.500000e+00,-1.416667e+00,7.872357e-02,5.851857e-05,1809765
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.316631e-01,7.567864e-05,3026784
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.067852e-01,9.484207e-05,4753756
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.924539e-01,1.127898e-04,6723181
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.881217e-01,1.299347e-04,8922475
-1.041667e+00,-1.083333e+00,-1.000000e+00,4.824141e-01,1.448609e-04,11090149
-9.583333e-01,-1.000000e+00,-9.166667e-01,5.667971e-01,1.570200e-04,13030018
-8.750000e-01,-9.166667e-01,-8.333333e-01,6.276620e-01,1.652358e-04,14429232
-7.916667e-01,-8.333333e-01,-7.500000e-01,6.677316e-01,1.704285e-04,15350386
-7.083333e-01,-7.500000e-01,-6.666667e-01,6.811137e-01,1.721278e-04,15658026
-6.250000e-01,-6.666667e-01,-5.833333e-01,6.761394e-01,1.714981e-04,15543673
-5.416667e-01,-5.833333e-01,-5.000000e-01,6.568029e-01,1.690281e-04,15099149
-4.583333e-01,-5.000000e-01,-4.166667e-01,6.267675e-01,1.651180e-04,14408670
-3.750000e-01,-4.166667e-01,-3.333333e-01,5.896727e-01,1.601573e-04,13555902
-2.916667e-01,-3.333333e-01,-2.500000e-01,5.445811e-01,1.539120e-04,12519298
-2.083333e-01,-2.500000e-01,-1.666667e-01,4.970257e-01,1.470384e-04,11426053
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.483988e-01,1.396605e-04,10308177
-4.166667e-02,-8.333333e-02,0.000000e+00,4.103085e-01,1.335969e-04,9432523
4.166667e-02,0.000000e+00,8.333333e-02,3.718875e-01,1.271883e-04,8549270
1.250000e-01,8.333333e-02,1.666667e-01,3.378527e-01,1.212286e-04,7766848
2.083333e-01,1.666667e-01,2.500000e-01,3.056294e-01,1.153025e-04,7026072
2.916667e-01,2.500000e-01,3.333333e-01,2.775929e-01,1.098868e-04,6381543
3.750000e-01,3.333333e-01,4.166667e-01,2.557288e-01,1.054705e-04,5878912
4.583333e-01,4.166667e-01,5.000000e-01,2.335398e-01,1.007910e-04,5368814
5.416667e-01,5.000000e-01,5.833333e-01,2.148479e-01,9.667337e-05,4939108
6.250000e-01,5.833333e-01,6.666667e-01,1.967075e-01,9.250214e-05,4522081
7.083333e-01,6.666667e-01,7.500000e-01,1.771384e-01,8.778043e-05,4072210
7.916667e-01,7.500000e-01,8.333333e-01,1.584087e-01,8.301008e-05,3641635
8.750000e-01,8.333333e-01,9.166667e-01,1.396320e-01,7.793523e-05,3209981
9.583333e-01,9.166667e-01,1.000000e+00,1.213073e-01,7.264149e-05,2788716
1.041667e+00,1.000000e+00,1.083333e+00,1.044969e-01,6.742067e-05,2402265
1.125000e+00,1.083333e+00,1.166667e+00,8.805618e-02,6.189010e-05,2024311
1.208333e+00,1.166667e+00,1.250000e+00,7.391502e-02,5.670321e-05,1699222
1.291667e+00,1.250000e+00,1.333333e+00,6.069549e-02,5.138301e-05,1395320
