k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,5.177645e+01,1.451696e+02,1.451696e+00,2.918757e+01,1.013003e+02,1.013003e+00
2.253923e-03,5.427881e+01,5.439163e+01,5.439163e-01,3.162300e+01,3.453647e+01,3.453647e-01
4.507846e-03,4.888423e+01,4.693797e+01,4.693797e-01,2.816209e+01,2.763640e+01,2.763640e-01
6.761769e-03,3.835543e+01,3.727612e+01,3.727612e-01,2.242099e+01,2.233602e+01,2.233602e-01
9.015691e-03,3.333093e+01,3.220301e+01,3.220301e-01,1.967798e+01,1.947215e+01,1.947215e-01
1.126961e-02,2.892538e+01,2.916270e+01,2.916270e-01,1.702424e+01,1.752250e+01,1.752250e-01
1.352354e-02,2.565678e+01,2.523180e+01,2.523180e-01,1.528737e+01,1.528620e+01,1.528620e-01
1.577746e-02,2.212192e+01,2.207217e+01,2.207217e-01,1.321202e+01,1.350815e+01,1.350815e-01
1.803138e-02,2.069901e+01,2.073784e+01,2.073784e-01,1.262185e+01,1.260126e+01,1.260126e-01
2.028531e-02,1.722319e+01,1.695900e+01,1.695900e-01,1.047099e+01,1.047805e+01,1.047805e-01
2.253923e-02,1.545237e+01,1.565657e+01,1.565657e-01,9.438003e+00,9.693748e+00,9.693748e-02
2.479315e-02,1.374031e+01,1.373249e+01,1.373249e-01,8.404459e+00,8.497345e+00,8.497345e-02
2.704707e-02,1.231858e+01,1.215057e+01,1.215057e-01,7.557619e+00,7.500839e+00,7.500839e-02
2.930100e-02,1.087979e+01,1.078746e+01,1.078746e-01,6.691301e+00,6.668908e+00,6.668908e-02
3.155492e-02,9.628211e+00,9.642957e+00,9.642957e-02,5.895904e+00,5.934815e+00,5.934815e-02
3.380884e-02,8.778466e+00,8.754859e+00,8.754859e-02,5.374932e+00,5.377421e+00,5.377421e-02
3.606277e-02,7.994674e+00,8.044422e+00,8.044422e-02,4.903047e+00,4.894206e+00,4.894206e-02
3.831669e-02,7.262196e+00,7.379125e+00,7.379125e-02,4.422838e+00,4.430016e+00,4.430016e-02
4.057061e-02,6.457772e+00,6.752584e+00,6.752584e-02,3.973246e+00,4.105207e+00,4.105207e-02
4.282453e-02,5.622973e+00,5.777358e+00,5.777358e-02,3.446342e+00,3.539516e+00,3.539516e-02
4.507846e-02,5.077278e+00,5.198579e+00,5.198579e-02,3.128609e+00,3.196278e+00,3.196278e-02
4.733238e-02,4.549081e+00,4.654483e+00,4.654483e-02,2.790178e+00,2.891439e+00,2.891439e-02
4.958630e-02,4.171681e+00,4.301332e+00,4.301332e-02,2.537530e+00,2.597547e+00,2.597547e-02
5.184023e-02,3.776458e+00,3.965940e+00,3.965940e-02,2.320429e+00,2.440944e+00,2.440944e-02
5.409415e-02,3.339317e+00,3.360176e+00,3.360176e-02,2.063182e+00,2.094753e+00,2.094753e-02
5.634807e-02,3.055076e+00,3.151206e+00,3.151206e-02,1.896310e+00,1.952691e+00,1.952691e-02
5.860199e-02,2.652947e+00,2.689434e+00,2.689434e-02,1.658452e+00,1.677473e+00,1.677473e-02
6.085592e-02,2.391825e+00,2.489923e+00,2.489923e-02,1.486523e+00,1.541178e+00,1.541178e-02
6.310984e-02,2.167148e+00,2.246313e+00,2.246313e-02,1.342584e+00,1.377442e+00,1.377442e-02
6.536376e-02,1.929474e+00,2.010452e+00,2.010452e-02,1.206804e+00,1.247834e+00,1.247834e-02
6.761769e-02,1.730157e+00,1.790918e+00,1.790918e-02,1.071024e+00,1.100736e+00,1.100736e-02
6.987161e-02,1.601093e+00,1.741213e+00,1.741213e-02,9.960040e-01,1.060203e+00,1.060203e-02
7.212553e-02,1.434172e+00,1.524600e+00,1.524600e-02,8.874851e-01,9.189981e-01,9.189981e-03
7.437945e-02,1.295978e+00,1.370749e+00,1.370749e-02,8.104372e-01,8.495433e-01,8.495433e-03
7.663338e-02,1.150857e+00,1.201775e+00,1.201775e-02,7.207988e-01,7.516868e-01,7.516868e-03
7.888730e-02,1.056772e+00,1.121684e+00,1.121684e-02,6.639091e-01,7.006597e-01,7.006597e-03
8.114122e-02,9.414510e-01,9.926128e-01,9.926128e-03,5.901307e-01,6.119060e-01,6.119060e-03
8.339515e-02,8.398287e-01,8.700256e-01,8.700256e-03,5.265703e-01,5.435130e-01,5.435130e-03
8.564907e-02,7.757893e-01,8.289199e-01,8.289199e-03,4.820031e-01,5.080542e-01,5.080542e-03
8.790299e-02,6.953555e-01,7.358155e-01,7.358155e-03,4.346508e-01,4.545498e-01,4.545498e-03
9.015691e-02,6.284024e-01,6.585984e-01,6.585984e-03,3.885051e-01,3.976932e-01,3.976932e-03
9.241084e-02,5.596181e-01,5.883221e-01,5.883221e-03,3.461009e-01,3.578490e-01,3.578490e-03
9.466476e-02,5.036970e-01,5.241696e-01,5.241696e-03,3.131717e-01,3.241930e-01,3.241930e-03
9.691868e-02,4.729837e-01,4.902612e-01,4.902612e-03,2.903286e-01,3.015890e-01,3.015890e-03
9.917261e-02,4.156959e-01,4.348308e-01,4.348308e-03,2.537970e-01,2.641999e-01,2.641999e-03
1.014265e-01,3.766779e-01,3.905011e-01,3.905011e-03,2.304692e-01,2.378904e-01,2.378904e-03
1.036805e-01,3.405280e-01,3.629296e-01,3.629296e-03,2.053925e-01,2.141592e-01,2.141592e-03
1.059344e-01,3.085478e-01,3.201457e-01,3.201457e-03,1.865951e-01,1.914889e-01,1.914889e-03
1.081883e-01,2.796422e-01,2.908509e-01,2.908509e-03,1.677353e-01,1.729898e-01,1.729898e-03
1.104422e-01,2.610255e-01,2.787072e-01,2.787072e-03,1.562955e-01,1.629691e-01,1.629691e-03
1.126961e-01,2.407475e-01,2.534938e-01,2.534938e-03,1.390390e-01,1.457993e-01,1.457993e-03
1.149501e-01,2.167323e-01,2.229191e-01,2.229191e-03,1.261102e-01,1.308111e-01,1.308111e-03
1.172040e-01,2.009475e-01,2.052412e-01,2.052412e-03,1.158645e-01,1.176118e-01,1.176118e-03
1.194579e-01,1.868036e-01,1.948298e-01,1.948298e-03,1.050444e-01,1.095801e-01,1.095801e-03
1.217118e-01,1.738387e-01,1.840447e-01,1.840447e-03,9.739858e-02,1.028335e-01,1.028335e-03
1.239658e-01,1.565034e-01,1.627215e-01,1.627215e-03,8.730956e-02,9.042320e-02,9.042320e-04
1.262197e-01,1.489335e-01,1.565931e-01,1.565931e-03,8.284907e-02,8.701639e-02,8.701639e-04
1.284736e-01,1.352292e-01,1.414357e-01,1.414357e-03,7.339108e-02,7.558217e-02,7.558217e-04
1.307275e-01,1.266009e-01,1.336829e-01,1.336829e-03,6.771974e-02,7.060915e-02,7.060915e-04
1.329814e-01,1.171200e-01,1.227646e-01,1.227646e-03,6.105448e-02,6.502308e-02,6.502308e-04
1.352354e-01,1.105598e-01,1.175367e-01,1.175367e-03,5.673847e-02,5.955099e-02,5.955099e-04
1.374893e-01,1.011042e-01,1.064806e-01,1.064806e-03,5.075080e-02,5.376068e-02,5.376068e-04
1.397432e-01,9.411201e-02,9.888792e-02,9.888792e-04,4.774993e-02,4.983184e-02,4.983184e-04
1.419971e-01,8.948709e-02,9.220036e-02,9.220036e-04,4.355832e-02,4.611877e-02,4.611877e-04
1.442511e-01,8.439847e-02,8.959075e-02,8.959075e-04,4.039698e-02,4.384639e-02,4.384639e-04
