# n_sightlines = 10000
# X = 1.344141e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.344141e-02
# redshift = 0.269588
# n_absorbers = 450000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.946055
# beta_fit_err = 0.033551
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.310770e-11,10305,1.291227e-13,2.000000e-01,1.292447e+13
1.331141e+01,6.299308e-12,7849,7.110263e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.055511e-12,6034,3.933518e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.329782e-12,4162,2.061245e-14,2.000000e-01,5.145323e+13
1.391141e+01,5.640612e-13,2798,1.066356e-14,2.000000e-01,8.154787e+13
1.411141e+01,2.629172e-13,2067,5.782941e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.069012e-13,1332,2.929076e-15,2.000000e-01,2.048390e+14
1.451141e+01,3.802931e-14,751,1.387709e-15,2.000000e-01,3.246479e+14
1.471141e+01,1.543212e-14,483,7.021859e-16,2.000000e-01,5.145323e+14
1.491141e+01,5.684963e-15,282,3.385346e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.729886e-15,136,1.483365e-16,2.000000e-01,1.292447e+15
1.531141e+01,6.821776e-16,85,7.399255e-17,2.000000e-01,2.048390e+15
1.551141e+01,3.696591e-16,73,4.326532e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.661429e-16,52,2.303988e-17,2.000000e-01,5.145323e+15
1.591141e+01,6.047833e-17,30,1.104178e-17,2.000000e-01,8.154787e+15
1.611141e+01,3.561530e-17,28,6.730658e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.327429e-17,29,4.321928e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.164679e-17,23,2.428524e-18,2.000000e-01,3.246479e+16
1.671141e+01,5.112090e-18,16,1.278023e-18,2.000000e-01,5.145323e+16
1.691141e+01,2.419133e-18,12,6.983436e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.526370e-18,12,4.406250e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.284099e-18,16,3.210248e-19,2.000000e-01,2.048390e+17
1.751141e+01,2.025529e-19,4,1.012765e-19,2.000000e-01,3.246479e+17
1.771141e+01,2.236539e-19,7,8.453325e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.007972e-19,5,4.507789e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.903824e-20,7,3.365329e-20,2.000000e-01,1.292447e+18
1.831141e+01,5.617933e-20,7,2.123379e-20,2.000000e-01,2.048390e+18
1.851141e+01,2.025529e-20,4,1.012765e-20,2.000000e-01,3.246479e+18
1.871141e+01,1.597528e-20,5,7.144363e-21,2.000000e-01,5.145323e+18
1.891141e+01,1.007972e-20,5,4.507789e-21,2.000000e-01,8.154787e+18
1.911141e+01,1.271975e-20,10,4.022338e-21,2.000000e-01,1.292447e+19
1.931141e+01,3.210248e-21,4,1.605124e-21,2.000000e-01,2.048390e+19
1.951141e+01,3.544676e-21,7,1.339762e-21,2.000000e-01,3.246479e+19
1.971141e+01,1.597528e-21,5,7.144363e-22,2.000000e-01,5.145323e+19
1.991141e+01,1.007972e-21,5,4.507789e-22,2.000000e-01,8.154787e+19
2.011141e+01,1.017580e-21,8,3.597688e-22,2.000000e-01,1.292447e+20
2.031141e+01,3.210248e-22,4,1.605124e-22,2.000000e-01,2.048390e+20
2.051141e+01,5.063823e-23,1,5.063823e-23,2.000000e-01,3.246479e+20
2.071141e+01,1.278023e-22,4,6.390113e-23,2.000000e-01,5.145323e+20
2.091141e+01,1.007972e-22,5,4.507789e-23,2.000000e-01,8.154787e+20
2.111141e+01,1.271975e-23,1,1.271975e-23,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
