k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,8.283862e+00,7.457691e+01,7.457691e-01
2.783676e-03,5.216167e+00,9.996093e+00,9.996093e-02
5.567352e-03,4.493449e+00,6.646412e+00,6.646412e-02
8.351028e-03,3.753791e+00,5.169644e+00,5.169644e-02
1.113470e-02,3.205525e+00,4.399244e+00,4.399244e-02
1.391838e-02,2.839211e+00,3.842236e+00,3.842236e-02
1.670206e-02,2.353897e+00,3.032653e+00,3.032653e-02
1.948573e-02,2.013450e+00,2.572906e+00,2.572906e-02
2.226941e-02,1.706641e+00,2.163393e+00,2.163393e-02
2.505308e-02,1.429378e+00,1.713963e+00,1.713963e-02
2.783676e-02,1.240208e+00,1.488756e+00,1.488756e-02
3.062044e-02,1.082676e+00,1.316381e+00,1.316381e-02
3.340411e-02,9.331953e-01,1.147799e+00,1.147799e-02
3.618779e-02,8.221013e-01,9.872440e-01,9.872440e-03
3.897146e-02,6.973325e-01,8.372567e-01,8.372567e-03
4.175514e-02,6.157955e-01,7.585994e-01,7.585994e-03
4.453882e-02,5.373950e-01,6.377531e-01,6.377531e-03
4.732249e-02,4.553437e-01,5.556416e-01,5.556416e-03
5.010617e-02,4.002542e-01,4.769982e-01,4.769982e-03
5.288985e-02,3.510584e-01,4.133869e-01,4.133869e-03
5.567352e-02,3.031880e-01,3.681682e-01,3.681682e-03
5.845720e-02,2.653501e-01,3.128608e-01,3.128608e-03
6.124087e-02,2.345905e-01,2.823377e-01,2.823377e-03
6.402455e-02,2.067685e-01,2.484694e-01,2.484694e-03
6.680823e-02,1.825748e-01,2.169451e-01,2.169451e-03
6.959190e-02,1.586743e-01,1.859606e-01,1.859606e-03
7.237558e-02,1.394119e-01,1.656671e-01,1.656671e-03
7.515925e-02,1.259215e-01,1.517694e-01,1.517694e-03
7.794293e-02,1.111024e-01,1.316115e-01,1.316115e-03
8.072661e-02,9.577168e-02,1.161211e-01,1.161211e-03
8.351028e-02,8.643618e-02,1.037169e-01,1.037169e-03
8.629396e-02,7.503643e-02,8.877045e-02,8.877045e-04
8.907763e-02,6.581903e-02,7.852941e-02,7.852941e-04
9.186131e-02,5.937861e-02,7.096106e-02,7.096106e-04
9.464499e-02,5.146071e-02,6.063465e-02,6.063465e-04
9.742866e-02,4.568990e-02,5.485724e-02,5.485724e-04
1.002123e-01,4.080239e-02,4.836702e-02,4.836702e-04
1.029960e-01,3.545017e-02,4.163027e-02,4.163027e-04
1.057797e-01,3.180922e-02,3.807606e-02,3.807606e-04
1.085634e-01,2.791149e-02,3.314141e-02,3.314141e-04
1.113470e-01,2.475993e-02,2.988364e-02,2.988364e-04
1.141307e-01,2.217513e-02,2.656801e-02,2.656801e-04
1.169144e-01,1.965113e-02,2.372554e-02,2.372554e-04
1.196981e-01,1.704868e-02,2.052973e-02,2.052973e-04
1.224817e-01,1.533433e-02,1.856439e-02,1.856439e-04
1.252654e-01,1.361659e-02,1.685382e-02,1.685382e-04
1.280491e-01,1.192220e-02,1.437232e-02,1.437232e-04
1.308328e-01,1.078609e-02,1.319462e-02,1.319462e-04
1.336165e-01,9.283692e-03,1.131376e-02,1.131376e-04
1.364001e-01,8.309002e-03,1.007310e-02,1.007310e-04
1.391838e-01,7.387691e-03,8.982610e-03,8.982610e-05
1.419675e-01,6.679063e-03,8.155428e-03,8.155428e-05
1.447512e-01,5.992109e-03,7.685741e-03,7.685741e-05
1.475348e-01,5.316815e-03,6.665828e-03,6.665828e-05
1.503185e-01,4.691856e-03,5.860942e-03,5.860942e-05
1.531022e-01,4.216550e-03,5.252093e-03,5.252093e-05
1.558859e-01,3.771127e-03,4.800075e-03,4.800075e-05
1.586695e-01,3.343242e-03,4.252330e-03,4.252330e-05
1.614532e-01,2.964438e-03,3.860508e-03,3.860508e-05
1.642369e-01,2.617079e-03,3.367741e-03,3.367741e-05
1.670206e-01,2.378707e-03,3.096215e-03,3.096215e-05
1.698042e-01,2.097304e-03,2.718242e-03,2.718242e-05
1.725879e-01,1.865135e-03,2.427250e-03,2.427250e-05
1.753716e-01,1.675119e-03,2.208930e-03,2.208930e-05
1.781553e-01,1.512338e-03,2.048169e-03,2.048169e-05
1.809389e-01,1.357321e-03,1.816720e-03,1.816720e-05
1.837226e-01,1.211755e-03,1.631418e-03,1.631418e-05
1.865063e-01,1.076104e-03,1.529939e-03,1.529939e-05
1.892900e-01,9.715533e-04,1.367866e-03,1.367866e-05
1.920736e-01,8.808115e-04,1.271796e-03,1.271796e-05
1.948573e-01,7.816805e-04,1.096005e-03,1.096005e-05
1.976410e-01,6.913683e-04,9.885364e-04,9.885364e-06
2.004247e-01,6.245726e-04,9.024072e-04,9.024072e-06
2.032084e-01,5.602374e-04,8.288519e-04,8.288519e-06
2.059920e-01,5.081365e-04,7.641676e-04,7.641676e-06
2.087757e-01,4.620179e-04,7.299568e-04,7.299568e-06
2.115594e-01,4.163104e-04,6.705670e-04,6.705670e-06
2.143431e-01,3.770136e-04,6.381058e-04,6.381058e-06
2.171267e-01,3.382144e-04,5.550577e-04,5.550577e-06
2.199104e-01,3.141078e-04,5.293105e-04,5.293105e-06
2.226941e-01,2.747002e-04,4.602560e-04,4.602560e-06
2.254778e-01,2.514348e-04,4.197931e-04,4.197931e-06
2.282614e-01,2.284673e-04,3.919909e-04,3.919909e-06
2.310451e-01,2.088652e-04,3.578550e-04,3.578550e-06
2.338288e-01,1.850192e-04,3.211906e-04,3.211906e-06
2.366125e-01,1.673293e-04,2.928029e-04,2.928029e-06
2.393961e-01,1.519448e-04,2.690046e-04,2.690046e-06
2.421798e-01,1.358237e-04,2.300381e-04,2.300381e-06
2.449635e-01,1.240414e-04,2.180815e-04,2.180815e-06
2.477472e-01,1.116686e-04,2.023370e-04,2.023370e-06
2.505308e-01,1.038576e-04,1.960409e-04,1.960409e-06
2.533145e-01,9.400006e-05,1.895583e-04,1.895583e-06
2.560982e-01,8.632071e-05,1.816765e-04,1.816765e-06
2.588819e-01,7.916388e-05,1.842157e-04,1.842157e-06
2.616655e-01,7.293072e-05,1.909780e-04,1.909780e-06
2.644492e-01,6.686302e-05,1.843463e-04,1.843463e-06
2.672329e-01,6.143240e-05,1.662663e-04,1.662663e-06
2.700166e-01,5.632506e-05,1.552048e-04,1.552048e-06
2.728003e-01,5.074659e-05,1.393912e-04,1.393912e-06
2.755839e-01,4.640829e-05,1.275708e-04,1.275708e-06
2.783676e-01,4.189569e-05,1.152761e-04,1.152761e-06
2.811513e-01,3.840104e-05,1.078680e-04,1.078680e-06
2.839350e-01,3.497191e-05,9.754151e-05,9.754151e-07
2.867186e-01,3.150956e-05,8.794813e-05,8.794813e-07
2.895023e-01,2.872227e-05,8.016158e-05,8.016158e-07
2.922860e-01,2.634975e-05,7.709250e-05,7.709250e-07
2.950697e-01,2.448437e-05,7.354940e-05,7.354940e-07
2.978533e-01,2.255826e-05,6.967423e-05,6.967423e-07
3.006370e-01,2.060984e-05,6.516148e-05,6.516148e-07
3.034207e-01,1.866668e-05,6.217793e-05,6.217793e-07
3.062044e-01,1.755413e-05,6.097144e-05,6.097144e-07
3.089880e-01,1.645723e-05,6.006712e-05,6.006712e-07
3.117717e-01,1.517926e-05,5.640341e-05,5.640341e-07
3.145554e-01,1.399937e-05,5.659926e-05,5.659926e-07
3.173391e-01,1.321310e-05,5.582938e-05,5.582938e-07
3.201227e-01,1.221007e-05,5.788296e-05,5.788296e-07
3.229064e-01,1.129084e-05,5.465681e-05,5.465681e-07
3.256901e-01,1.055828e-05,5.239769e-05,5.239769e-07
3.284738e-01,9.835983e-06,5.541495e-05,5.541495e-07
3.312575e-01,9.158367e-06,5.578551e-05,5.578551e-07
3.340411e-01,8.610745e-06,5.179839e-05,5.179839e-07
3.368248e-01,7.791857e-06,4.864738e-05,4.864738e-07
3.396085e-01,7.468626e-06,4.459356e-05,4.459356e-07
3.423922e-01,6.778278e-06,3.868583e-05,3.868583e-07
3.451758e-01,6.298588e-06,3.367207e-05,3.367207e-07
3.479595e-01,5.836354e-06,3.049637e-05,3.049637e-07
3.507432e-01,5.350908e-06,2.657899e-05,2.657899e-07
3.535269e-01,4.984667e-06,2.644926e-05,2.644926e-07
3.563105e-01,4.607523e-06,2.454825e-05,2.454825e-07
3.590942e-01,4.290650e-06,2.323432e-05,2.323432e-07
3.618779e-01,4.045140e-06,2.343549e-05,2.343549e-07
3.646616e-01,3.767381e-06,2.156445e-05,2.156445e-07
3.674452e-01,3.570731e-06,2.109195e-05,2.109195e-07
3.702289e-01,3.419952e-06,2.098252e-05,2.098252e-07
3.730126e-01,3.177354e-06,2.135927e-05,2.135927e-07
3.757963e-01,3.063211e-06,2.199020e-05,2.199020e-07
3.785799e-01,2.893403e-06,2.187936e-05,2.187936e-07
3.813636e-01,2.723390e-06,2.243020e-05,2.243020e-07
3.841473e-01,2.571088e-06,2.267468e-05,2.267468e-07
3.869310e-01,2.386638e-06,2.212087e-05,2.212087e-07
3.897146e-01,2.292700e-06,2.099453e-05,2.099453e-07
3.924983e-01,2.158713e-06,2.012912e-05,2.012912e-07
3.952820e-01,2.087596e-06,1.925351e-05,1.925351e-07
3.980657e-01,2.007119e-06,1.843336e-05,1.843336e-07
4.008494e-01,1.889931e-06,1.718349e-05,1.718349e-07
4.036330e-01,1.829088e-06,1.664253e-05,1.664253e-07
4.064167e-01,1.663721e-06,1.443800e-05,1.443800e-07
4.092004e-01,1.572389e-06,1.352889e-05,1.352889e-07
4.119841e-01,1.467854e-06,1.238579e-05,1.238579e-07
4.147677e-01,1.335374e-06,1.065952e-05,1.065952e-07
4.175514e-01,1.235674e-06,9.593229e-06,9.593229e-08
4.203351e-01,1.126965e-06,8.355320e-06,8.355320e-08
4.231188e-01,1.020489e-06,7.444654e-06,7.444654e-08
4.259024e-01,9.606699e-07,6.930668e-06,6.930668e-08
4.286861e-01,9.014781e-07,6.826535e-06,6.826535e-08
4.314698e-01,8.773467e-07,6.959006e-06,6.959006e-08
4.342535e-01,8.454881e-07,7.237509e-06,7.237509e-08
4.370371e-01,8.340573e-07,7.731737e-06,7.731737e-08
4.398208e-01,8.193726e-07,8.468550e-06,8.468550e-08
4.426045e-01,8.016374e-07,9.203641e-06,9.203641e-08
4.453882e-01,7.951657e-07,1.005443e-05,1.005443e-07
4.481718e-01,7.730760e-07,1.035099e-05,1.035099e-07
4.509555e-01,7.401922e-07,1.032109e-05,1.032109e-07
4.537392e-01,7.152187e-07,1.025144e-05,1.025144e-07
4.565229e-01,6.744311e-07,9.704913e-06,9.704913e-08
4.593065e-01,6.326550e-07,8.827653e-06,8.827653e-08
4.620902e-01,5.803205e-07,7.838046e-06,7.838046e-08
4.648739e-01,5.408954e-07,6.912146e-06,6.912146e-08
4.676576e-01,5.000490e-07,5.960873e-06,5.960873e-08
4.704413e-01,4.558034e-07,4.997013e-06,4.997013e-08
4.732249e-01,4.250016e-07,4.376491e-06,4.376491e-08
4.760086e-01,3.930198e-07,3.990392e-06,3.990392e-08
4.787923e-01,3.696436e-07,3.782060e-06,3.782060e-08
4.815760e-01,3.513828e-07,3.728132e-06,3.728132e-08
4.843596e-01,3.355183e-07,3.669545e-06,3.669545e-08
4.871433e-01,3.180629e-07,3.452907e-06,3.452907e-08
4.899270e-01,3.049205e-07,3.303629e-06,3.303629e-08
4.927107e-01,2.889583e-07,3.152814e-06,3.152814e-08
4.954943e-01,2.855272e-07,3.331706e-06,3.331706e-08
4.982780e-01,2.760529e-07,3.477667e-06,3.477667e-08
5.010617e-01,2.699281e-07,3.762692e-06,3.762692e-08
5.038454e-01,2.695571e-07,4.090749e-06,4.090749e-08
5.066290e-01,2.615466e-07,4.195769e-06,4.195769e-08
5.094127e-01,2.583296e-07,4.354337e-06,4.354337e-08
5.121964e-01,2.534503e-07,4.390900e-06,4.390900e-08
5.149801e-01,2.463245e-07,4.409042e-06,4.409042e-08
5.177637e-01,2.376737e-07,4.264402e-06,4.264402e-08
5.205474e-01,2.279781e-07,4.051320e-06,4.051320e-08
5.233311e-01,2.141146e-07,3.756544e-06,3.756544e-08
5.261148e-01,1.969005e-07,3.348499e-06,3.348499e-08
5.288985e-01,1.823605e-07,2.969063e-06,2.969063e-08
5.316821e-01,1.683920e-07,2.527880e-06,2.527880e-08
5.344658e-01,1.489558e-07,2.113695e-06,2.113695e-08
5.372495e-01,1.364476e-07,1.835201e-06,1.835201e-08
5.400332e-01,1.275776e-07,1.623940e-06,1.623940e-08
5.428168e-01,1.190009e-07,1.460385e-06,1.460385e-08
5.456005e-01,1.131208e-07,1.359466e-06,1.359466e-08
5.483842e-01,1.095274e-07,1.315537e-06,1.315537e-08
5.511679e-01,1.076859e-07,1.356149e-06,1.356149e-08
5.539515e-01,1.068096e-07,1.430879e-06,1.430879e-08
5.567352e-01,1.056765e-07,1.513181e-06,1.513181e-08
5.595189e-01,1.043640e-07,1.594706e-06,1.594706e-08
5.623026e-01,1.021470e-07,1.659216e-06,1.659216e-08
5.650862e-01,1.019096e-07,1.795491e-06,1.795491e-08
5.678699e-01,1.010974e-07,1.906596e-06,1.906596e-08
5.706536e-01,9.777160e-08,1.980507e-06,1.980507e-08
5.734373e-01,9.645233e-08,2.046487e-06,2.046487e-08
5.762209e-01,9.407906e-08,2.074097e-06,2.074097e-08
5.790046e-01,9.072724e-08,1.998911e-06,1.998911e-08
5.817883e-01,8.759424e-08,1.908760e-06,1.908760e-08
5.845720e-01,8.323863e-08,1.782126e-06,1.782126e-08
5.873556e-01,7.892085e-08,1.632575e-06,1.632575e-08
5.901393e-01,7.453509e-08,1.485056e-06,1.485056e-08
5.929230e-01,6.901767e-08,1.321649e-06,1.321649e-08
