# T0 = 7877.1026373370705 K
# gamma = 1.0913843729806807
# gamma_err = nan
# n_pixels = 337096609
log_density,log_temperature
2.779373e-01,3.907461e+00
2.779373e-01,3.907461e+00
2.585118e-01,3.876713e+00
-1.831833e-01,3.680448e+00
2.953944e-01,3.890203e+00
-7.427980e-02,3.728590e+00
4.225869e-02,3.780570e+00
2.476750e-01,3.875501e+00
2.879755e-01,3.891748e+00
-1.218901e-01,3.706347e+00
1.055792e+00,4.386392e+00
6.485210e-01,4.065878e+00
-1.163200e-01,3.710160e+00
-4.615230e-02,3.739167e+00
-3.518766e-02,3.743659e+00
-2.867461e-01,3.638001e+00
6.079855e-01,4.047194e+00
4.321153e-01,3.959702e+00
7.876015e-02,3.804582e+00
1.208151e-01,3.820561e+00
5.430044e-01,4.023342e+00
7.928834e-01,4.158905e+00
4.829737e-02,3.784346e+00
-1.477643e-01,3.696207e+00
-3.014092e-02,3.745764e+00
-1.337545e-01,3.704065e+00
-2.098785e-01,3.676317e+00
-1.012847e-01,3.717443e+00
-6.377999e-02,3.731848e+00
3.788970e-02,3.780542e+00
1.152429e-01,3.825716e+00
-2.614510e-01,3.647439e+00
7.037982e-01,4.100077e+00
-2.412340e-01,3.655967e+00
-2.664791e-01,3.645873e+00
-1.873557e-01,3.680245e+00
1.040532e+00,4.372765e+00
-7.404639e-02,3.726569e+00
5.273615e-01,4.016642e+00
6.780555e-01,4.079255e+00
-3.331977e-01,3.618953e+00
3.527253e-01,3.932669e+00
1.084411e-01,3.806429e+00
6.170140e-01,4.086237e+00
-2.152668e-01,3.667263e+00
4.769085e-01,4.091382e+00
5.661282e-03,3.761059e+00
-2.215160e-02,3.748082e+00
2.700535e-01,3.886194e+00
3.399763e-01,3.918204e+00
-1.279451e-02,3.752084e+00
2.541303e-01,3.873784e+00
1.519813e-01,3.832507e+00
4.246655e-02,3.776494e+00
3.738602e-02,3.776710e+00
-4.434016e-01,3.576718e+00
-1.937756e-01,3.676874e+00
-3.357092e-01,3.618178e+00
-1.824456e-01,3.680741e+00
-3.466472e-03,3.758751e+00
-8.194779e-02,3.722252e+00
-1.778731e-01,3.682390e+00
3.046194e-01,3.905429e+00
5.808308e-01,4.032648e+00
7.157030e-02,3.794513e+00
3.135962e-02,3.773176e+00
-3.915905e-02,3.746868e+00
2.335132e-01,3.864647e+00
-4.315891e-02,3.742080e+00
-1.963569e-01,3.675653e+00
-1.271652e-01,3.702422e+00
2.084035e-02,3.766021e+00
-6.554806e-02,3.730208e+00
4.835379e-02,3.780400e+00
1.292817e-01,3.817277e+00
6.796398e-02,3.788691e+00
-1.930015e-01,3.677055e+00
-2.627972e-02,3.748573e+00
-9.954683e-02,3.718150e+00
-1.063566e-01,3.714702e+00
4.381269e-02,3.780971e+00
-8.374542e-02,3.722126e+00
-2.421484e-01,3.653779e+00
-8.700155e-02,3.721420e+00
9.840372e-01,4.230661e+00
-2.531793e-01,3.651300e+00
1.489228e-01,3.837694e+00
-1.547651e-01,3.689197e+00
-8.754571e-02,3.721525e+00
6.865004e-02,3.796186e+00
1.107122e-01,3.814241e+00
-1.259289e-01,3.704546e+00
-1.948035e-01,3.675863e+00
-2.492509e-02,3.749302e+00
3.226797e-01,3.915226e+00
1.644926e-02,3.764011e+00
2.829778e-01,3.895775e+00
-1.230756e-01,3.704370e+00
-1.830147e-01,3.679813e+00
-2.223567e-01,3.664262e+00
-4.625161e-02,3.736821e+00
7.837157e-01,4.135361e+00
1.911304e-01,3.844737e+00
4.610077e-01,3.985973e+00
9.617756e-02,3.802984e+00
2.353973e-01,3.871882e+00
2.201180e-01,3.860941e+00
-1.621070e-01,3.690224e+00
1.021130e-01,3.803498e+00
-8.906982e-02,3.722378e+00
2.936194e-01,3.895542e+00
-1.657435e-01,3.688270e+00
3.233504e-01,3.906830e+00
8.947469e-03,3.768587e+00
3.362409e-01,3.924841e+00
3.272941e-01,3.911325e+00
1.824379e-01,3.843211e+00
1.530127e-01,3.828199e+00
-2.955573e-01,3.636087e+00
1.480068e-01,3.826261e+00
1.294082e-01,3.817694e+00
-1.380735e-01,3.697708e+00
-3.287968e-01,3.618870e+00
2.657928e-01,3.882143e+00
-1.500430e-01,3.695093e+00
1.394049e-01,3.837154e+00
-2.792723e-01,3.641282e+00
-2.116479e-02,3.747107e+00
2.437861e-01,3.869374e+00
3.796536e-02,3.775660e+00
1.400768e-01,3.820738e+00
-2.037823e-01,3.670082e+00
1.623587e-01,4.237894e+00
7.477017e-02,3.793969e+00
-1.185719e-01,3.709498e+00
-4.894792e-01,3.560950e+00
-1.569597e-01,3.691490e+00
-3.191078e-01,3.625011e+00
-7.669784e-03,3.757293e+00
-1.841025e-01,3.680788e+00
3.337103e-01,3.917024e+00
-1.341916e-01,3.699676e+00
-3.426419e-02,3.747643e+00
1.470134e-02,3.769530e+00
5.695698e-02,3.784640e+00
-3.261306e-01,3.624655e+00
1.706782e-02,3.763726e+00
2.176088e-01,3.853658e+00
-1.053386e-01,3.713388e+00
-1.590687e-02,3.752770e+00
1.274495e-01,3.824951e+00
-2.437484e-01,3.654721e+00
4.823807e-01,3.992666e+00
-3.708571e-01,3.605428e+00
1.656069e-01,3.834254e+00
-1.269614e-01,3.705862e+00
-2.570789e-01,3.650821e+00
2.840095e-01,3.885763e+00
-2.658346e-01,3.646367e+00
-4.944241e-01,3.558185e+00
8.142238e-02,3.791064e+00
-2.522414e-01,3.651390e+00
3.123002e-01,3.911928e+00
-2.176725e-02,3.749605e+00
-1.546283e-01,3.691629e+00
-4.038549e-02,3.742293e+00
-3.101173e-01,3.632462e+00
5.847167e-01,4.089532e+00
3.398836e-01,3.914954e+00
1.137062e+00,4.290785e+00
4.166569e-01,3.951516e+00
3.950668e-01,3.941678e+00
2.462910e-01,3.871218e+00
-1.064167e-01,3.712160e+00
8.637712e-01,4.166230e+00
2.194700e-01,3.860577e+00
