statistic,value
mean_flux,0.9765489383375066
median_flux,0.9991340637207031
std_flux,0.09471943162037799
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,201.93957831398308
median_tau,0.0008663192857056856
effective_tau,0.023730413856136584
deep_absorption_frac,0.003308776351054042
moderate_absorption_frac,0.007894883795351814
weak_absorption_frac,0.9887963398535942
tau_eff_err,0.0006563135700848377
tau_eff_std,0.06563135700848377
mean_flux_err,0.0003209751762568279
mean_flux_std,0.03209751762568279
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.04970789029914
hi_fraction_eff,0.001969376561619577
