k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.725999e+01,9.893114e+01,9.893114e-01
2.673387e-03,1.404055e+01,1.925423e+01,1.925423e-01
5.346774e-03,1.219750e+01,1.364586e+01,1.364586e-01
8.020162e-03,9.727789e+00,1.080992e+01,1.080992e-01
1.069355e-02,8.625852e+00,9.460342e+00,9.460342e-02
1.336694e-02,7.128397e+00,7.686217e+00,7.686217e-02
1.604032e-02,6.159262e+00,6.671722e+00,6.671722e-02
1.871371e-02,5.243009e+00,5.609381e+00,5.609381e-02
2.138710e-02,4.655239e+00,4.962341e+00,4.962341e-02
2.406048e-02,3.954648e+00,4.300299e+00,4.300299e-02
2.673387e-02,3.475323e+00,3.728068e+00,3.728068e-02
2.940726e-02,3.048243e+00,3.350251e+00,3.350251e-02
3.208065e-02,2.596839e+00,2.755718e+00,2.755718e-02
3.475403e-02,2.247767e+00,2.434752e+00,2.434752e-02
3.742742e-02,2.007822e+00,2.175128e+00,2.175128e-02
4.010081e-02,1.770407e+00,1.902562e+00,1.902562e-02
4.277419e-02,1.554187e+00,1.703320e+00,1.703320e-02
4.544758e-02,1.371814e+00,1.454151e+00,1.454151e-02
4.812097e-02,1.212345e+00,1.322478e+00,1.322478e-02
5.079436e-02,1.086273e+00,1.151135e+00,1.151135e-02
5.346774e-02,9.573903e-01,1.056637e+00,1.056637e-02
5.614113e-02,8.362464e-01,8.997746e-01,8.997746e-03
5.881452e-02,7.471437e-01,8.190304e-01,8.190304e-03
6.148791e-02,6.591385e-01,7.119529e-01,7.119529e-03
6.416129e-02,5.916101e-01,6.286015e-01,6.286015e-03
6.683468e-02,5.303917e-01,5.683481e-01,5.683481e-03
6.950807e-02,4.663226e-01,5.030220e-01,5.030220e-03
7.218145e-02,4.164089e-01,4.555534e-01,4.555534e-03
7.485484e-02,3.733301e-01,3.998818e-01,3.998818e-03
7.752823e-02,3.271261e-01,3.528350e-01,3.528350e-03
8.020162e-02,2.928369e-01,3.222497e-01,3.222497e-03
8.287500e-02,2.547551e-01,2.716005e-01,2.716005e-03
8.554839e-02,2.270729e-01,2.465020e-01,2.465020e-03
8.822178e-02,2.077982e-01,2.286838e-01,2.286838e-03
9.089516e-02,1.846287e-01,2.016738e-01,2.016738e-03
9.356855e-02,1.662683e-01,1.773979e-01,1.773979e-03
9.624194e-02,1.454899e-01,1.566013e-01,1.566013e-03
9.891533e-02,1.300366e-01,1.372995e-01,1.372995e-03
