# n_pixels = 225710000
# n_pixels_in_grid = 168610459
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 2.649417e-06
# frac_tau_underflow = 2.523354e-01
# frac_tau_overflow = 6.393913e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.551196e-01,2.318228e-04,10610088
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.671266e-01,2.336587e-04,10778797
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.594557e-01,2.324875e-04,10671015
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.306624e-01,2.280378e-04,10266444
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.005358e-01,2.232871e-04,9843139
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.656803e-01,2.176613e-04,9353388
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.247631e-01,2.108658e-04,8778466
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.793453e-01,2.030566e-04,8140307
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.362249e-01,1.953538e-04,7534427
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.937466e-01,1.874565e-04,6937570
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.545634e-01,1.798646e-04,6387012
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.158039e-01,1.720254e-04,5842407
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.797549e-01,1.643993e-04,5335888
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.533554e-01,1.585821e-04,4964952
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.270907e-01,1.525747e-04,4595909
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.013711e-01,1.464533e-04,4234526
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.805830e-01,1.413120e-04,3942435
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.598753e-01,1.359975e-04,3651474
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.447862e-01,1.319902e-04,3439459
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.292296e-01,1.277273e-04,3220876
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.122587e-01,1.229083e-04,2982420
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.001702e-01,1.193571e-04,2812566
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.876198e-01,1.155547e-04,2636222
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.737617e-01,1.112053e-04,2441503
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.603792e-01,1.068372e-04,2253467
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.476090e-01,1.024955e-04,2074035
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.351066e-01,9.805880e-05,1898365
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.242644e-01,9.404197e-05,1746023
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.114531e-01,8.906240e-05,1566013
-5.416667e-01,-5.833333e-01,-5.000000e-01,9.897087e-02,8.392707e-05,1390627
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.843259e-02,7.933312e-05,1242555
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.877405e-02,7.487554e-05,1106844
-2.916667e-01,-3.333333e-01,-2.500000e-01,6.872634e-02,6.993748e-05,965665
-2.083333e-01,-2.500000e-01,-1.666667e-01,5.919476e-02,6.490677e-05,831738
-1.250000e-01,-1.666667e-01,-8.333333e-02,5.113341e-02,6.032548e-05,718469
-4.166667e-02,-8.333333e-02,0.000000e+00,4.414943e-02,5.605456e-05,620338
4.166667e-02,0.000000e+00,8.333333e-02,3.713442e-02,5.140871e-05,521771
1.250000e-01,8.333333e-02,1.666667e-01,3.142061e-02,4.728852e-05,441487
2.083333e-01,1.666667e-01,2.500000e-01,2.604664e-02,4.305506e-05,365978
2.916667e-01,2.500000e-01,3.333333e-01,2.102254e-02,3.868040e-05,295385
3.750000e-01,3.333333e-01,4.166667e-01,1.732006e-02,3.510938e-05,243362
4.583333e-01,4.166667e-01,5.000000e-01,1.348486e-02,3.097930e-05,189474
5.416667e-01,5.000000e-01,5.833333e-01,1.024186e-02,2.699838e-05,143907
6.250000e-01,5.833333e-01,6.666667e-01,8.261338e-03,2.424787e-05,116079
7.083333e-01,6.666667e-01,7.500000e-01,6.328006e-03,2.122178e-05,88914
7.916667e-01,7.500000e-01,8.333333e-01,4.833223e-03,1.854671e-05,67911
8.750000e-01,8.333333e-01,9.166667e-01,3.824603e-03,1.649839e-05,53739
9.583333e-01,9.166667e-01,1.000000e+00,3.236739e-03,1.517757e-05,45479
1.041667e+00,1.000000e+00,1.083333e+00,2.643181e-03,1.371551e-05,37139
1.125000e+00,1.083333e+00,1.166667e+00,2.148550e-03,1.236577e-05,30189
1.208333e+00,1.166667e+00,1.250000e+00,1.871984e-03,1.154249e-05,26303
1.291667e+00,1.250000e+00,1.333333e+00,1.733273e-03,1.110662e-05,24354
1.375000e+00,1.333333e+00,1.416667e+00,1.418061e-03,1.004606e-05,19925
1.458333e+00,1.416667e+00,1.500000e+00,1.111532e-03,8.894252e-06,15618
1.541667e+00,1.500000e+00,1.583333e+00,1.077015e-03,8.755063e-06,15133
1.625000e+00,1.583333e+00,1.666667e+00,9.752420e-04,8.331143e-06,13703
1.708333e+00,1.666667e+00,1.750000e+00,8.440758e-04,7.750667e-06,11860
1.791667e+00,1.750000e+00,1.833333e+00,6.946188e-04,7.031074e-06,9760
1.875000e+00,1.833333e+00,1.916667e+00,6.704210e-04,6.907521e-06,9420
1.958333e+00,1.916667e+00,2.000000e+00,5.793235e-04,6.421093e-06,8140
