N_HI,b_param_km_s
2.839550e+14,6.522293e+01
5.130487e+13,3.807674e+01
2.923012e+13,3.447326e+01
2.722107e+13,3.195083e+01
4.355103e+13,3.957818e+01
5.792558e+13,7.897550e+01
1.812847e+13,7.898591e+01
2.072652e+13,7.899411e+01
2.842774e+13,7.899437e+01
4.710387e+13,4.240091e+01
1.427749e+13,7.898381e+01
3.033733e+13,3.249135e+01
3.709524e+14,8.000000e+01
3.709524e+14,8.000000e+01
1.643924e+13,7.899690e+01
1.999540e+13,7.899613e+01
7.802308e+15,8.000000e+01
7.802308e+15,8.000000e+01
1.876799e+13,7.899284e+01
1.186163e+13,7.899759e+01
1.388651e+13,7.899759e+01
9.230831e+13,4.071929e+01
2.708695e+14,8.000000e+01
2.708695e+14,8.000000e+01
5.557420e+13,5.783580e+01
6.833043e+13,4.101958e+01
1.336442e+13,7.899806e+01
1.467720e+13,7.803092e+01
1.274465e+14,5.080902e+01
3.188340e+13,3.477355e+01
3.372037e+13,7.899602e+01
1.344220e+13,4.999890e+00
6.162368e+13,4.984809e+01
9.215018e+15,8.000000e+01
5.775836e+13,5.381192e+01
5.775836e+13,5.381192e+01
1.505047e+13,7.898647e+01
4.376737e+15,8.000000e+01
2.689207e+13,7.899417e+01
1.257314e+15,8.000000e+01
1.462692e+13,7.895216e+01
9.298857e+13,8.000000e+01
6.666548e+13,6.618385e+01
1.030890e+14,7.927649e+01
1.030890e+14,7.927649e+01
1.527197e+14,5.765563e+01
3.367334e+13,7.899260e+01
4.215539e+13,5.825621e+01
2.645869e+15,8.000000e+01
2.645869e+15,8.000000e+01
5.080743e+13,4.192044e+01
1.280096e+14,4.600438e+01
1.452378e+15,8.000000e+01
5.539770e+13,3.537413e+01
7.129143e+13,5.591395e+01
1.074325e+14,5.465273e+01
1.654538e+13,7.895890e+01
3.062768e+13,7.899384e+01
3.011123e+13,7.899553e+01
1.901348e+16,8.000000e+01
1.901348e+16,8.000000e+01
2.026974e+13,7.895445e+01
4.735739e+13,3.429309e+01
1.522591e+14,8.000000e+01
1.774651e+13,7.899836e+01
6.805715e+13,7.801527e+01
6.805715e+13,4.998695e+00
6.311256e+13,5.891684e+01
6.092574e+13,4.480323e+01
7.124923e+13,4.576415e+01
8.836032e+13,4.168021e+01
3.756984e+13,3.783650e+01
1.730825e+13,7.898107e+01
2.302937e+13,7.897735e+01
6.310173e+14,8.000000e+01
6.310173e+14,8.000000e+01
6.310173e+14,8.000000e+01
