# n_sightlines = 10000
# X = 1.685806e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.685806e-01
# redshift = 3.496184
# n_absorbers = 580000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.655180
# beta_fit_err = 0.048101
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.781057e-12,47142,2.202013e-14,2.000000e-01,1.292447e+13
1.331141e+01,4.985313e-12,77907,1.786093e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.780462e-12,93633,1.235465e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.267182e-12,88996,7.599782e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.185709e-12,73767,4.365630e-15,2.000000e-01,8.154787e+13
1.411141e+01,5.597169e-13,55189,2.382551e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.509134e-13,39211,1.267126e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.076002e-13,26650,6.591200e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.709327e-14,18486,3.463677e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.010659e-14,12509,1.797741e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.140839e-15,8027,9.086414e-17,2.000000e-01,1.292447e+15
1.531141e+01,3.196328e-15,4995,4.522553e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.282724e-15,3177,2.275750e-17,2.000000e-01,3.246479e+15
1.571141e+01,5.184183e-16,2035,1.149207e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.068685e-16,1287,5.766406e-18,2.000000e-01,8.154787e+15
1.611141e+01,8.762533e-17,864,2.981074e-18,2.000000e-01,1.292447e+16
1.631141e+01,4.120992e-17,644,1.623898e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.857264e-17,460,8.659540e-19,2.000000e-01,3.246479e+16
1.671141e+01,8.279408e-18,325,4.592589e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.809467e-18,237,2.474515e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.018222e-18,199,1.430680e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.043046e-18,163,8.169768e-20,2.000000e-01,2.048390e+17
1.751141e+01,4.925788e-19,122,4.459599e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.572985e-19,101,2.560216e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.414486e-19,88,1.507847e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.012038e-20,79,9.014247e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.071547e-20,48,4.433396e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.341768e-20,58,3.074892e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.248280e-20,49,1.783257e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.268744e-21,39,1.003802e-21,2.000000e-01,8.154787e+18
1.911141e+01,3.346801e-21,33,5.826032e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.623613e-21,41,4.097395e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.736138e-21,43,2.647586e-22,2.000000e-01,3.246479e+19
1.971141e+01,8.916285e-22,35,1.507127e-22,2.000000e-01,5.145323e+19
1.991141e+01,3.536214e-22,22,7.539235e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.143964e-22,31,5.646727e-23,2.000000e-01,1.292447e+20
2.031141e+01,2.303660e-22,36,3.839434e-23,2.000000e-01,2.048390e+20
2.051141e+01,8.882569e-23,22,1.893770e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.821265e-23,15,9.866464e-24,2.000000e-01,5.145323e+20
2.091141e+01,1.768107e-23,11,5.331044e-24,2.000000e-01,8.154787e+20
2.111141e+01,2.028364e-23,20,4.535560e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.559622e-24,4,1.279811e-24,2.000000e-01,2.048390e+21
2.151141e+01,2.422519e-24,6,9.889892e-25,2.000000e-01,3.246479e+21
2.171141e+01,1.528506e-24,6,6.240100e-25,2.000000e-01,5.145323e+21
2.191141e+01,4.822111e-25,3,2.784047e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,1.279811e-25,2,9.049632e-26,2.000000e-01,2.048390e+22
2.251141e+01,4.037531e-26,1,4.037531e-26,2.000000e-01,3.246479e+22
2.271141e+01,2.547510e-26,1,2.547510e-26,2.000000e-01,5.145323e+22
