# n_pixels = 207040000
# n_pixels_in_grid = 203684057
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.537812e-02
# frac_tau_overflow = 8.310375e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.341577e-01,8.890372e-05,2277149
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.972019e-01,1.077873e-04,3347241
-2.791667e+00,-2.833333e+00,-2.750000e+00,2.680473e-01,1.256660e-04,4549747
-2.708333e+00,-2.750000e+00,-2.666667e+00,3.425938e-01,1.420698e-04,5815075
-2.625000e+00,-2.666667e+00,-2.583333e+00,4.189783e-01,1.571115e-04,7111600
-2.541667e+00,-2.583333e+00,-2.500000e+00,4.883669e-01,1.696232e-04,8289380
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.431081e-01,1.788773e-04,9218538
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.824273e-01,1.852392e-04,9885929
-2.291667e+00,-2.333333e+00,-2.250000e+00,6.076278e-01,1.892043e-04,10313674
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.206536e-01,1.912215e-04,10534771
-2.125000e+00,-2.166667e+00,-2.083333e+00,6.175759e-01,1.907468e-04,10482530
-2.041667e+00,-2.083333e+00,-2.000000e+00,6.046823e-01,1.887451e-04,10263678
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.874237e-01,1.860321e-04,9970737
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.549964e-01,1.808245e-04,9420326
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.241332e-01,1.757247e-04,8896464
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.904902e-01,1.699915e-04,8325419
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.526857e-01,1.633091e-04,7683738
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.136561e-01,1.561104e-04,7021262
-1.458333e+00,-1.500000e+00,-1.416667e+00,3.749405e-01,1.486255e-04,6364116
-1.375000e+00,-1.416667e+00,-1.333333e+00,3.411689e-01,1.417741e-04,5790889
-1.291667e+00,-1.333333e+00,-1.250000e+00,3.058504e-01,1.342353e-04,5191404
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.755596e-01,1.274148e-04,4677258
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.471155e-01,1.206597e-04,4194457
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.194659e-01,1.137092e-04,3725142
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.964338e-01,1.075772e-04,3334202
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.729472e-01,1.009413e-04,2935549
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.560652e-01,9.588820e-05,2649000
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.402305e-01,9.089362e-05,2380227
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.283040e-01,8.694252e-05,2177790
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.162215e-01,8.274760e-05,1972706
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.045166e-01,7.847019e-05,1774030
-3.750000e-01,-4.166667e-01,-3.333333e-01,9.519938e-02,7.489092e-05,1615883
-2.916667e-01,-3.333333e-01,-2.500000e-01,8.683113e-02,7.152367e-05,1473843
-2.083333e-01,-2.500000e-01,-1.666667e-01,7.815375e-02,6.785580e-05,1326556
-1.250000e-01,-1.666667e-01,-8.333333e-02,6.920819e-02,6.385440e-05,1174717
-4.166667e-02,-8.333333e-02,0.000000e+00,6.211591e-02,6.049417e-05,1054335
