# n_sightlines = 10000
# X = 3.496315e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 3.496315e-02
# redshift = 1.047602
# n_absorbers = 440000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.924813
# beta_fit_err = 0.027074
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,5.428439e-12,11101,5.152215e-14,2.000000e-01,1.292447e+13
1.331141e+01,2.725651e-12,8834,2.899957e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.312702e-12,6743,1.598599e-14,2.000000e-01,3.246479e+13
1.371141e+01,6.054408e-13,4929,8.623673e-15,2.000000e-01,5.145323e+13
1.391141e+01,2.657543e-13,3429,4.538336e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.133513e-13,2318,2.354342e-15,2.000000e-01,1.292447e+14
1.431141e+01,4.554065e-14,1476,1.185376e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.763767e-14,906,5.859722e-16,2.000000e-01,3.246479e+14
1.471141e+01,7.234828e-15,589,2.981059e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.712570e-15,350,1.449930e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.198061e-15,245,7.654132e-17,2.000000e-01,1.292447e+15
1.531141e+01,4.689823e-16,152,3.803949e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.005165e-16,103,1.975748e-17,2.000000e-01,3.246479e+15
1.571141e+01,9.580926e-17,78,1.084826e-17,2.000000e-01,5.145323e+15
1.591141e+01,4.650120e-17,60,6.003279e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.445023e-17,50,3.457784e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.203310e-17,39,1.926838e-18,2.000000e-01,2.048390e+16
1.651141e+01,5.256258e-18,27,1.011567e-18,2.000000e-01,3.246479e+16
1.671141e+01,2.579480e-18,21,5.628887e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.170056e-18,28,4.101020e-19,2.000000e-01,8.154787e+16
1.711141e+01,7.824073e-19,16,1.956018e-19,2.000000e-01,1.292447e+17
1.731141e+01,5.553738e-19,18,1.309029e-19,2.000000e-01,2.048390e+17
1.751141e+01,2.530791e-19,13,7.019151e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.088151e-19,17,5.064509e-20,2.000000e-01,5.145323e+17
1.791141e+01,3.100080e-20,4,1.550040e-20,2.000000e-01,8.154787e+17
1.811141e+01,1.956018e-20,4,9.780091e-21,2.000000e-01,1.292447e+18
1.831141e+01,1.234164e-20,4,6.170820e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.946762e-20,10,6.156202e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.228324e-20,10,3.884301e-21,2.000000e-01,5.145323e+18
1.891141e+01,3.875100e-21,5,1.732997e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.401041e-21,9,1.467014e-21,2.000000e-01,1.292447e+19
1.931141e+01,2.468328e-21,8,8.726858e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.557410e-21,8,5.506275e-22,2.000000e-01,3.246479e+19
1.971141e+01,6.141619e-22,5,2.746616e-22,2.000000e-01,5.145323e+19
1.991141e+01,1.550040e-22,2,1.096044e-22,2.000000e-01,8.154787e+19
2.011141e+01,1.467014e-22,3,8.469807e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.542705e-22,5,6.899187e-23,2.000000e-01,2.048390e+20
2.051141e+01,9.733811e-23,5,4.353093e-23,2.000000e-01,3.246479e+20
2.071141e+01,8.598267e-23,7,3.249840e-23,2.000000e-01,5.145323e+20
2.091141e+01,4.650120e-23,6,1.898403e-23,2.000000e-01,8.154787e+20
2.111141e+01,9.780091e-24,2,6.915569e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
