k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,6.150735e+00,6.187410e+01,6.187410e-01
2.696372e-03,3.650010e+00,8.913816e+00,8.913816e-02
5.392744e-03,3.073069e+00,5.264933e+00,5.264933e-02
8.089117e-03,2.558572e+00,4.120703e+00,4.120703e-02
1.078549e-02,2.191629e+00,3.393952e+00,3.393952e-02
1.348186e-02,1.938269e+00,2.959865e+00,2.959865e-02
1.617823e-02,1.583012e+00,2.313895e+00,2.313895e-02
1.887461e-02,1.357582e+00,1.998767e+00,1.998767e-02
2.157098e-02,1.120395e+00,1.567608e+00,1.567608e-02
2.426735e-02,9.386879e-01,1.271007e+00,1.271007e-02
2.696372e-02,8.074017e-01,1.091891e+00,1.091891e-02
2.966009e-02,7.038992e-01,9.579620e-01,9.579620e-03
3.235647e-02,6.110351e-01,8.297440e-01,8.297440e-03
3.505284e-02,5.296922e-01,6.952216e-01,6.952216e-03
3.774921e-02,4.538179e-01,6.081092e-01,6.081092e-03
4.044558e-02,4.002152e-01,5.433905e-01,5.433905e-03
4.314196e-02,3.455814e-01,4.536393e-01,4.536393e-03
4.583833e-02,3.037500e-01,4.047442e-01,4.047442e-03
4.853470e-02,2.600079e-01,3.382367e-01,3.382367e-03
5.123107e-02,2.324005e-01,2.997713e-01,2.997713e-03
5.392744e-02,2.006017e-01,2.640269e-01,2.640269e-03
5.662382e-02,1.766310e-01,2.193375e-01,2.193375e-03
5.932019e-02,1.549871e-01,1.960646e-01,1.960646e-03
6.201656e-02,1.384624e-01,1.780146e-01,1.780146e-03
6.471293e-02,1.214541e-01,1.502510e-01,1.502510e-03
6.740931e-02,1.069301e-01,1.327529e-01,1.327529e-03
7.010568e-02,9.598296e-02,1.241629e-01,1.241629e-03
7.280205e-02,8.434207e-02,1.051386e-01,1.051386e-03
7.549842e-02,7.471175e-02,9.416829e-02,9.416829e-04
7.819479e-02,6.463586e-02,8.123417e-02,8.123417e-04
8.089117e-02,5.783462e-02,7.319883e-02,7.319883e-04
8.358754e-02,5.011942e-02,6.212428e-02,6.212428e-04
8.628391e-02,4.530207e-02,5.631667e-02,5.631667e-04
8.898028e-02,4.027449e-02,5.032998e-02,5.032998e-04
9.167666e-02,3.500110e-02,4.364054e-02,4.364054e-04
9.437303e-02,3.122957e-02,3.753954e-02,3.753954e-04
9.706940e-02,2.826944e-02,3.577206e-02,3.577206e-04
9.976577e-02,2.467179e-02,3.124226e-02,3.124226e-04
1.024621e-01,2.167653e-02,2.680791e-02,2.680791e-04
1.051585e-01,1.930919e-02,2.382317e-02,2.382317e-04
1.078549e-01,1.681694e-02,2.062351e-02,2.062351e-04
1.105513e-01,1.547633e-02,1.934625e-02,1.934625e-04
1.132476e-01,1.365362e-02,1.716135e-02,1.716135e-04
1.159440e-01,1.222537e-02,1.539986e-02,1.539986e-04
1.186404e-01,1.078716e-02,1.339998e-02,1.339998e-04
1.213367e-01,9.741775e-03,1.251911e-02,1.251911e-04
1.240331e-01,8.457602e-03,1.087533e-02,1.087533e-04
1.267295e-01,7.634580e-03,9.681512e-03,9.681512e-05
1.294259e-01,6.643829e-03,8.376365e-03,8.376365e-05
1.321222e-01,5.964948e-03,7.599493e-03,7.599493e-05
1.348186e-01,5.230398e-03,6.576956e-03,6.576956e-05
1.375150e-01,4.825950e-03,6.405041e-03,6.405041e-05
1.402114e-01,4.190877e-03,5.371031e-03,5.371031e-05
1.429077e-01,3.788408e-03,4.951551e-03,4.951551e-05
1.456041e-01,3.360841e-03,4.359801e-03,4.359801e-05
1.483005e-01,2.961635e-03,3.874358e-03,3.874358e-05
1.509968e-01,2.661067e-03,3.558581e-03,3.558581e-05
1.536932e-01,2.415365e-03,3.298688e-03,3.298688e-05
1.563896e-01,2.136155e-03,3.017509e-03,3.017509e-05
1.590860e-01,1.920152e-03,2.794057e-03,2.794057e-05
1.617823e-01,1.731409e-03,2.419379e-03,2.419379e-05
1.644787e-01,1.489825e-03,2.202971e-03,2.202971e-05
1.671751e-01,1.365775e-03,1.901428e-03,1.901428e-05
1.698714e-01,1.246640e-03,1.841054e-03,1.841054e-05
1.725678e-01,1.098673e-03,1.563962e-03,1.563962e-05
1.752642e-01,9.742447e-04,1.491792e-03,1.491792e-05
1.779606e-01,8.759501e-04,1.325855e-03,1.325855e-05
1.806569e-01,7.886265e-04,1.198691e-03,1.198691e-05
1.833533e-01,7.247661e-04,1.133961e-03,1.133961e-05
1.860497e-01,6.373587e-04,1.014236e-03,1.014236e-05
1.887461e-01,5.668855e-04,9.055218e-04,9.055218e-06
1.914424e-01,5.105594e-04,8.474711e-04,8.474711e-06
1.941388e-01,4.650570e-04,7.808395e-04,7.808395e-06
1.968352e-01,4.209744e-04,7.351123e-04,7.351123e-06
1.995315e-01,3.753275e-04,6.754551e-04,6.754551e-06
2.022279e-01,3.327122e-04,6.106380e-04,6.106380e-06
2.049243e-01,2.972949e-04,5.476713e-04,5.476713e-06
2.076207e-01,2.731831e-04,5.162860e-04,5.162860e-06
2.103170e-01,2.444847e-04,4.768921e-04,4.768921e-06
2.130134e-01,2.248261e-04,4.334297e-04,4.334297e-06
2.157098e-01,2.015529e-04,4.180470e-04,4.180470e-06
2.184061e-01,1.817039e-04,3.590437e-04,3.590437e-06
2.211025e-01,1.651347e-04,3.730135e-04,3.730135e-06
2.237989e-01,1.483532e-04,3.219770e-04,3.219770e-06
2.264953e-01,1.337446e-04,3.219298e-04,3.219298e-06
2.291916e-01,1.224636e-04,2.878599e-04,2.878599e-06
2.318880e-01,1.148547e-04,2.861680e-04,2.861680e-06
2.345844e-01,1.028745e-04,2.672800e-04,2.672800e-06
2.372808e-01,9.216550e-05,2.422622e-04,2.422622e-06
2.399771e-01,8.529890e-05,2.267905e-04,2.267905e-06
2.426735e-01,7.841674e-05,2.218936e-04,2.218936e-06
2.453699e-01,7.083585e-05,2.090075e-04,2.090075e-06
2.480662e-01,6.575988e-05,2.047851e-04,2.047851e-06
2.507626e-01,5.893248e-05,1.847115e-04,1.847115e-06
2.534590e-01,5.471090e-05,1.839379e-04,1.839379e-06
2.561554e-01,4.953293e-05,1.621520e-04,1.621520e-06
2.588517e-01,4.528979e-05,1.509253e-04,1.509253e-06
2.615481e-01,4.155023e-05,1.450019e-04,1.450019e-06
2.642445e-01,3.792475e-05,1.298491e-04,1.298491e-06
2.669408e-01,3.416124e-05,1.253337e-04,1.253337e-06
2.696372e-01,3.130170e-05,1.138723e-04,1.138723e-06
2.723336e-01,2.914539e-05,1.110676e-04,1.110676e-06
2.750300e-01,2.716038e-05,1.054668e-04,1.054668e-06
2.777263e-01,2.494140e-05,9.798441e-05,9.798441e-07
2.804227e-01,2.300515e-05,9.287493e-05,9.287493e-07
2.831191e-01,2.152954e-05,9.285203e-05,9.285203e-07
2.858155e-01,1.992579e-05,8.846377e-05,8.846377e-07
2.885118e-01,1.847383e-05,8.568312e-05,8.568312e-07
2.912082e-01,1.735652e-05,8.212911e-05,8.212911e-07
2.939046e-01,1.639586e-05,8.059557e-05,8.059557e-07
2.966009e-01,1.534547e-05,7.911267e-05,7.911267e-07
2.992973e-01,1.420571e-05,7.278152e-05,7.278152e-07
3.019937e-01,1.315843e-05,6.957429e-05,6.957429e-07
3.046901e-01,1.245440e-05,7.030927e-05,7.030927e-07
3.073864e-01,1.126377e-05,6.086414e-05,6.086414e-07
3.100828e-01,1.077564e-05,6.585437e-05,6.585437e-07
3.127792e-01,9.881924e-06,5.506283e-05,5.506283e-07
3.154755e-01,9.094765e-06,5.443821e-05,5.443821e-07
3.181719e-01,8.282334e-06,4.687404e-05,4.687404e-07
3.208683e-01,7.679270e-06,4.325212e-05,4.325212e-07
3.235647e-01,7.274522e-06,4.169465e-05,4.169465e-07
3.262610e-01,6.726056e-06,3.779684e-05,3.779684e-07
3.289574e-01,6.455262e-06,3.848101e-05,3.848101e-07
3.316538e-01,5.959114e-06,3.645820e-05,3.645820e-07
3.343502e-01,5.691021e-06,3.531440e-05,3.531440e-07
3.370465e-01,5.296916e-06,3.422113e-05,3.422113e-07
3.397429e-01,5.148936e-06,3.499037e-05,3.499037e-07
3.424393e-01,4.966311e-06,3.482956e-05,3.482956e-07
3.451356e-01,4.739158e-06,3.467073e-05,3.467073e-07
3.478320e-01,4.540974e-06,3.362255e-05,3.362255e-07
3.505284e-01,4.246071e-06,3.143102e-05,3.143102e-07
3.532248e-01,4.026269e-06,2.899693e-05,2.899693e-07
3.559211e-01,3.766472e-06,2.795365e-05,2.795365e-07
3.586175e-01,3.482138e-06,2.530291e-05,2.530291e-07
3.613139e-01,3.277414e-06,2.413399e-05,2.413399e-07
3.640102e-01,2.994857e-06,2.136126e-05,2.136126e-07
3.667066e-01,2.889071e-06,2.225120e-05,2.225120e-07
3.694030e-01,2.650666e-06,1.911779e-05,1.911779e-07
3.720994e-01,2.590452e-06,1.997759e-05,1.997759e-07
3.747957e-01,2.352432e-06,1.743611e-05,1.743611e-07
3.774921e-01,2.325262e-06,1.781306e-05,1.781306e-07
3.801885e-01,2.193973e-06,1.707127e-05,1.707127e-07
3.828849e-01,2.060180e-06,1.651465e-05,1.651465e-07
3.855812e-01,1.977635e-06,1.641717e-05,1.641717e-07
3.882776e-01,1.916838e-06,1.651912e-05,1.651912e-07
3.909740e-01,1.863268e-06,1.674116e-05,1.674116e-07
3.936703e-01,1.785865e-06,1.594030e-05,1.594030e-07
3.963667e-01,1.692458e-06,1.496115e-05,1.496115e-07
3.990631e-01,1.621939e-06,1.427124e-05,1.427124e-07
4.017595e-01,1.541611e-06,1.344382e-05,1.344382e-07
4.044558e-01,1.443950e-06,1.231065e-05,1.231065e-07
4.071522e-01,1.376983e-06,1.168810e-05,1.168810e-07
4.098486e-01,1.294613e-06,1.096772e-05,1.096772e-07
4.125449e-01,1.191243e-06,1.012780e-05,1.012780e-07
4.152413e-01,1.105342e-06,9.426898e-06,9.426898e-08
4.179377e-01,1.039922e-06,9.068413e-06,9.068413e-08
4.206341e-01,1.012777e-06,8.862415e-06,8.862415e-08
4.233304e-01,9.859147e-07,8.807307e-06,8.807307e-08
4.260268e-01,9.472290e-07,8.685419e-06,8.685419e-08
4.287232e-01,9.161951e-07,8.583717e-06,8.583717e-08
4.314196e-01,8.756113e-07,8.428632e-06,8.428632e-08
4.341159e-01,8.366933e-07,8.445858e-06,8.445858e-08
4.368123e-01,8.017270e-07,8.339517e-06,8.339517e-08
4.395087e-01,7.818175e-07,8.182566e-06,8.182566e-08
4.422050e-01,7.409319e-07,7.625873e-06,7.625873e-08
4.449014e-01,7.119970e-07,7.201215e-06,7.201215e-08
4.475978e-01,6.674824e-07,6.711503e-06,6.711503e-08
4.502942e-01,6.278584e-07,6.315953e-06,6.315953e-08
4.529905e-01,5.913505e-07,5.945333e-06,5.945333e-08
4.556869e-01,5.640895e-07,5.643980e-06,5.643980e-08
4.583833e-01,5.244601e-07,5.286675e-06,5.286675e-08
4.610796e-01,5.026418e-07,5.110899e-06,5.110899e-08
4.637760e-01,4.767265e-07,4.854016e-06,4.854016e-08
4.664724e-01,4.486829e-07,4.575786e-06,4.575786e-08
4.691688e-01,4.449890e-07,4.552117e-06,4.552117e-08
4.718651e-01,4.253448e-07,4.411339e-06,4.411339e-08
4.745615e-01,4.197043e-07,4.535654e-06,4.535654e-08
4.772579e-01,4.020586e-07,4.442992e-06,4.442992e-08
4.799543e-01,3.881601e-07,4.447350e-06,4.447350e-08
4.826506e-01,3.677875e-07,4.298712e-06,4.298712e-08
4.853470e-01,3.517350e-07,4.097896e-06,4.097896e-08
4.880434e-01,3.394601e-07,3.944127e-06,3.944127e-08
4.907397e-01,3.254325e-07,3.736711e-06,3.736711e-08
4.934361e-01,3.126797e-07,3.544094e-06,3.544094e-08
4.961325e-01,2.953316e-07,3.336169e-06,3.336169e-08
4.988289e-01,2.833976e-07,3.235347e-06,3.235347e-08
5.015252e-01,2.714005e-07,3.126469e-06,3.126469e-08
5.042216e-01,2.544671e-07,2.944207e-06,2.944207e-08
5.069180e-01,2.390623e-07,2.761268e-06,2.761268e-08
5.096143e-01,2.230110e-07,2.591849e-06,2.591849e-08
5.123107e-01,2.111225e-07,2.462385e-06,2.462385e-08
5.150071e-01,2.011926e-07,2.417750e-06,2.417750e-08
5.177035e-01,1.965361e-07,2.393967e-06,2.393967e-08
5.203998e-01,1.917432e-07,2.384165e-06,2.384165e-08
5.230962e-01,1.909166e-07,2.394671e-06,2.394671e-08
5.257926e-01,1.859138e-07,2.344072e-06,2.344072e-08
5.284890e-01,1.801612e-07,2.250126e-06,2.250126e-08
5.311853e-01,1.742733e-07,2.196811e-06,2.196811e-08
5.338817e-01,1.659842e-07,2.103121e-06,2.103121e-08
5.365781e-01,1.600865e-07,2.028433e-06,2.028433e-08
5.392744e-01,1.536865e-07,1.974466e-06,1.974466e-08
5.419708e-01,1.467075e-07,1.888180e-06,1.888180e-08
5.446672e-01,1.390226e-07,1.804401e-06,1.804401e-08
5.473636e-01,1.315756e-07,1.700065e-06,1.700065e-08
5.500599e-01,1.238012e-07,1.606083e-06,1.606083e-08
5.527563e-01,1.188533e-07,1.527510e-06,1.527510e-08
5.554527e-01,1.135697e-07,1.463394e-06,1.463394e-08
5.581490e-01,1.092292e-07,1.415386e-06,1.415386e-08
5.608454e-01,1.037417e-07,1.382306e-06,1.382306e-08
5.635418e-01,9.966071e-08,1.358875e-06,1.358875e-08
5.662382e-01,9.621777e-08,1.325256e-06,1.325256e-08
5.689345e-01,9.475125e-08,1.296758e-06,1.296758e-08
5.716309e-01,9.301416e-08,1.275965e-06,1.275965e-08
5.743273e-01,9.095192e-08,1.242510e-06,1.242510e-08
5.770237e-01,8.735944e-08,1.202104e-06,1.202104e-08
5.797200e-01,8.318529e-08,1.150463e-06,1.150463e-08
5.824164e-01,8.038634e-08,1.126063e-06,1.126063e-08
5.851128e-01,7.620056e-08,1.080643e-06,1.080643e-08
5.878091e-01,7.394034e-08,1.064235e-06,1.064235e-08
5.905055e-01,7.093884e-08,1.019494e-06,1.019494e-08
5.932019e-01,6.790490e-08,9.724684e-07,9.724684e-09
5.958983e-01,6.423843e-08,9.202999e-07,9.202999e-09
5.985946e-01,6.099930e-08,8.736900e-07,8.736900e-09
6.012910e-01,5.862216e-08,8.427473e-07,8.427473e-09
6.039874e-01,5.616655e-08,8.094085e-07,8.094085e-09
6.066837e-01,5.376126e-08,7.873730e-07,7.873730e-09
6.093801e-01,5.160981e-08,7.657953e-07,7.657953e-09
6.120765e-01,4.939320e-08,7.470465e-07,7.470465e-09
6.147729e-01,4.805701e-08,7.229056e-07,7.229056e-09
