# n_pixels = 281440000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.4534906509199002
# mean_flux_target = 0.8806079298214535
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,8.362484e-01,3.854426e-04,4707075
3.000000e-02,2.000000e-02,4.000000e-02,1.449630e-01,1.604799e-04,815968
5.000000e-02,4.000000e-02,6.000000e-02,1.171269e-01,1.442515e-04,659284
7.000000e-02,6.000000e-02,8.000000e-02,1.054342e-01,1.368620e-04,593468
9.000000e-02,8.000000e-02,1.000000e-01,1.001254e-01,1.333719e-04,563586
1.100000e-01,1.000000e-01,1.200000e-01,9.855973e-02,1.323250e-04,554773
1.300000e-01,1.200000e-01,1.400000e-01,9.665968e-02,1.310433e-04,544078
1.500000e-01,1.400000e-01,1.600000e-01,9.602597e-02,1.306130e-04,540511
1.700000e-01,1.600000e-01,1.800000e-01,9.572342e-02,1.304071e-04,538808
1.900000e-01,1.800000e-01,2.000000e-01,9.833037e-02,1.321709e-04,553482
2.100000e-01,2.000000e-01,2.200000e-01,9.977011e-02,1.331350e-04,561586
2.300000e-01,2.200000e-01,2.400000e-01,1.019096e-01,1.345550e-04,573629
2.500000e-01,2.400000e-01,2.600000e-01,1.041424e-01,1.360210e-04,586197
2.700000e-01,2.600000e-01,2.800000e-01,1.075846e-01,1.382506e-04,605572
2.900000e-01,2.800000e-01,3.000000e-01,1.113250e-01,1.406334e-04,626626
3.100000e-01,3.000000e-01,3.200000e-01,1.139822e-01,1.423019e-04,641583
3.300000e-01,3.200000e-01,3.400000e-01,1.191151e-01,1.454707e-04,670475
3.500000e-01,3.400000e-01,3.600000e-01,1.236097e-01,1.481898e-04,695774
3.700000e-01,3.600000e-01,3.800000e-01,1.291989e-01,1.515031e-04,727235
3.900000e-01,3.800000e-01,4.000000e-01,1.349131e-01,1.548172e-04,759399
4.100000e-01,4.000000e-01,4.200000e-01,1.408343e-01,1.581781e-04,792728
4.300000e-01,4.200000e-01,4.400000e-01,1.473367e-01,1.617885e-04,829329
4.500000e-01,4.400000e-01,4.600000e-01,1.546905e-01,1.657769e-04,870722
4.700000e-01,4.600000e-01,4.800000e-01,1.626201e-01,1.699727e-04,915356
4.900000e-01,4.800000e-01,5.000000e-01,1.710356e-01,1.743152e-04,962725
5.100000e-01,5.000000e-01,5.200000e-01,1.789436e-01,1.782995e-04,1007238
5.300000e-01,5.200000e-01,5.400000e-01,1.906358e-01,1.840324e-04,1073051
5.500000e-01,5.400000e-01,5.600000e-01,2.020440e-01,1.894589e-04,1137265
5.700000e-01,5.600000e-01,5.800000e-01,2.151050e-01,1.954868e-04,1210783
5.900000e-01,5.800000e-01,6.000000e-01,2.311802e-01,2.026597e-04,1301267
6.100000e-01,6.000000e-01,6.200000e-01,2.471964e-01,2.095623e-04,1391419
6.300000e-01,6.200000e-01,6.400000e-01,2.654974e-01,2.171812e-04,1494432
6.500000e-01,6.400000e-01,6.600000e-01,2.853374e-01,2.251497e-04,1606107
6.700000e-01,6.600000e-01,6.800000e-01,3.069480e-01,2.335202e-04,1727749
6.900000e-01,6.800000e-01,7.000000e-01,3.340566e-01,2.436139e-04,1880338
7.100000e-01,7.000000e-01,7.200000e-01,3.603331e-01,2.530138e-04,2028243
7.300000e-01,7.200000e-01,7.400000e-01,3.931739e-01,2.642922e-04,2213097
7.500000e-01,7.400000e-01,7.600000e-01,4.332144e-01,2.774237e-04,2438477
7.700000e-01,7.600000e-01,7.800000e-01,4.801244e-01,2.920579e-04,2702524
7.900000e-01,7.800000e-01,8.000000e-01,5.387505e-01,3.093755e-04,3032519
8.100000e-01,8.000000e-01,8.200000e-01,6.116513e-01,3.296431e-04,3442863
8.300000e-01,8.200000e-01,8.400000e-01,7.068345e-01,3.543651e-04,3978630
8.500000e-01,8.400000e-01,8.600000e-01,8.265730e-01,3.832063e-04,4652614
8.700000e-01,8.600000e-01,8.800000e-01,9.951871e-01,4.204791e-04,5601709
8.900000e-01,8.800000e-01,9.000000e-01,1.249012e+00,4.710590e-04,7030436
9.100000e-01,9.000000e-01,9.200000e-01,1.646728e+00,5.408825e-04,9269100
9.300000e-01,9.200000e-01,9.400000e-01,2.355961e+00,6.469581e-04,13261235
9.500000e-01,9.400000e-01,9.600000e-01,3.869617e+00,8.291366e-04,21781301
9.700000e-01,9.600000e-01,9.800000e-01,8.173834e+00,1.205050e-03,46008878
9.900000e-01,9.800000e-01,1.000000e+00,2.119080e+01,1.940286e-03,119278756
