# n_pixels = 225710000
# n_pixels_in_grid = 136898685
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 1.035842e-05
# frac_tau_underflow = 3.930633e-01
# frac_tau_overflow = 4.016924e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,9.037275e-01,2.814555e-04,10309925
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.630512e-01,2.750485e-04,9845881
-2.791667e+00,-2.833333e+00,-2.750000e+00,8.196571e-01,2.680446e-04,9350832
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.640847e-01,2.587985e-04,8716849
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.121070e-01,2.498409e-04,8123876
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.557184e-01,2.397451e-04,7480582
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.004280e-01,2.294148e-04,6849817
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.538289e-01,2.203326e-04,6318204
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.086922e-01,2.111634e-04,5803275
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.676268e-01,2.024607e-04,5334791
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.338508e-01,1.950119e-04,4949467
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.022923e-01,1.877854e-04,4589441
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.738040e-01,1.810143e-04,4264440
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.465367e-01,1.742872e-04,3953368
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.239763e-01,1.685185e-04,3695994
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.015183e-01,1.625728e-04,3439788
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.838113e-01,1.577269e-04,3237783
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.657057e-01,1.526130e-04,3031230
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.481228e-01,1.474770e-04,2830640
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.315566e-01,1.424687e-04,2641650
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.159050e-01,1.375696e-04,2463093
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.996132e-01,1.322774e-04,2277232
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.828925e-01,1.266161e-04,2086478
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.673375e-01,1.211121e-04,1909024
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.539709e-01,1.161743e-04,1756534
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.392929e-01,1.104983e-04,1589085
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.232166e-01,1.039263e-04,1405682
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.102256e-01,9.829517e-05,1257478
-6.250000e-01,-6.666667e-01,-5.833333e-01,9.936683e-02,9.332794e-05,1133599
-5.416667e-01,-5.833333e-01,-5.000000e-01,8.751739e-02,8.758670e-05,998418
-4.583333e-01,-5.000000e-01,-4.166667e-01,7.742161e-02,8.238005e-05,883243
-3.750000e-01,-4.166667e-01,-3.333333e-01,6.849357e-02,7.748469e-05,781390
-2.916667e-01,-3.333333e-01,-2.500000e-01,5.888235e-02,7.184285e-05,671743
-2.083333e-01,-2.500000e-01,-1.666667e-01,4.912912e-02,6.562366e-05,560476
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.212742e-02,6.076778e-05,480599
-4.166667e-02,-8.333333e-02,0.000000e+00,3.507224e-02,5.544632e-05,400112
4.166667e-02,0.000000e+00,8.333333e-02,2.868711e-02,5.014578e-05,327269
1.250000e-01,8.333333e-02,1.666667e-01,2.316539e-02,4.506204e-05,264276
2.083333e-01,1.666667e-01,2.500000e-01,1.763175e-02,3.931323e-05,201147
2.916667e-01,2.500000e-01,3.333333e-01,1.312956e-02,3.392471e-05,149785
3.750000e-01,3.333333e-01,4.166667e-01,9.595183e-03,2.900131e-05,109464
4.583333e-01,4.166667e-01,5.000000e-01,7.434812e-03,2.552854e-05,84818
5.416667e-01,5.000000e-01,5.833333e-01,5.934316e-03,2.280743e-05,67700
6.250000e-01,5.833333e-01,6.666667e-01,4.309610e-03,1.943614e-05,49165
7.083333e-01,6.666667e-01,7.500000e-01,3.267906e-03,1.692489e-05,37281
