# n_pixels = 220960000
# n_pixels_in_grid = 217401970
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.442375e-02
# frac_tau_overflow = 1.678847e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.111468e-01,7.832624e-05,2013627
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.665518e-01,9.588122e-05,3017391
-2.791667e+00,-2.833333e+00,-2.750000e+00,2.305105e-01,1.127987e-04,4176120
-2.708333e+00,-2.750000e+00,-2.666667e+00,3.026312e-01,1.292456e-04,5482719
-2.625000e+00,-2.666667e+00,-2.583333e+00,3.772844e-01,1.443090e-04,6835197
-2.541667e+00,-2.583333e+00,-2.500000e+00,4.481154e-01,1.572729e-04,8118431
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.071346e-01,1.673095e-04,9187672
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.521628e-01,1.745792e-04,10003440
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.781089e-01,1.786338e-04,10473502
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.853018e-01,1.797417e-04,10603814
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.798545e-01,1.789033e-04,10505125
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.629237e-01,1.762721e-04,10198394
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.390908e-01,1.725003e-04,9766617
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.140490e-01,1.684462e-04,9312938
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.822073e-01,1.631458e-04,8736068
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.511386e-01,1.578025e-04,8173201
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.180423e-01,1.519039e-04,7573601
