k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.454034e+01,1.085914e+02,1.085914e+00,1.261204e+01,6.747919e+01,6.747919e-01
2.541020e-03,2.007040e+01,2.424759e+01,2.424759e-01,9.964873e+00,1.613048e+01,1.613048e-01
5.082039e-03,1.837835e+01,1.877598e+01,1.877598e-01,8.732392e+00,1.065477e+01,1.065477e-01
7.623059e-03,1.371179e+01,1.522173e+01,1.522173e-01,6.843080e+00,8.654672e+00,8.654672e-02
1.016408e-02,1.214877e+01,1.298533e+01,1.298533e-01,6.078461e+00,7.377731e+00,7.377731e-02
1.270510e-02,1.011707e+01,1.083645e+01,1.083645e-01,5.157827e+00,6.112016e+00,6.112016e-02
1.524612e-02,8.843911e+00,8.996796e+00,8.996796e-02,4.487534e+00,5.074246e+00,5.074246e-02
1.778714e-02,7.589446e+00,7.940546e+00,7.940546e-02,3.883984e+00,4.504245e+00,4.504245e-02
2.032816e-02,6.629197e+00,7.088689e+00,7.088689e-02,3.398070e+00,3.901602e+00,3.901602e-02
2.286918e-02,5.545934e+00,5.844041e+00,5.844041e-02,2.839023e+00,3.235511e+00,3.235511e-02
2.541020e-02,4.920754e+00,5.146763e+00,5.146763e-02,2.522110e+00,2.822176e+00,2.822176e-02
2.795122e-02,4.389011e+00,4.557799e+00,4.557799e-02,2.241863e+00,2.515272e+00,2.515272e-02
3.049224e-02,3.846917e+00,4.075104e+00,4.075104e-02,1.947459e+00,2.190408e+00,2.190408e-02
3.303325e-02,3.361260e+00,3.548723e+00,3.548723e-02,1.702084e+00,1.881204e+00,1.881204e-02
3.557427e-02,2.857680e+00,3.101905e+00,3.101905e-02,1.433750e+00,1.652544e+00,1.652544e-02
3.811529e-02,2.528698e+00,2.674063e+00,2.674063e-02,1.260561e+00,1.439195e+00,1.439195e-02
4.065631e-02,2.281677e+00,2.506909e+00,2.506909e-02,1.132466e+00,1.307746e+00,1.307746e-02
4.319733e-02,2.113197e+00,2.250408e+00,2.250408e-02,1.033012e+00,1.155683e+00,1.155683e-02
4.573835e-02,1.813783e+00,1.936171e+00,1.936171e-02,8.900359e-01,9.974310e-01,9.974310e-03
4.827937e-02,1.612705e+00,1.693755e+00,1.693755e-02,7.710834e-01,8.519294e-01,8.519294e-03
5.082039e-02,1.425467e+00,1.497020e+00,1.497020e-02,6.728488e-01,7.572952e-01,7.572952e-03
5.336141e-02,1.283064e+00,1.339633e+00,1.339633e-02,6.053453e-01,6.676386e-01,6.676386e-03
5.590243e-02,1.136010e+00,1.190958e+00,1.190958e-02,5.242287e-01,5.777705e-01,5.777705e-03
5.844345e-02,1.019366e+00,1.068422e+00,1.068422e-02,4.696381e-01,5.139913e-01,5.139913e-03
6.098447e-02,9.402549e-01,9.909850e-01,9.909850e-03,4.275428e-01,4.737109e-01,4.737109e-03
6.352549e-02,8.220661e-01,8.806446e-01,8.806446e-03,3.710595e-01,4.182154e-01,4.182154e-03
6.606651e-02,7.252382e-01,7.764231e-01,7.764231e-03,3.277312e-01,3.603359e-01,3.603359e-03
6.860753e-02,6.595302e-01,6.960769e-01,6.960769e-03,2.946291e-01,3.201945e-01,3.201945e-03
7.114855e-02,6.057057e-01,6.459181e-01,6.459181e-03,2.695641e-01,2.932964e-01,2.932964e-03
7.368957e-02,5.332589e-01,5.635571e-01,5.635571e-03,2.337002e-01,2.543072e-01,2.543072e-03
7.623059e-02,4.722896e-01,5.108012e-01,5.108012e-03,2.047684e-01,2.270005e-01,2.270005e-03
7.877161e-02,4.278664e-01,4.592830e-01,4.592830e-03,1.838832e-01,2.007625e-01,2.007625e-03
