k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,9.291991e+01,2.224554e+02,2.224554e+00,5.794475e+01,1.661947e+02,1.661947e+00
2.136747e-03,8.738573e+01,8.477744e+01,8.477744e-01,5.707097e+01,5.750564e+01,5.750564e-01
4.273494e-03,7.863457e+01,7.618747e+01,7.618747e-01,5.081056e+01,4.849548e+01,4.849548e-01
6.410241e-03,6.125075e+01,5.943977e+01,5.943977e-01,3.987020e+01,3.866340e+01,3.866340e-01
8.546988e-03,5.295668e+01,5.145023e+01,5.145023e-01,3.468223e+01,3.351139e+01,3.351139e-01
1.068374e-02,4.616674e+01,4.643393e+01,4.643393e-01,3.015675e+01,3.046550e+01,3.046550e-01
1.282048e-02,4.055612e+01,4.020754e+01,4.020754e-01,2.685561e+01,2.657345e+01,2.657345e-01
1.495723e-02,3.508626e+01,3.470372e+01,3.470372e-01,2.330121e+01,2.323373e+01,2.323373e-01
1.709398e-02,3.239797e+01,3.258169e+01,3.258169e-01,2.201481e+01,2.203209e+01,2.203209e-01
1.923072e-02,2.714162e+01,2.680347e+01,2.680347e-01,1.831675e+01,1.810822e+01,1.810822e-01
2.136747e-02,2.431276e+01,2.458427e+01,2.458427e-01,1.652650e+01,1.678514e+01,1.678514e-01
2.350422e-02,2.163499e+01,2.165026e+01,2.165026e-01,1.472311e+01,1.477331e+01,1.477331e-01
2.564097e-02,1.937257e+01,1.926086e+01,1.926086e-01,1.327262e+01,1.308237e+01,1.308237e-01
2.777771e-02,1.730685e+01,1.741451e+01,1.741451e-01,1.180247e+01,1.177165e+01,1.177165e-01
2.991446e-02,1.531314e+01,1.541123e+01,1.541123e-01,1.050475e+01,1.048003e+01,1.048003e-01
3.205121e-02,1.395252e+01,1.400461e+01,1.400461e-01,9.579041e+00,9.586467e+00,9.586467e-02
3.418795e-02,1.275767e+01,1.303840e+01,1.303840e-01,8.747930e+00,8.824467e+00,8.824467e-02
3.632470e-02,1.165725e+01,1.202491e+01,1.202491e-01,7.987474e+00,8.103176e+00,8.103176e-02
3.846145e-02,1.038292e+01,1.107624e+01,1.107624e-01,7.143716e+00,7.504876e+00,7.504876e-02
4.059819e-02,9.217399e+00,9.560568e+00,9.560568e-02,6.316666e+00,6.530087e+00,6.530087e-02
4.273494e-02,8.351954e+00,8.641982e+00,8.641982e-02,5.759656e+00,5.890025e+00,5.890025e-02
4.487169e-02,7.533143e+00,7.692909e+00,7.692909e-02,5.211613e+00,5.341720e+00,5.341720e-02
4.700844e-02,6.981016e+00,7.229404e+00,7.229404e-02,4.817146e+00,4.929397e+00,4.929397e-02
4.914518e-02,6.317698e+00,6.616826e+00,6.616826e-02,4.387617e+00,4.603858e+00,4.603858e-02
5.128193e-02,5.612112e+00,5.703384e+00,5.703384e-02,3.925382e+00,3.906892e+00,3.906892e-02
5.341868e-02,5.149787e+00,5.325944e+00,5.325944e-02,3.611447e+00,3.705326e+00,3.705326e-02
5.555542e-02,4.572077e+00,4.709831e+00,4.709831e-02,3.194260e+00,3.239667e+00,3.239667e-02
5.769217e-02,4.204808e+00,4.407956e+00,4.407956e-02,2.918313e+00,3.024390e+00,3.024390e-02
5.982892e-02,3.843796e+00,4.026559e+00,4.026559e-02,2.694422e+00,2.765375e+00,2.765375e-02
6.196567e-02,3.458088e+00,3.655370e+00,3.655370e-02,2.434900e+00,2.520352e+00,2.520352e-02
6.410241e-02,3.183125e+00,3.376234e+00,3.376234e-02,2.216750e+00,2.314246e+00,2.314246e-02
6.623916e-02,2.940057e+00,3.234847e+00,3.234847e-02,2.068560e+00,2.232539e+00,2.232539e-02
6.837591e-02,2.654225e+00,2.889978e+00,2.889978e-02,1.870245e+00,1.995704e+00,1.995704e-02
7.051265e-02,2.407672e+00,2.528672e+00,2.528672e-02,1.714024e+00,1.805727e+00,1.805727e-02
7.264940e-02,2.164374e+00,2.286267e+00,2.286267e-02,1.535013e+00,1.603392e+00,1.603392e-02
7.478615e-02,1.999093e+00,2.124846e+00,2.124846e-02,1.427771e+00,1.506944e+00,1.506944e-02
7.692290e-02,1.800861e+00,1.919400e+00,1.919400e-02,1.285865e+00,1.360278e+00,1.360278e-02
7.905964e-02,1.640815e+00,1.723208e+00,1.723208e-02,1.168433e+00,1.211719e+00,1.211719e-02
8.119639e-02,1.549398e+00,1.654211e+00,1.654211e-02,1.092885e+00,1.161047e+00,1.161047e-02
8.333314e-02,1.400321e+00,1.502061e+00,1.502061e-02,9.973796e-01,1.062983e+00,1.062983e-02
8.546988e-02,1.277173e+00,1.346550e+00,1.346550e-02,9.128573e-01,9.545092e-01,9.545092e-03
8.760663e-02,1.161189e+00,1.234349e+00,1.234349e-02,8.261102e-01,8.630556e-01,8.630556e-03
8.974338e-02,1.064536e+00,1.141753e+00,1.141753e-02,7.557779e-01,7.927321e-01,7.927321e-03
9.188012e-02,9.994877e-01,1.054916e+00,1.054916e-02,7.110570e-01,7.469026e-01,7.469026e-03
9.401687e-02,9.026528e-01,9.529708e-01,9.529708e-03,6.359300e-01,6.708114e-01,6.708114e-03
9.615362e-02,8.320415e-01,8.798307e-01,8.798307e-03,5.860778e-01,6.085374e-01,6.085374e-03
9.829037e-02,7.511115e-01,7.979484e-01,7.979484e-03,5.276522e-01,5.533235e-01,5.533235e-03
1.004271e-01,6.839415e-01,7.262012e-01,7.262012e-03,4.806648e-01,5.022441e-01,5.022441e-03
1.025639e-01,6.297521e-01,6.621167e-01,6.621167e-03,4.349594e-01,4.538010e-01,4.538010e-03
1.047006e-01,5.893206e-01,6.335928e-01,6.335928e-03,4.115431e-01,4.427110e-01,4.427110e-03
1.068374e-01,5.573302e-01,5.885219e-01,5.885219e-03,3.841952e-01,4.005348e-01,4.005348e-03
1.089741e-01,5.076474e-01,5.287316e-01,5.287316e-03,3.457449e-01,3.553076e-01,3.553076e-03
1.111108e-01,4.694599e-01,4.855951e-01,4.855951e-03,3.246688e-01,3.317755e-01,3.317755e-03
1.132476e-01,4.417025e-01,4.666490e-01,4.666490e-03,3.003917e-01,3.141789e-01,3.141789e-03
1.153843e-01,4.127828e-01,4.269608e-01,4.269608e-03,2.756991e-01,2.853374e-01,2.853374e-03
1.175211e-01,3.798673e-01,3.896062e-01,3.896062e-03,2.498271e-01,2.577773e-01,2.577773e-03
1.196578e-01,3.592533e-01,3.732323e-01,3.732323e-03,2.396761e-01,2.489866e-01,2.489866e-03
1.217946e-01,3.336483e-01,3.498734e-01,3.498734e-03,2.165760e-01,2.233657e-01,2.233657e-03
1.239313e-01,3.176259e-01,3.310805e-01,3.310805e-03,2.035379e-01,2.117849e-01,2.117849e-03
1.260681e-01,2.958834e-01,3.136177e-01,3.136177e-03,1.875226e-01,1.967042e-01,1.967042e-03
1.282048e-01,2.839990e-01,2.927280e-01,2.927280e-03,1.754760e-01,1.827861e-01,1.827861e-03
1.303416e-01,2.665612e-01,2.824493e-01,2.824493e-03,1.647943e-01,1.699941e-01,1.699941e-03
1.324783e-01,2.498679e-01,2.623246e-01,2.623246e-03,1.530180e-01,1.596330e-01,1.596330e-03
1.346151e-01,2.404772e-01,2.519277e-01,2.519277e-03,1.421639e-01,1.494540e-01,1.494540e-03
1.367518e-01,2.249178e-01,2.347734e-01,2.347734e-03,1.331230e-01,1.388665e-01,1.388665e-03
1.388886e-01,2.184285e-01,2.301677e-01,2.301677e-03,1.261776e-01,1.316221e-01,1.316221e-03
1.410253e-01,2.055238e-01,2.199069e-01,2.199069e-03,1.174117e-01,1.255593e-01,1.255593e-03
1.431621e-01,1.965751e-01,2.061699e-01,2.061699e-03,1.106294e-01,1.155866e-01,1.155866e-03
1.452988e-01,1.898299e-01,2.027921e-01,2.027921e-03,1.047733e-01,1.091416e-01,1.091416e-03
1.474355e-01,1.783420e-01,1.863119e-01,1.863119e-03,9.743447e-02,1.008302e-01,1.008302e-03
1.495723e-01,1.728478e-01,1.806578e-01,1.806578e-03,9.251797e-02,9.544010e-02,9.544010e-04
1.517090e-01,1.633334e-01,1.743635e-01,1.743635e-03,8.567199e-02,8.848805e-02,8.848805e-04
1.538458e-01,1.584911e-01,1.710890e-01,1.710890e-03,8.310788e-02,8.912439e-02,8.912439e-04
1.559825e-01,1.483009e-01,1.565138e-01,1.565138e-03,7.683827e-02,7.924685e-02,7.924685e-04
1.581193e-01,1.461240e-01,1.549536e-01,1.549536e-03,7.465570e-02,7.935743e-02,7.935743e-04
1.602560e-01,1.375833e-01,1.487745e-01,1.487745e-03,6.997202e-02,7.483484e-02,7.483484e-04
1.623928e-01,1.312755e-01,1.375400e-01,1.375400e-03,6.557816e-02,6.785999e-02,6.785999e-04
1.645295e-01,1.245840e-01,1.329432e-01,1.329432e-03,6.069534e-02,6.428431e-02,6.428431e-04
1.666663e-01,1.211150e-01,1.286563e-01,1.286563e-03,5.875239e-02,6.182010e-02,6.182010e-04
1.688030e-01,1.151544e-01,1.222267e-01,1.222267e-03,5.478228e-02,5.809836e-02,5.809836e-04
1.709398e-01,1.094223e-01,1.165121e-01,1.165121e-03,5.179120e-02,5.418459e-02,5.418459e-04
1.730765e-01,1.055255e-01,1.114849e-01,1.114849e-03,4.985266e-02,5.174940e-02,5.174940e-04
1.752133e-01,1.001157e-01,1.081904e-01,1.081904e-03,4.727401e-02,5.009636e-02,5.009636e-04
1.773500e-01,9.318893e-02,9.960132e-02,9.960132e-04,4.390847e-02,4.626090e-02,4.626090e-04
1.794868e-01,8.994513e-02,9.461463e-02,9.461463e-04,4.193426e-02,4.368496e-02,4.368496e-04
1.816235e-01,8.437836e-02,8.884619e-02,8.884619e-04,3.880341e-02,4.024743e-02,4.024743e-04
1.837602e-01,8.157267e-02,8.763252e-02,8.763252e-04,3.732977e-02,4.025939e-02,4.025939e-04
1.858970e-01,7.699744e-02,8.048462e-02,8.048462e-04,3.454810e-02,3.650189e-02,3.650189e-04
1.880337e-01,7.174902e-02,7.601007e-02,7.601007e-04,3.279217e-02,3.454588e-02,3.454588e-04
1.901705e-01,6.954638e-02,7.419373e-02,7.419373e-04,3.107136e-02,3.298458e-02,3.298458e-04
1.923072e-01,6.467210e-02,6.872524e-02,6.872524e-04,2.883780e-02,3.065810e-02,3.065810e-04
1.944440e-01,6.008108e-02,6.440150e-02,6.440150e-04,2.675543e-02,2.830125e-02,2.830125e-04
1.965807e-01,5.645613e-02,5.849070e-02,5.849070e-04,2.494170e-02,2.626108e-02,2.626108e-04
1.987175e-01,5.373861e-02,5.693510e-02,5.693510e-04,2.385396e-02,2.537173e-02,2.537173e-04
2.008542e-01,5.017720e-02,5.368723e-02,5.368723e-04,2.246251e-02,2.384369e-02,2.384369e-04
2.029910e-01,4.729035e-02,5.052961e-02,5.052961e-04,2.120888e-02,2.246884e-02,2.246884e-04
2.051277e-01,4.390917e-02,4.586216e-02,4.586216e-04,1.942961e-02,2.040993e-02,2.040993e-04
2.072645e-01,4.056080e-02,4.248946e-02,4.248946e-04,1.819249e-02,1.913037e-02,1.913037e-04
2.094012e-01,4.000869e-02,4.202894e-02,4.202894e-04,1.762334e-02,1.867146e-02,1.867146e-04
2.115380e-01,3.623492e-02,3.802447e-02,3.802447e-04,1.610381e-02,1.678848e-02,1.678848e-04
2.136747e-01,3.440474e-02,3.563328e-02,3.563328e-04,1.507528e-02,1.556113e-02,1.556113e-04
2.158115e-01,3.177043e-02,3.331046e-02,3.331046e-04,1.422438e-02,1.476863e-02,1.476863e-04
2.179482e-01,2.980631e-02,3.090267e-02,3.090267e-04,1.331792e-02,1.404391e-02,1.404391e-04
2.200850e-01,2.801960e-02,2.916333e-02,2.916333e-04,1.231251e-02,1.289002e-02,1.289002e-04
2.222217e-01,2.646852e-02,2.744103e-02,2.744103e-04,1.164546e-02,1.227069e-02,1.227069e-04
2.243584e-01,2.421405e-02,2.550369e-02,2.550369e-04,1.064610e-02,1.133276e-02,1.133276e-04
2.264952e-01,2.281463e-02,2.372239e-02,2.372239e-04,1.000574e-02,1.052268e-02,1.052268e-04
2.286319e-01,2.146633e-02,2.290473e-02,2.290473e-04,9.286012e-03,9.859138e-03,9.859138e-05
2.307687e-01,2.023049e-02,2.165448e-02,2.165448e-04,8.775931e-03,9.326001e-03,9.326001e-05
