statistic,value
mean_flux,0.45805544137536985
median_flux,0.5184930562973022
std_flux,0.32938164470926123
min_flux,2.9382650407717056e-39
max_flux,0.9979003667831421
mean_tau,3968.8851630142362
median_tau,0.6568286418914795
effective_tau,0.7807650511561123
deep_absorption_frac,0.25590846794762795
moderate_absorption_frac,0.23054149974494134
weak_absorption_frac,0.5135500323074307
tau_eff_err,0.0031149337817297086
tau_eff_std,0.31149337817297085
mean_flux_err,0.0008142524334738308
mean_flux_std,0.08142524334738309
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.5410851735231599
tau_eff_H_total,471.9010157803839
hi_fraction_eff,0.0016545102136053928
