k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.538244e+01,1.063789e+02,1.063789e+00
2.143737e-03,1.062483e+01,1.725036e+01,1.725036e-01
4.287474e-03,9.388684e+00,1.149564e+01,1.149564e-01
6.431211e-03,7.713151e+00,9.210181e+00,9.210181e-02
8.574947e-03,6.962126e+00,8.043470e+00,8.043470e-02
1.071868e-02,5.889122e+00,6.835393e+00,6.835393e-02
1.286242e-02,5.141776e+00,5.924079e+00,5.924079e-02
1.500616e-02,4.497352e+00,5.164859e+00,5.164859e-02
1.714989e-02,4.010210e+00,4.546019e+00,4.546019e-02
1.929363e-02,3.429072e+00,3.800951e+00,3.800951e-02
2.143737e-02,3.073350e+00,3.534874e+00,3.534874e-02
2.358111e-02,2.694525e+00,3.095365e+00,3.095365e-02
2.572484e-02,2.347974e+00,2.664470e+00,2.664470e-02
2.786858e-02,2.047166e+00,2.318335e+00,2.318335e-02
3.001232e-02,1.811317e+00,1.998238e+00,1.998238e-02
3.215605e-02,1.614017e+00,1.853316e+00,1.853316e-02
3.429979e-02,1.447588e+00,1.645554e+00,1.645554e-02
3.644353e-02,1.247100e+00,1.388181e+00,1.388181e-02
3.858726e-02,1.125510e+00,1.245107e+00,1.245107e-02
4.073100e-02,1.015552e+00,1.130271e+00,1.130271e-02
4.287474e-02,9.162646e-01,1.045127e+00,1.045127e-02
4.501847e-02,8.076164e-01,8.919891e-01,8.919891e-03
4.716221e-02,7.195048e-01,7.943204e-01,7.943204e-03
4.930595e-02,6.347689e-01,6.993057e-01,6.993057e-03
5.144968e-02,5.781343e-01,6.270092e-01,6.270092e-03
5.359342e-02,5.213652e-01,5.915937e-01,5.915937e-03
5.573716e-02,4.574279e-01,5.032728e-01,5.032728e-03
5.788090e-02,4.280151e-01,4.778580e-01,4.778580e-03
6.002463e-02,3.747024e-01,4.110107e-01,4.110107e-03
6.216837e-02,3.435403e-01,3.781839e-01,3.781839e-03
6.431211e-02,3.074550e-01,3.456123e-01,3.456123e-03
6.645584e-02,2.775943e-01,3.071503e-01,3.071503e-03
6.859958e-02,2.493215e-01,2.732629e-01,2.732629e-03
7.074332e-02,2.240996e-01,2.491874e-01,2.491874e-03
7.288705e-02,2.034924e-01,2.241018e-01,2.241018e-03
7.503079e-02,1.846415e-01,2.028575e-01,2.028575e-03
7.717453e-02,1.683990e-01,1.878738e-01,1.878738e-03
7.931826e-02,1.527888e-01,1.682526e-01,1.682526e-03
8.146200e-02,1.367004e-01,1.501853e-01,1.501853e-03
8.360574e-02,1.240509e-01,1.350116e-01,1.350116e-03
8.574947e-02,1.124086e-01,1.225681e-01,1.225681e-03
8.789321e-02,1.033004e-01,1.140748e-01,1.140748e-03
9.003695e-02,9.166210e-02,1.034628e-01,1.034628e-03
9.218069e-02,8.291257e-02,9.223014e-02,9.223014e-04
9.432442e-02,7.557776e-02,8.407016e-02,8.407016e-04
9.646816e-02,6.914060e-02,7.744818e-02,7.744818e-04
9.861190e-02,6.181877e-02,6.794979e-02,6.794979e-04
1.007556e-01,5.619399e-02,6.269565e-02,6.269565e-04
1.028994e-01,5.104279e-02,5.675043e-02,5.675043e-04
1.050431e-01,4.741674e-02,5.280008e-02,5.280008e-04
1.071868e-01,4.220510e-02,4.623862e-02,4.623862e-04
1.093306e-01,3.763430e-02,4.113080e-02,4.113080e-04
1.114743e-01,3.487133e-02,3.893838e-02,3.893838e-04
1.136181e-01,3.131701e-02,3.566045e-02,3.566045e-04
1.157618e-01,2.883093e-02,3.247202e-02,3.247202e-04
1.179055e-01,2.563892e-02,2.921896e-02,2.921896e-04
1.200493e-01,2.380404e-02,2.709523e-02,2.709523e-04
1.221930e-01,2.158712e-02,2.426657e-02,2.426657e-04
1.243367e-01,1.956628e-02,2.220158e-02,2.220158e-04
1.264805e-01,1.782298e-02,2.014813e-02,2.014813e-04
1.286242e-01,1.619456e-02,1.825339e-02,1.825339e-04
1.307679e-01,1.474090e-02,1.680615e-02,1.680615e-04
1.329117e-01,1.352598e-02,1.527248e-02,1.527248e-04
1.350554e-01,1.225083e-02,1.401859e-02,1.401859e-04
1.371992e-01,1.097542e-02,1.255899e-02,1.255899e-04
1.393429e-01,1.013253e-02,1.155829e-02,1.155829e-04
1.414866e-01,9.301052e-03,1.098938e-02,1.098938e-04
1.436304e-01,8.506783e-03,9.778866e-03,9.778866e-05
1.457741e-01,7.754789e-03,8.866026e-03,8.866026e-05
1.479178e-01,7.103431e-03,8.240360e-03,8.240360e-05
1.500616e-01,6.455653e-03,7.545908e-03,7.545908e-05
1.522053e-01,5.872858e-03,6.841257e-03,6.841257e-05
1.543491e-01,5.402050e-03,6.370352e-03,6.370352e-05
1.564928e-01,4.870678e-03,5.736698e-03,5.736698e-05
1.586365e-01,4.464810e-03,5.236467e-03,5.236467e-05
1.607803e-01,4.118415e-03,4.859690e-03,4.859690e-05
1.629240e-01,3.791136e-03,4.527100e-03,4.527100e-05
1.650677e-01,3.395928e-03,4.129067e-03,4.129067e-05
1.672115e-01,3.170818e-03,3.843532e-03,3.843532e-05
1.693552e-01,2.836532e-03,3.409136e-03,3.409136e-05
1.714989e-01,2.639247e-03,3.178944e-03,3.178944e-05
1.736427e-01,2.368216e-03,2.843338e-03,2.843338e-05
1.757864e-01,2.201873e-03,2.639951e-03,2.639951e-05
1.779302e-01,2.035198e-03,2.503014e-03,2.503014e-05
1.800739e-01,1.824231e-03,2.237148e-03,2.237148e-05
1.822176e-01,1.681966e-03,2.104335e-03,2.104335e-05
1.843614e-01,1.529617e-03,1.925162e-03,1.925162e-05
1.865051e-01,1.435190e-03,1.825834e-03,1.825834e-05
1.886488e-01,1.303833e-03,1.689028e-03,1.689028e-05
1.907926e-01,1.194725e-03,1.548894e-03,1.548894e-05
1.929363e-01,1.085529e-03,1.414512e-03,1.414512e-05
1.950801e-01,9.956056e-04,1.366346e-03,1.366346e-05
1.972238e-01,9.194516e-04,1.206963e-03,1.206963e-05
1.993675e-01,8.510293e-04,1.139286e-03,1.139286e-05
2.015113e-01,7.608087e-04,1.067184e-03,1.067184e-05
2.036550e-01,7.225150e-04,9.936761e-04,9.936761e-06
2.057987e-01,6.566054e-04,9.089345e-04,9.089345e-06
2.079425e-01,5.981938e-04,8.621782e-04,8.621782e-06
2.100862e-01,5.674566e-04,8.310040e-04,8.310040e-06
2.122300e-01,5.004304e-04,7.444940e-04,7.444940e-06
2.143737e-01,4.664885e-04,6.815511e-04,6.815511e-06
