k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,9.826959e+00,9.142306e+01,9.142306e-01
2.887885e-03,3.906465e+00,1.037308e+01,1.037308e-01
5.775771e-03,2.966124e+00,5.338702e+00,5.338702e-02
8.663656e-03,2.390252e+00,3.959323e+00,3.959323e-02
1.155154e-02,1.970497e+00,3.031121e+00,3.031121e-02
1.443943e-02,1.701515e+00,2.643951e+00,2.643951e-02
1.732731e-02,1.477100e+00,2.229210e+00,2.229210e-02
2.021520e-02,1.271960e+00,1.850366e+00,1.850366e-02
2.310308e-02,1.104417e+00,1.656986e+00,1.656986e-02
2.599097e-02,9.567223e-01,1.345311e+00,1.345311e-02
2.887885e-02,8.301896e-01,1.202854e+00,1.202854e-02
3.176674e-02,7.220360e-01,1.000177e+00,1.000177e-02
3.465462e-02,6.263435e-01,8.595206e-01,8.595206e-03
3.754251e-02,5.454244e-01,7.518303e-01,7.518303e-03
4.043039e-02,4.753969e-01,6.331691e-01,6.331691e-03
4.331828e-02,4.136609e-01,5.425201e-01,5.425201e-03
4.620616e-02,3.560138e-01,4.616153e-01,4.616153e-03
4.909405e-02,3.175246e-01,4.138791e-01,4.138791e-03
5.198193e-02,2.801183e-01,3.606427e-01,3.606427e-03
5.486982e-02,2.437268e-01,3.158448e-01,3.158448e-03
5.775771e-02,2.144270e-01,2.701311e-01,2.701311e-03
6.064559e-02,1.892084e-01,2.445285e-01,2.445285e-03
6.353348e-02,1.659310e-01,2.120391e-01,2.120391e-03
6.642136e-02,1.464868e-01,1.859996e-01,1.859996e-03
6.930925e-02,1.314372e-01,1.632093e-01,1.632093e-03
7.219713e-02,1.142632e-01,1.457842e-01,1.457842e-03
7.508502e-02,1.023459e-01,1.283628e-01,1.283628e-03
7.797290e-02,9.117953e-02,1.148056e-01,1.148056e-03
8.086079e-02,7.946198e-02,9.968291e-02,9.968291e-04
8.374867e-02,7.080011e-02,8.806984e-02,8.806984e-04
8.663656e-02,6.429097e-02,8.233964e-02,8.233964e-04
8.952444e-02,5.498017e-02,6.913162e-02,6.913162e-04
9.241233e-02,4.948362e-02,6.291777e-02,6.291777e-04
9.530021e-02,4.320945e-02,5.349761e-02,5.349761e-04
9.818810e-02,3.844660e-02,4.772464e-02,4.772464e-04
1.010760e-01,3.404613e-02,4.319984e-02,4.319984e-04
1.039639e-01,3.035268e-02,3.755247e-02,3.755247e-04
1.068518e-01,2.668093e-02,3.248031e-02,3.248031e-04
1.097396e-01,2.392929e-02,2.918297e-02,2.918297e-04
1.126275e-01,2.105190e-02,2.593293e-02,2.593293e-04
1.155154e-01,1.857418e-02,2.380700e-02,2.380700e-04
1.184033e-01,1.656111e-02,2.118379e-02,2.118379e-04
1.212912e-01,1.458980e-02,1.820503e-02,1.820503e-04
1.241791e-01,1.300467e-02,1.646152e-02,1.646152e-04
1.270670e-01,1.129071e-02,1.415711e-02,1.415711e-04
1.299548e-01,1.024335e-02,1.323127e-02,1.323127e-04
1.328427e-01,8.731080e-03,1.108866e-02,1.108866e-04
1.357306e-01,8.041512e-03,1.025099e-02,1.025099e-04
1.386185e-01,7.225896e-03,9.302922e-03,9.302922e-05
1.415064e-01,6.225749e-03,8.072043e-03,8.072043e-05
1.443943e-01,5.663910e-03,7.225360e-03,7.225360e-05
1.472821e-01,5.003928e-03,6.608713e-03,6.608713e-05
1.501700e-01,4.494440e-03,5.949062e-03,5.949062e-05
1.530579e-01,3.955660e-03,5.291792e-03,5.291792e-05
1.559458e-01,3.484063e-03,4.622560e-03,4.622560e-05
1.588337e-01,3.085951e-03,4.128829e-03,4.128829e-05
1.617216e-01,2.775233e-03,3.693355e-03,3.693355e-05
1.646095e-01,2.408893e-03,3.299433e-03,3.299433e-05
1.674973e-01,2.193068e-03,3.065637e-03,3.065637e-05
1.703852e-01,1.969549e-03,2.671622e-03,2.671622e-05
1.732731e-01,1.767636e-03,2.505695e-03,2.505695e-05
1.761610e-01,1.544823e-03,2.173502e-03,2.173502e-05
1.790489e-01,1.377567e-03,2.020120e-03,2.020120e-05
1.819368e-01,1.236528e-03,1.823349e-03,1.823349e-05
1.848247e-01,1.098349e-03,1.616813e-03,1.616813e-05
1.877125e-01,9.801322e-04,1.477211e-03,1.477211e-05
1.906004e-01,8.774565e-04,1.385078e-03,1.385078e-05
1.934883e-01,7.699230e-04,1.195258e-03,1.195258e-05
1.963762e-01,6.936979e-04,1.109023e-03,1.109023e-05
1.992641e-01,6.177148e-04,9.765611e-04,9.765611e-06
2.021520e-01,5.505339e-04,8.856018e-04,8.856018e-06
2.050399e-01,5.012883e-04,8.337348e-04,8.337348e-06
2.079277e-01,4.489794e-04,7.771574e-04,7.771574e-06
2.108156e-01,3.992936e-04,7.078644e-04,7.078644e-06
2.137035e-01,3.554603e-04,6.581032e-04,6.581032e-06
2.165914e-01,3.201372e-04,5.962688e-04,5.962688e-06
2.194793e-01,2.917978e-04,5.565815e-04,5.565815e-06
2.223672e-01,2.585599e-04,5.186767e-04,5.186767e-06
2.252551e-01,2.345424e-04,4.735672e-04,4.735672e-06
2.281429e-01,2.135686e-04,4.684908e-04,4.684908e-06
2.310308e-01,1.898596e-04,4.413021e-04,4.413021e-06
