# n_sightlines = 10000
# X = 7.515343e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 7.515343e-02
# redshift = 2.002028
# n_absorbers = 490000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.801548
# beta_fit_err = 0.027066
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,6.468179e-12,28432,3.835997e-14,2.000000e-01,1.292447e+13
1.331141e+01,3.193347e-12,22247,2.140969e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.568365e-12,17317,1.191821e-14,2.000000e-01,3.246479e+13
1.371141e+01,7.632794e-13,13357,6.604335e-15,2.000000e-01,5.145323e+13
1.391141e+01,3.583582e-13,9939,3.594562e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.597935e-13,7024,1.906632e-15,2.000000e-01,1.292447e+14
1.431141e+01,6.905736e-14,4811,9.956170e-16,2.000000e-01,2.048390e+14
1.451141e+01,2.797644e-14,3089,5.033656e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.193749e-14,2089,2.611823e-16,2.000000e-01,5.145323e+14
1.491141e+01,4.878344e-15,1353,1.326244e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.113442e-15,929,6.933978e-17,2.000000e-01,1.292447e+15
1.531141e+01,8.971284e-16,625,3.588514e-17,2.000000e-01,2.048390e+15
1.551141e+01,4.157070e-16,459,1.940354e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.942914e-16,340,1.053693e-17,2.000000e-01,5.145323e+15
1.591141e+01,9.158162e-17,254,5.746342e-18,2.000000e-01,8.154787e+15
1.611141e+01,4.481680e-17,197,3.193065e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.153108e-17,150,1.758006e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.014361e-17,112,9.584812e-19,2.000000e-01,3.246479e+16
1.671141e+01,6.285897e-18,110,5.993368e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.100795e-18,86,3.343673e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.160232e-18,51,1.624650e-19,2.000000e-01,1.292447e+17
1.731141e+01,6.459325e-19,45,9.628993e-20,2.000000e-01,2.048390e+17
1.751141e+01,2.717039e-19,30,4.960612e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.714336e-19,30,3.129934e-20,2.000000e-01,5.145323e+17
1.791141e+01,8.653381e-20,24,1.766364e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.004922e-20,22,1.067053e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.301433e-20,23,6.883963e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.720791e-20,19,3.947766e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.142890e-20,20,2.555581e-21,2.000000e-01,5.145323e+18
1.891141e+01,8.292824e-21,23,1.729173e-21,2.000000e-01,8.154787e+18
1.911141e+01,2.729957e-21,12,7.880708e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.870811e-21,20,6.419329e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.358519e-21,15,3.507682e-22,2.000000e-01,3.246479e+19
1.971141e+01,6.857343e-22,12,1.979544e-22,2.000000e-01,5.145323e+19
1.991141e+01,6.850594e-22,19,1.571634e-22,2.000000e-01,8.154787e+19
2.011141e+01,2.957454e-22,13,8.202501e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.435405e-22,10,4.539151e-23,2.000000e-01,2.048390e+20
2.051141e+01,7.245437e-23,8,2.561649e-23,2.000000e-01,3.246479e+20
2.071141e+01,5.143007e-23,9,1.714336e-23,2.000000e-01,5.145323e+20
2.091141e+01,2.163345e-23,6,8.831820e-24,2.000000e-01,8.154787e+20
2.111141e+01,2.274964e-24,1,2.274964e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.435405e-24,1,1.435405e-24,2.000000e-01,2.048390e+21
2.151141e+01,9.056796e-25,1,9.056796e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,3.605576e-25,1,3.605576e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,2.870811e-25,2,2.029970e-25,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
