k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.329441e+01,1.218232e+02,1.218232e+00,1.409766e+01,9.027497e+01,9.027497e-01
2.541020e-03,1.906097e+01,2.381260e+01,2.381260e-01,1.070150e+01,1.678914e+01,1.678914e-01
5.082039e-03,1.669708e+01,1.780775e+01,1.780775e-01,9.093558e+00,1.116928e+01,1.116928e-01
7.623059e-03,1.329157e+01,1.386992e+01,1.386992e-01,7.341410e+00,8.674290e+00,8.674290e-02
1.016408e-02,1.182842e+01,1.243133e+01,1.243133e-01,6.606294e+00,7.770054e+00,7.770054e-02
1.270510e-02,9.659576e+00,1.005890e+01,1.005890e-01,5.431962e+00,6.249375e+00,6.249375e-02
1.524612e-02,8.090290e+00,8.429111e+00,8.429111e-02,4.611205e+00,5.288787e+00,5.288787e-02
1.778714e-02,6.942453e+00,7.270837e+00,7.270837e-02,3.950929e+00,4.505137e+00,4.505137e-02
2.032816e-02,6.127862e+00,6.287080e+00,6.287080e-02,3.471849e+00,3.873692e+00,3.873692e-02
2.286918e-02,5.181500e+00,5.443087e+00,5.443087e-02,2.959097e+00,3.312832e+00,3.312832e-02
2.541020e-02,4.622771e+00,4.923179e+00,4.923179e-02,2.627728e+00,2.947526e+00,2.947526e-02
2.795122e-02,4.036258e+00,4.232684e+00,4.232684e-02,2.282703e+00,2.553158e+00,2.553158e-02
3.049224e-02,3.465447e+00,3.626721e+00,3.626721e-02,1.951742e+00,2.142707e+00,2.142707e-02
3.303325e-02,3.014102e+00,3.219529e+00,3.219529e-02,1.701468e+00,1.906805e+00,1.906805e-02
3.557427e-02,2.714047e+00,2.874841e+00,2.874841e-02,1.507517e+00,1.695781e+00,1.695781e-02
3.811529e-02,2.343502e+00,2.486540e+00,2.486540e-02,1.292257e+00,1.438224e+00,1.438224e-02
4.065631e-02,2.087285e+00,2.242804e+00,2.242804e-02,1.144594e+00,1.283144e+00,1.283144e-02
4.319733e-02,1.853999e+00,1.962399e+00,1.962399e-02,1.006254e+00,1.113727e+00,1.113727e-02
4.573835e-02,1.611572e+00,1.728980e+00,1.728980e-02,8.609282e-01,9.539389e-01,9.539389e-03
4.827937e-02,1.449906e+00,1.553555e+00,1.553555e-02,7.703922e-01,8.569454e-01,8.569454e-03
5.082039e-02,1.276093e+00,1.362037e+00,1.362037e-02,6.722220e-01,7.445755e-01,7.445755e-03
5.336141e-02,1.103649e+00,1.163388e+00,1.163388e-02,5.820891e-01,6.408181e-01,6.408181e-03
5.590243e-02,9.889669e-01,1.075895e+00,1.075895e-02,5.172713e-01,5.786386e-01,5.786386e-03
5.844345e-02,8.910278e-01,9.621407e-01,9.621407e-03,4.622506e-01,5.103574e-01,5.103574e-03
6.098447e-02,7.988737e-01,8.325306e-01,8.325306e-03,4.079735e-01,4.368900e-01,4.368900e-03
6.352549e-02,7.133716e-01,7.736594e-01,7.736594e-03,3.619334e-01,4.013290e-01,4.013290e-03
6.606651e-02,6.404411e-01,6.749620e-01,6.749620e-03,3.209957e-01,3.531974e-01,3.531974e-03
6.860753e-02,5.723931e-01,6.183787e-01,6.183787e-03,2.864074e-01,3.143127e-01,3.143127e-03
7.114855e-02,4.999543e-01,5.292723e-01,5.292723e-03,2.503861e-01,2.720758e-01,2.720758e-03
7.368957e-02,4.515213e-01,4.885299e-01,4.885299e-03,2.231683e-01,2.439812e-01,2.439812e-03
7.623059e-02,3.974778e-01,4.198984e-01,4.198984e-03,1.968722e-01,2.151953e-01,2.151953e-03
7.877161e-02,3.606582e-01,3.925655e-01,3.925655e-03,1.764262e-01,1.949757e-01,1.949757e-03
8.131263e-02,3.212036e-01,3.406421e-01,3.406421e-03,1.559172e-01,1.721937e-01,1.721937e-03
8.385365e-02,2.904312e-01,3.052604e-01,3.052604e-03,1.402770e-01,1.553215e-01,1.553215e-03
8.639467e-02,2.561930e-01,2.728676e-01,2.728676e-03,1.230235e-01,1.332077e-01,1.332077e-03
8.893569e-02,2.289664e-01,2.433397e-01,2.433397e-03,1.091923e-01,1.190810e-01,1.190810e-03
9.147671e-02,2.109437e-01,2.292245e-01,2.292245e-03,9.910479e-02,1.088604e-01,1.088604e-03
9.401772e-02,1.821455e-01,1.928401e-01,1.928401e-03,8.587470e-02,9.361688e-02,9.361688e-04
9.655874e-02,1.647668e-01,1.776831e-01,1.776831e-03,7.634983e-02,8.436692e-02,8.436692e-04
9.909976e-02,1.467897e-01,1.584089e-01,1.584089e-03,6.792371e-02,7.552327e-02,7.552327e-04
1.016408e-01,1.322433e-01,1.416415e-01,1.416415e-03,6.099323e-02,6.806306e-02,6.806306e-04
1.041818e-01,1.180136e-01,1.248961e-01,1.248961e-03,5.365084e-02,5.850608e-02,5.850608e-04
1.067228e-01,1.066280e-01,1.140988e-01,1.140988e-03,4.780400e-02,5.231022e-02,5.231022e-04
