# n_pixels = 294050000
# n_pixels_in_grid = 289381540
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.587642e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.036694e-06,2.073387e-07,25
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.244032e-06,2.271282e-07,30
-1.958333e+00,-2.000000e+00,-1.916667e+00,2.736871e-06,3.368856e-07,66
-1.875000e+00,-1.916667e+00,-1.833333e+00,8.957033e-06,6.094489e-07,216
-1.791667e+00,-1.833333e+00,-1.750000e+00,2.521239e-05,1.022497e-06,608
-1.708333e+00,-1.750000e+00,-1.666667e+00,7.468341e-05,1.759816e-06,1801
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.789333e-04,2.723961e-06,4315
-1.541667e+00,-1.583333e+00,-1.500000e+00,4.661389e-04,4.396559e-06,11241
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.151725e-03,6.910821e-06,27774
-1.375000e+00,-1.416667e+00,-1.333333e+00,3.263677e-03,1.163346e-05,78704
-1.291667e+00,-1.333333e+00,-1.250000e+00,8.664851e-03,1.895552e-05,208954
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.962386e-02,2.852643e-05,473232
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.096271e-02,4.121445e-05,987821
