# n_sightlines = 10000
# X = 5.642227e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 5.642227e-02
# redshift = 1.601151
# n_absorbers = 470000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.902718
# beta_fit_err = 0.026997
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,9.806368e-12,32362,5.451180e-14,2.000000e-01,1.292447e+13
1.331141e+01,4.574493e-12,23926,2.957385e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.187713e-12,18135,1.624545e-14,2.000000e-01,3.246479e+13
1.371141e+01,9.870652e-13,12968,8.667809e-15,2.000000e-01,5.145323e+13
1.391141e+01,4.472625e-13,9313,4.634658e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.912669e-13,6312,2.407445e-15,2.000000e-01,1.292447e+14
1.431141e+01,7.835105e-14,4098,1.223936e-15,2.000000e-01,2.048390e+14
1.451141e+01,3.148570e-14,2610,6.163013e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.246771e-14,1638,3.080561e-16,2.000000e-01,5.145323e+14
1.491141e+01,4.773745e-15,994,1.514140e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.824187e-15,602,7.434831e-17,2.000000e-01,1.292447e+15
1.531141e+01,7.150632e-16,374,3.697504e-17,2.000000e-01,2.048390e+15
1.551141e+01,3.172697e-16,263,1.956369e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.377690e-16,181,1.024029e-17,2.000000e-01,5.145323e+15
1.591141e+01,6.051226e-17,126,5.390861e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.787794e-17,92,2.906476e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.625144e-17,85,1.762716e-18,2.000000e-01,2.048390e+16
1.651141e+01,5.669839e-18,47,8.270310e-19,2.000000e-01,3.246479e+16
1.671141e+01,4.262465e-18,56,5.695959e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.728922e-18,36,2.881536e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.333293e-18,44,2.010014e-19,2.000000e-01,1.292447e+17
1.731141e+01,4.779834e-19,25,9.559669e-20,2.000000e-01,2.048390e+17
1.751141e+01,1.809523e-19,15,4.672168e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.370078e-19,18,3.229305e-20,2.000000e-01,5.145323e+17
1.791141e+01,7.684097e-20,16,1.921024e-20,2.000000e-01,8.154787e+17
1.811141e+01,6.363443e-20,21,1.388617e-20,2.000000e-01,1.292447e+18
1.831141e+01,1.529547e-20,8,5.407765e-21,2.000000e-01,2.048390e+18
1.851141e+01,9.650789e-21,8,3.412069e-21,2.000000e-01,3.246479e+18
1.871141e+01,9.133855e-21,12,2.636717e-21,2.000000e-01,5.145323e+18
1.891141e+01,4.802561e-21,10,1.518703e-21,2.000000e-01,8.154787e+18
1.911141e+01,3.333232e-21,11,1.005007e-21,2.000000e-01,1.292447e+19
1.931141e+01,2.485514e-21,13,6.893575e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.447618e-21,12,4.178914e-22,2.000000e-01,3.246479e+19
1.971141e+01,3.805773e-22,5,1.701993e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.322304e-22,9,1.440768e-22,2.000000e-01,8.154787e+19
2.011141e+01,1.818127e-22,6,7.422470e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.147160e-22,6,4.683262e-23,2.000000e-01,2.048390e+20
2.051141e+01,4.825395e-23,4,2.412697e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.044618e-23,4,1.522309e-23,2.000000e-01,5.145323e+20
2.091141e+01,9.605121e-24,2,6.791846e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.060422e-24,2,4.285365e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
