# n_pixels = 249990000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.143572e-01,1.512361e-04,571763
3.000000e-02,2.000000e-02,4.000000e-02,2.747690e-02,7.413231e-05,137379
5.000000e-02,4.000000e-02,6.000000e-02,2.310932e-02,6.798566e-05,115542
7.000000e-02,6.000000e-02,8.000000e-02,2.105424e-02,6.489235e-05,105267
9.000000e-02,8.000000e-02,1.000000e-01,2.081543e-02,6.452328e-05,104073
1.100000e-01,1.000000e-01,1.200000e-01,2.053362e-02,6.408501e-05,102664
1.300000e-01,1.200000e-01,1.400000e-01,2.060382e-02,6.419447e-05,103015
1.500000e-01,1.400000e-01,1.600000e-01,2.058082e-02,6.415863e-05,102900
1.700000e-01,1.600000e-01,1.800000e-01,2.215869e-02,6.657263e-05,110789
1.900000e-01,1.800000e-01,2.000000e-01,2.279971e-02,6.752870e-05,113994
2.100000e-01,2.000000e-01,2.200000e-01,2.332333e-02,6.829973e-05,116612
2.300000e-01,2.200000e-01,2.400000e-01,2.444978e-02,6.992962e-05,122244
2.500000e-01,2.400000e-01,2.600000e-01,2.518761e-02,7.097692e-05,125933
2.700000e-01,2.600000e-01,2.800000e-01,2.581303e-02,7.185272e-05,129060
2.900000e-01,2.800000e-01,3.000000e-01,2.771631e-02,7.445457e-05,138576
3.100000e-01,3.000000e-01,3.200000e-01,2.869815e-02,7.576186e-05,143485
3.300000e-01,3.200000e-01,3.400000e-01,3.014021e-02,7.764201e-05,150695
3.500000e-01,3.400000e-01,3.600000e-01,3.103864e-02,7.879071e-05,155187
3.700000e-01,3.600000e-01,3.800000e-01,3.242490e-02,8.053098e-05,162118
3.900000e-01,3.800000e-01,4.000000e-01,3.445458e-02,8.301320e-05,172266
4.100000e-01,4.000000e-01,4.200000e-01,3.511820e-02,8.380884e-05,175584
4.300000e-01,4.200000e-01,4.400000e-01,3.704368e-02,8.607574e-05,185211
4.500000e-01,4.400000e-01,4.600000e-01,3.924997e-02,8.860196e-05,196242
4.700000e-01,4.600000e-01,4.800000e-01,4.122145e-02,9.079989e-05,206099
4.900000e-01,4.800000e-01,5.000000e-01,4.399636e-02,9.380631e-05,219973
5.100000e-01,5.000000e-01,5.200000e-01,4.614545e-02,9.607007e-05,230718
5.300000e-01,5.200000e-01,5.400000e-01,4.830433e-02,9.829167e-05,241512
5.500000e-01,5.400000e-01,5.600000e-01,5.274531e-02,1.027107e-04,263716
5.700000e-01,5.600000e-01,5.800000e-01,5.560022e-02,1.054537e-04,277990
5.900000e-01,5.800000e-01,6.000000e-01,6.021321e-02,1.097412e-04,301054
6.100000e-01,6.000000e-01,6.200000e-01,6.361654e-02,1.127999e-04,318070
6.300000e-01,6.200000e-01,6.400000e-01,6.813633e-02,1.167382e-04,340668
6.500000e-01,6.400000e-01,6.600000e-01,7.508340e-02,1.225450e-04,375402
6.700000e-01,6.600000e-01,6.800000e-01,8.084763e-02,1.271620e-04,404222
6.900000e-01,6.800000e-01,7.000000e-01,8.899856e-02,1.334182e-04,444975
7.100000e-01,7.000000e-01,7.200000e-01,9.889356e-02,1.406396e-04,494448
7.300000e-01,7.200000e-01,7.400000e-01,1.088646e-01,1.475594e-04,544301
7.500000e-01,7.400000e-01,7.600000e-01,1.207370e-01,1.553975e-04,603661
7.700000e-01,7.600000e-01,7.800000e-01,1.353074e-01,1.645070e-04,676510
7.900000e-01,7.800000e-01,8.000000e-01,1.525895e-01,1.746972e-04,762917
8.100000e-01,8.000000e-01,8.200000e-01,1.766017e-01,1.879408e-04,882973
8.300000e-01,8.200000e-01,8.400000e-01,2.007536e-01,2.003805e-04,1003728
8.500000e-01,8.400000e-01,8.600000e-01,2.395786e-01,2.189010e-04,1197845
8.700000e-01,8.600000e-01,8.800000e-01,2.918163e-01,2.415897e-04,1459023
8.900000e-01,8.800000e-01,9.000000e-01,3.643816e-01,2.699615e-04,1821835
9.100000e-01,9.000000e-01,9.200000e-01,4.799652e-01,3.098336e-04,2399730
9.300000e-01,9.200000e-01,9.400000e-01,6.693538e-01,3.658908e-04,3346635
9.500000e-01,9.400000e-01,9.600000e-01,1.047969e+00,4.578233e-04,5239635
9.700000e-01,9.600000e-01,9.800000e-01,2.119517e+00,6.510917e-04,10597161
9.900000e-01,9.800000e-01,1.000000e+00,4.236061e+01,2.910749e-03,211794600
