# n_pixels = 249990000
# n_pixels_in_grid = 139472185
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 6.120245e-07
# frac_tau_underflow = 4.415199e-01
# frac_tau_overflow = 5.683907e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,8.387543e-01,2.686360e-04,9748574
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.962176e-01,2.617355e-04,9254184
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.458320e-01,2.533187e-04,8668568
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.982817e-01,2.451106e-04,8115906
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.486874e-01,2.362460e-04,7539487
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.077651e-01,2.286729e-04,7063861
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.650923e-01,2.204989e-04,6567888
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.255656e-01,2.126475e-04,6108482
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.852842e-01,2.043360e-04,5640304
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.542705e-01,1.976988e-04,5279842
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.224118e-01,1.906404e-04,4909558
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.965258e-01,1.847066e-04,4608693
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.701284e-01,1.784527e-04,4301885
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.508990e-01,1.737552e-04,4078388
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.309466e-01,1.687430e-04,3846487
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.085747e-01,1.629397e-04,3586466
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.912773e-01,1.583070e-04,3385423
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.752490e-01,1.538898e-04,3199132
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.622102e-01,1.502006e-04,3047586
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.457950e-01,1.454231e-04,2856797
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.314848e-01,1.411263e-04,2690474
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.147831e-01,1.359399e-04,2496356
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.019333e-01,1.318108e-04,2347007
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.884223e-01,1.273248e-04,2189972
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.748513e-01,1.226539e-04,2032241
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.617621e-01,1.179737e-04,1880109
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.464968e-01,1.122693e-04,1702686
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.337285e-01,1.072652e-04,1554284
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.232509e-01,1.029774e-04,1432506
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.110605e-01,9.775223e-05,1290821
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.012881e-01,9.335250e-05,1177239
-3.750000e-01,-4.166667e-01,-3.333333e-01,8.999102e-02,8.799265e-05,1045937
-2.916667e-01,-3.333333e-01,-2.500000e-01,8.009743e-02,8.301491e-05,930947
-2.083333e-01,-2.500000e-01,-1.666667e-01,6.975171e-02,7.746834e-05,810702
-1.250000e-01,-1.666667e-01,-8.333333e-02,6.085325e-02,7.235836e-05,707278
-4.166667e-02,-8.333333e-02,0.000000e+00,5.247059e-02,6.719002e-05,609849
4.166667e-02,0.000000e+00,8.333333e-02,4.490401e-02,6.215690e-05,521905
1.250000e-01,8.333333e-02,1.666667e-01,3.714229e-02,5.653028e-05,431693
2.083333e-01,1.666667e-01,2.500000e-01,3.095989e-02,5.161151e-05,359837
2.916667e-01,2.500000e-01,3.333333e-01,2.516579e-02,4.653204e-05,292494
3.750000e-01,3.333333e-01,4.166667e-01,2.006817e-02,4.155284e-05,233246
4.583333e-01,4.166667e-01,5.000000e-01,1.631207e-02,3.746290e-05,189590
5.416667e-01,5.000000e-01,5.833333e-01,1.267306e-02,3.302080e-05,147295
6.250000e-01,5.833333e-01,6.666667e-01,9.921720e-03,2.921732e-05,115317
7.083333e-01,6.666667e-01,7.500000e-01,7.573037e-03,2.552595e-05,88019
7.916667e-01,7.500000e-01,8.333333e-01,5.957231e-03,2.263961e-05,69239
8.750000e-01,8.333333e-01,9.166667e-01,4.846472e-03,2.042018e-05,56329
9.583333e-01,9.166667e-01,1.000000e+00,4.015080e-03,1.858634e-05,46666
1.041667e+00,1.000000e+00,1.083333e+00,3.132237e-03,1.641626e-05,36405
1.125000e+00,1.083333e+00,1.166667e+00,2.567480e-03,1.486279e-05,29841
1.208333e+00,1.166667e+00,1.250000e+00,2.198030e-03,1.375193e-05,25547
1.291667e+00,1.250000e+00,1.333333e+00,1.819201e-03,1.251086e-05,21144
1.375000e+00,1.333333e+00,1.416667e+00,1.653405e-03,1.192714e-05,19217
1.458333e+00,1.416667e+00,1.500000e+00,1.464378e-03,1.122467e-05,17020
1.541667e+00,1.500000e+00,1.583333e+00,1.233536e-03,1.030203e-05,14337
1.625000e+00,1.583333e+00,1.666667e+00,1.034185e-03,9.432914e-06,12020
1.708333e+00,1.666667e+00,1.750000e+00,9.826475e-04,9.194872e-06,11421
1.791667e+00,1.750000e+00,1.833333e+00,8.991040e-04,8.795323e-06,10450
1.875000e+00,1.833333e+00,1.916667e+00,8.048056e-04,8.321322e-06,9354
1.958333e+00,1.916667e+00,2.000000e+00,6.779846e-04,7.637597e-06,7880
