# n_pixels = 217570000
# n_pixels_in_grid = 183553743
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.551855e-01
# frac_tau_overflow = 1.160767e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,5.369833e-01,1.873654e-04,8213775
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.759894e-01,1.940512e-04,8810417
-2.791667e+00,-2.833333e+00,-2.750000e+00,5.994702e-01,1.979670e-04,9169583
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.096236e-01,1.996365e-04,9324891
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.035548e-01,1.986403e-04,9232062
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.890674e-01,1.962418e-04,9010460
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.695912e-01,1.929704e-04,8712550
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.415548e-01,1.881613e-04,8283701
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.097646e-01,1.825550e-04,7797433
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.814489e-01,1.774125e-04,7364313
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.514007e-01,1.717869e-04,6904690
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.212875e-01,1.659580e-04,6444075
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.929074e-01,1.602707e-04,6009968
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.630406e-01,1.540588e-04,5553122
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.409621e-01,1.493008e-04,5215406
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.189431e-01,1.443995e-04,4878600
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.008580e-01,1.402458e-04,4601967
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.826282e-01,1.359304e-04,4323122
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.682890e-01,1.324373e-04,4103787
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.559587e-01,1.293582e-04,3915181
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.445467e-01,1.264416e-04,3740622
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.332741e-01,1.234930e-04,3568194
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.238767e-01,1.209800e-04,3424451
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.104601e-01,1.172989e-04,3219229
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.980849e-01,1.137980e-04,3029935
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.888390e-01,1.111104e-04,2888509
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.781472e-01,1.079191e-04,2724965
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.666658e-01,1.043836e-04,2549345
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.567537e-01,1.012320e-04,2397727
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.472342e-01,9.811000e-05,2252115
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.345062e-01,9.377350e-05,2057426
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.221841e-01,8.937504e-05,1868945
-2.916667e-01,-3.333333e-01,-2.500000e-01,1.105059e-01,8.499663e-05,1690314
-2.083333e-01,-2.500000e-01,-1.666667e-01,9.946101e-02,8.063720e-05,1521370
-1.250000e-01,-1.666667e-01,-8.333333e-02,8.956668e-02,7.652128e-05,1370025
-4.166667e-02,-8.333333e-02,0.000000e+00,7.799684e-02,7.140810e-05,1193051
4.166667e-02,0.000000e+00,8.333333e-02,6.909322e-02,6.720889e-05,1056860
1.250000e-01,8.333333e-02,1.666667e-01,5.922767e-02,6.222592e-05,905955
2.083333e-01,1.666667e-01,2.500000e-01,5.036792e-02,5.738336e-05,770435
2.916667e-01,2.500000e-01,3.333333e-01,4.257491e-02,5.275770e-05,651232
3.750000e-01,3.333333e-01,4.166667e-01,3.531530e-02,4.804968e-05,540188
4.583333e-01,4.166667e-01,5.000000e-01,2.887499e-02,4.344801e-05,441676
5.416667e-01,5.000000e-01,5.833333e-01,2.381672e-02,3.945935e-05,364304
6.250000e-01,5.833333e-01,6.666667e-01,1.932755e-02,3.554654e-05,295637
7.083333e-01,6.666667e-01,7.500000e-01,1.572200e-02,3.205995e-05,240486
7.916667e-01,7.500000e-01,8.333333e-01,1.216091e-02,2.819629e-05,186015
8.750000e-01,8.333333e-01,9.166667e-01,9.647333e-03,2.511381e-05,147567
9.583333e-01,9.166667e-01,1.000000e+00,7.472209e-03,2.210210e-05,114296
1.041667e+00,1.000000e+00,1.083333e+00,5.761321e-03,1.940752e-05,88126
1.125000e+00,1.083333e+00,1.166667e+00,4.827360e-03,1.776494e-05,73840
1.208333e+00,1.166667e+00,1.250000e+00,3.978126e-03,1.612680e-05,60850
