# n_pixels = 249990000
# n_pixels_in_grid = 131554939
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 1.692268e-04
# frac_tau_underflow = 4.731636e-01
# frac_tau_overflow = 4.263971e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,8.764133e-01,2.827428e-04,9608041
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.386662e-01,2.765869e-04,9194223
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.861423e-01,2.677859e-04,8618409
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.360624e-01,2.591161e-04,8069387
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.854010e-01,2.500400e-04,7513991
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.331829e-01,2.403265e-04,6941528
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.805419e-01,2.301197e-04,6364430
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.352063e-01,2.209518e-04,5867419
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.969160e-01,2.129014e-04,5447646
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.598336e-01,2.048035e-04,5041115
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.281885e-01,1.976308e-04,4694193
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.987034e-01,1.907050e-04,4370950
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.717268e-01,1.841404e-04,4075208
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.493963e-01,1.785238e-04,3830401
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.276468e-01,1.728781e-04,3591963
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.084485e-01,1.677368e-04,3381494
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.912047e-01,1.629807e-04,3192451
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.750692e-01,1.584010e-04,3015559
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.587730e-01,1.536372e-04,2836905
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.398113e-01,1.479013e-04,2629030
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.248406e-01,1.432104e-04,2464908
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.053069e-01,1.368481e-04,2250761
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.886798e-01,1.311897e-04,2068480
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.730578e-01,1.256413e-04,1897217
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.581491e-01,1.201076e-04,1733775
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.440831e-01,1.146419e-04,1579570
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.314405e-01,1.094969e-04,1440971
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.180478e-01,1.037686e-04,1294148
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.053596e-01,9.803341e-05,1155048
-5.416667e-01,-5.833333e-01,-5.000000e-01,9.657243e-02,9.385634e-05,1058715
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.577758e-02,8.845531e-05,940372
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.555976e-02,8.301993e-05,828355
-2.916667e-01,-3.333333e-01,-2.500000e-01,6.642177e-02,7.783811e-05,728176
-2.083333e-01,-2.500000e-01,-1.666667e-01,5.724519e-02,7.226143e-05,627574
-1.250000e-01,-1.666667e-01,-8.333333e-02,5.021458e-02,6.767869e-05,550498
-4.166667e-02,-8.333333e-02,0.000000e+00,4.298685e-02,6.261881e-05,471261
4.166667e-02,0.000000e+00,8.333333e-02,3.716659e-02,5.822552e-05,407454
1.250000e-01,8.333333e-02,1.666667e-01,3.170727e-02,5.377946e-05,347604
2.083333e-01,1.666667e-01,2.500000e-01,2.638970e-02,4.906302e-05,289308
2.916667e-01,2.500000e-01,3.333333e-01,2.079001e-02,4.354761e-05,227919
3.750000e-01,3.333333e-01,4.166667e-01,1.679262e-02,3.913779e-05,184096
4.583333e-01,4.166667e-01,5.000000e-01,1.338987e-02,3.494824e-05,146792
5.416667e-01,5.000000e-01,5.833333e-01,1.042925e-02,3.084350e-05,114335
6.250000e-01,5.833333e-01,6.666667e-01,8.053700e-03,2.710409e-05,88292
7.083333e-01,6.666667e-01,7.500000e-01,6.419554e-03,2.419856e-05,70377
7.916667e-01,7.500000e-01,8.333333e-01,5.089980e-03,2.154741e-05,55801
8.750000e-01,8.333333e-01,9.166667e-01,4.299223e-03,1.980305e-05,47132
9.583333e-01,9.166667e-01,1.000000e+00,3.409404e-03,1.763503e-05,37377
1.041667e+00,1.000000e+00,1.083333e+00,2.610164e-03,1.543018e-05,28615
1.125000e+00,1.083333e+00,1.166667e+00,2.009411e-03,1.353853e-05,22029
1.208333e+00,1.166667e+00,1.250000e+00,1.823147e-03,1.289579e-05,19987
1.291667e+00,1.250000e+00,1.333333e+00,1.498689e-03,1.169211e-05,16430
1.375000e+00,1.333333e+00,1.416667e+00,1.281138e-03,1.081023e-05,14045
1.458333e+00,1.416667e+00,1.500000e+00,1.100802e-03,1.002055e-05,12068
1.541667e+00,1.500000e+00,1.583333e+00,1.005663e-03,9.577748e-06,11025
1.625000e+00,1.583333e+00,1.666667e+00,9.233861e-04,9.177591e-06,10123
1.708333e+00,1.666667e+00,1.750000e+00,7.486150e-04,8.263543e-06,8207
1.791667e+00,1.750000e+00,1.833333e+00,7.105777e-04,8.050870e-06,7790
1.875000e+00,1.833333e+00,1.916667e+00,6.451753e-04,7.671423e-06,7073
1.958333e+00,1.916667e+00,2.000000e+00,6.283002e-04,7.570432e-06,6888
