# n_pixels = 225710000
# n_pixels_in_grid = 194892840
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.354951e-01
# frac_tau_overflow = 1.039192e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,5.179874e-01,1.785880e-04,8412669
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.691444e-01,1.871992e-04,9243514
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.055038e-01,1.930861e-04,9834029
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.231159e-01,1.958741e-04,10120069
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.268476e-01,1.964598e-04,10180676
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.188428e-01,1.952014e-04,10050670
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.025202e-01,1.926098e-04,9785572
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.776299e-01,1.885895e-04,9381327
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.492056e-01,1.838909e-04,8919686
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.181890e-01,1.786228e-04,8415944
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.804997e-01,1.720043e-04,7803829
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.442867e-01,1.653957e-04,7215691
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.107343e-01,1.590278e-04,6670764
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.789601e-01,1.527529e-04,6154717
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.475300e-01,1.462813e-04,5644259
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.209804e-01,1.405827e-04,5213065
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.975189e-01,1.353474e-04,4832025
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.784639e-01,1.309415e-04,4522552
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.592684e-01,1.263478e-04,4210797
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.431979e-01,1.223693e-04,3949794
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.281111e-01,1.185130e-04,3704768
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.150965e-01,1.150825e-04,3493397
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.036425e-01,1.119765e-04,3307372
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.925310e-01,1.088787e-04,3126910
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.811740e-01,1.056186e-04,2942459
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.717126e-01,1.028238e-04,2788797
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.609067e-01,9.953590e-05,2613297
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.511509e-01,9.647128e-05,2454852
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.407924e-01,9.310699e-05,2286619
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.307084e-01,8.971073e-05,2122844
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.206727e-01,8.619801e-05,1959854
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.087559e-01,8.183123e-05,1766312
-2.916667e-01,-3.333333e-01,-2.500000e-01,9.967755e-02,7.834140e-05,1618870
-2.083333e-01,-2.500000e-01,-1.666667e-01,8.984568e-02,7.437745e-05,1459190
-1.250000e-01,-1.666667e-01,-8.333333e-02,8.093377e-02,7.059234e-05,1314451
-4.166667e-02,-8.333333e-02,0.000000e+00,7.157410e-02,6.638510e-05,1162440
4.166667e-02,0.000000e+00,8.333333e-02,6.337335e-02,6.246633e-05,1029251
1.250000e-01,8.333333e-02,1.666667e-01,5.384873e-02,5.758116e-05,874561
2.083333e-01,1.666667e-01,2.500000e-01,4.692080e-02,5.374962e-05,762044
2.916667e-01,2.500000e-01,3.333333e-01,3.997963e-02,4.961489e-05,649312
3.750000e-01,3.333333e-01,4.166667e-01,3.377007e-02,4.559935e-05,548462
4.583333e-01,4.166667e-01,5.000000e-01,2.842183e-02,4.183297e-05,461601
5.416667e-01,5.000000e-01,5.833333e-01,2.315500e-02,3.775853e-05,376062
6.250000e-01,5.833333e-01,6.666667e-01,1.903224e-02,3.423243e-05,309104
7.083333e-01,6.666667e-01,7.500000e-01,1.511544e-02,3.050726e-05,245491
7.916667e-01,7.500000e-01,8.333333e-01,1.218503e-02,2.739088e-05,197898
8.750000e-01,8.333333e-01,9.166667e-01,9.504054e-03,2.419063e-05,154356
9.583333e-01,9.166667e-01,1.000000e+00,7.396865e-03,2.134109e-05,120133
1.041667e+00,1.000000e+00,1.083333e+00,5.734167e-03,1.879005e-05,93129
1.125000e+00,1.083333e+00,1.166667e+00,4.825914e-03,1.723782e-05,78378
1.208333e+00,1.166667e+00,1.250000e+00,3.875114e-03,1.544667e-05,62936
1.291667e+00,1.250000e+00,1.333333e+00,3.258037e-03,1.416350e-05,52914
1.375000e+00,1.333333e+00,1.416667e+00,2.456735e-03,1.229906e-05,39900
1.458333e+00,1.416667e+00,1.500000e+00,2.024128e-03,1.116379e-05,32874
1.541667e+00,1.500000e+00,1.583333e+00,1.764539e-03,1.042337e-05,28658
1.625000e+00,1.583333e+00,1.666667e+00,1.460002e-03,9.481334e-06,23712
1.708333e+00,1.666667e+00,1.750000e+00,1.172213e-03,8.495638e-06,19038
1.791667e+00,1.750000e+00,1.833333e+00,1.084534e-03,8.171737e-06,17614
1.875000e+00,1.833333e+00,1.916667e+00,1.007692e-03,7.876924e-06,16366
1.958333e+00,1.916667e+00,2.000000e+00,9.214294e-04,7.532233e-06,14965
