# n_pixels = 225710000
# n_pixels_in_grid = 155927264
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 2.259537e-06
# frac_tau_underflow = 3.087981e-01
# frac_tau_overflow = 3.695494e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,8.816035e-01,2.604751e-04,11455502
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.661419e-01,2.581809e-04,11254595
-2.791667e+00,-2.833333e+00,-2.750000e+00,8.354308e-01,2.535624e-04,10855537
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.933214e-01,2.470894e-04,10308369
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.427008e-01,2.390763e-04,9650609
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.929479e-01,2.309298e-04,9004123
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.402871e-01,2.219816e-04,8319851
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.844338e-01,2.120788e-04,7594097
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.298898e-01,2.019400e-04,6885356
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.806313e-01,1.923249e-04,6245293
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.380208e-01,1.836018e-04,5691615
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.017154e-01,1.758283e-04,5219865
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.668641e-01,1.680282e-04,4767009
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.363974e-01,1.608999e-04,4371127
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.092265e-01,1.542652e-04,4018070
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.860683e-01,1.483763e-04,3717154
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.644775e-01,1.426672e-04,3436605
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.459715e-01,1.375853e-04,3196139
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.300322e-01,1.330528e-04,2989024
