N_HI,b_param_km_s
3.064449e+13,7.532450e+01
2.018433e+14,6.173917e+01
1.392172e+13,7.896735e+01
1.900783e+13,7.899806e+01
2.052203e+13,7.897376e+01
5.961595e+13,5.000002e+00
5.961595e+13,7.899595e+01
3.965245e+13,3.549402e+01
2.878550e+14,7.921592e+01
2.253171e+13,7.899535e+01
3.476356e+13,7.898838e+01
1.259729e+14,5.699462e+01
1.027483e+14,6.576302e+01
2.783806e+14,8.000000e+01
2.003150e+13,7.899422e+01
4.356789e+13,3.537390e+01
8.018075e+13,6.029779e+01
4.946109e+13,3.447304e+01
1.513996e+14,8.000000e+01
1.136972e+13,7.899269e+01
2.295987e+14,6.894607e+01
1.760549e+14,4.492791e+01
1.045197e+14,5.561330e+01
3.263280e+13,7.899146e+01
1.487566e+14,7.531217e+01
2.684334e+13,7.899437e+01
7.321857e+13,4.672478e+01
3.942056e+13,3.219085e+01
8.156449e+13,5.795554e+01
3.032439e+13,7.880223e+01
1.360457e+14,8.000000e+01
9.805666e+13,8.000000e+01
9.805666e+13,8.000000e+01
5.078643e+13,5.357134e+01
8.558918e+13,6.978688e+01
1.117405e+13,7.899616e+01
1.589176e+14,8.000000e+01
1.589176e+14,8.000000e+01
2.492543e+13,6.471932e+01
2.357488e+13,7.899725e+01
3.884478e+13,7.899806e+01
3.884478e+13,7.899905e+01
3.956612e+13,4.065896e+01
4.237239e+13,4.354173e+01
2.970978e+13,5.000017e+00
1.970582e+14,7.873545e+01
9.826088e+13,4.999999e+00
9.826088e+13,4.999999e+00
1.654423e+14,6.978688e+01
1.256250e+13,7.899724e+01
1.823385e+13,7.899483e+01
2.277376e+13,7.898509e+01
2.853125e+13,2.798682e+01
2.215802e+13,7.896046e+01
8.697637e+13,7.899416e+01
6.403303e+13,5.711473e+01
7.770625e+13,4.678484e+01
4.718370e+13,3.783626e+01
2.372088e+13,7.899596e+01
1.584404e+13,7.899755e+01
7.836076e+13,4.804604e+01
1.351863e+13,7.899276e+01
2.481502e+14,8.000000e+01
1.580030e+13,7.898053e+01
2.011986e+13,7.899680e+01
2.130971e+13,7.896172e+01
2.641481e+13,2.798682e+01
3.743723e+13,2.996872e+01
3.709103e+13,3.891730e+01
3.349350e+13,4.306127e+01
3.612784e+13,3.369229e+01
5.028370e+13,5.249030e+01
1.549779e+13,7.898919e+01
8.115548e+13,5.789548e+01
1.565663e+13,7.899738e+01
4.431336e+13,3.891730e+01
8.274496e+13,5.651416e+01
2.025254e+13,7.899716e+01
1.428233e+13,7.899825e+01
9.528101e+13,6.348084e+01
3.831121e+13,5.381157e+01
1.576496e+13,7.899766e+01
3.472309e+13,3.603453e+01
1.269007e+13,7.899857e+01
1.360121e+13,4.999814e+00
1.686970e+13,7.899304e+01
3.097507e+13,3.345206e+01
1.238074e+13,7.899770e+01
1.532564e+14,8.000000e+01
2.410084e+16,8.000000e+01
1.608912e+13,7.899574e+01
7.381359e+13,5.777537e+01
1.534350e+13,7.899677e+01
1.469294e+13,7.896822e+01
7.282788e+13,3.783626e+01
4.821624e+13,7.899205e+01
7.848373e+13,4.198023e+01
1.144973e+14,5.663427e+01
1.054234e+14,5.939692e+01
2.306447e+13,7.898180e+01
5.959989e+13,4.999499e+00
1.451720e+13,7.906660e+01
1.723681e+14,8.000000e+01
4.150994e+13,3.369229e+01
7.025394e+13,4.999984e+00
7.025394e+13,4.999986e+00
2.550473e+14,5.897652e+01
2.171306e+13,7.881747e+01
2.679013e+13,4.998795e+00
1.725839e+13,7.899631e+01
1.678894e+13,7.899640e+01
3.704345e+13,3.122993e+01
1.502694e+13,7.898323e+01
3.768429e+13,7.896475e+01
2.127682e+14,7.315010e+01
2.737844e+13,7.898707e+01
5.699330e+13,7.899428e+01
5.829859e+13,5.393168e+01
1.936825e+13,7.896656e+01
5.221384e+13,7.899463e+01
5.329879e+13,4.456271e+01
5.163583e+13,6.300038e+01
2.604194e+13,2.636527e+01
1.526969e+14,7.627309e+01
5.846868e+13,4.198023e+01
1.477052e+14,5.909663e+01
1.678724e+14,8.000000e+01
9.850480e+13,5.867623e+01
3.496703e+13,7.899390e+01
3.496703e+13,5.000002e+00
2.157874e+13,7.899425e+01
1.780844e+14,7.573258e+01
1.780844e+14,7.573258e+01
1.230784e+13,7.899531e+01
2.850026e+14,8.000000e+01
1.851646e+13,7.908598e+01
7.306730e+13,4.792593e+01
4.710585e+13,4.999970e+00
4.710585e+13,4.999970e+00
1.198127e+13,7.892608e+01
1.942758e+13,4.999836e+00
