# n_pixels = 261930000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.4390673123227266
# mean_flux_target = 0.8069154337537775
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.787794e+00,5.841860e-04,9365539
3.000000e-02,2.000000e-02,4.000000e-02,3.184757e-01,2.465645e-04,1668367
5.000000e-02,4.000000e-02,6.000000e-02,2.538417e-01,2.201273e-04,1329775
7.000000e-02,6.000000e-02,8.000000e-02,2.252615e-01,2.073652e-04,1180055
9.000000e-02,8.000000e-02,1.000000e-01,2.087886e-01,1.996392e-04,1093760
1.100000e-01,1.000000e-01,1.200000e-01,1.989043e-01,1.948563e-04,1041980
1.300000e-01,1.200000e-01,1.400000e-01,1.920044e-01,1.914467e-04,1005834
1.500000e-01,1.400000e-01,1.600000e-01,1.902025e-01,1.905463e-04,996395
1.700000e-01,1.600000e-01,1.800000e-01,1.864821e-01,1.886735e-04,976905
1.900000e-01,1.800000e-01,2.000000e-01,1.855053e-01,1.881787e-04,971788
2.100000e-01,2.000000e-01,2.200000e-01,1.875125e-01,1.891941e-04,982303
2.300000e-01,2.200000e-01,2.400000e-01,1.874793e-01,1.891773e-04,982129
2.500000e-01,2.400000e-01,2.600000e-01,1.899704e-01,1.904300e-04,995179
2.700000e-01,2.600000e-01,2.800000e-01,1.919165e-01,1.914029e-04,1005374
2.900000e-01,2.800000e-01,3.000000e-01,1.947595e-01,1.928154e-04,1020267
3.100000e-01,3.000000e-01,3.200000e-01,1.989373e-01,1.948725e-04,1042153
3.300000e-01,3.200000e-01,3.400000e-01,2.026648e-01,1.966897e-04,1061680
3.500000e-01,3.400000e-01,3.600000e-01,2.059966e-01,1.982999e-04,1079134
3.700000e-01,3.600000e-01,3.800000e-01,2.116279e-01,2.009920e-04,1108634
3.900000e-01,3.800000e-01,4.000000e-01,2.179491e-01,2.039717e-04,1141748
4.100000e-01,4.000000e-01,4.200000e-01,2.241576e-01,2.068565e-04,1174272
4.300000e-01,4.200000e-01,4.400000e-01,2.333192e-01,2.110414e-04,1222266
4.500000e-01,4.400000e-01,4.600000e-01,2.398624e-01,2.139801e-04,1256543
4.700000e-01,4.600000e-01,4.800000e-01,2.478695e-01,2.175224e-04,1298489
4.900000e-01,4.800000e-01,5.000000e-01,2.563853e-01,2.212274e-04,1343100
5.100000e-01,5.000000e-01,5.200000e-01,2.684351e-01,2.263664e-04,1406224
5.300000e-01,5.200000e-01,5.400000e-01,2.797295e-01,2.310796e-04,1465391
5.500000e-01,5.400000e-01,5.600000e-01,2.917928e-01,2.360096e-04,1528586
5.700000e-01,5.600000e-01,5.800000e-01,3.058680e-01,2.416347e-04,1602320
5.900000e-01,5.800000e-01,6.000000e-01,3.203911e-01,2.473048e-04,1678401
6.100000e-01,6.000000e-01,6.200000e-01,3.393395e-01,2.545128e-04,1777664
6.300000e-01,6.200000e-01,6.400000e-01,3.569721e-01,2.610415e-04,1870034
6.500000e-01,6.400000e-01,6.600000e-01,3.817631e-01,2.699537e-04,1999904
6.700000e-01,6.600000e-01,6.800000e-01,4.119937e-01,2.804385e-04,2158270
6.900000e-01,6.800000e-01,7.000000e-01,4.410171e-01,2.901483e-04,2310312
7.100000e-01,7.000000e-01,7.200000e-01,4.787245e-01,3.022979e-04,2507846
7.300000e-01,7.200000e-01,7.400000e-01,5.234914e-01,3.161165e-04,2742362
7.500000e-01,7.400000e-01,7.600000e-01,5.782390e-01,3.322355e-04,3029163
7.700000e-01,7.600000e-01,7.800000e-01,6.420007e-01,3.500742e-04,3363185
7.900000e-01,7.800000e-01,8.000000e-01,7.203892e-01,3.708310e-04,3773831
8.100000e-01,8.000000e-01,8.200000e-01,8.279136e-01,3.975437e-04,4337108
8.300000e-01,8.200000e-01,8.400000e-01,9.731127e-01,4.309967e-04,5097748
8.500000e-01,8.400000e-01,8.600000e-01,1.162520e+00,4.710777e-04,6089977
8.700000e-01,8.600000e-01,8.800000e-01,1.434908e+00,5.233647e-04,7516910
8.900000e-01,8.800000e-01,9.000000e-01,1.829164e+00,5.909064e-04,9582259
9.100000e-01,9.000000e-01,9.200000e-01,2.448568e+00,6.836731e-04,12827069
9.300000e-01,9.200000e-01,9.400000e-01,3.499244e+00,8.172962e-04,18331138
9.500000e-01,9.400000e-01,9.600000e-01,5.513489e+00,1.025901e-03,28882963
9.700000e-01,9.600000e-01,9.800000e-01,9.632323e+00,1.355994e-03,50459885
9.900000e-01,9.800000e-01,1.000000e+00,9.400943e+00,1.339609e-03,49247781
