# T0 = 12191.52913647835 K
# gamma = 1.208398987421513
# gamma_err = 0.08052506360067355
# T0_err = 5579.126432108371 K
# n_bins_fit = 28
# n_pixels = 19810824
log_density,log_temperature
3.497592e-01,5.008506e+00
1.721342e-01,5.430255e+00
4.202017e-01,4.569940e+00
-4.675187e-01,4.022703e+00
-2.381805e-03,3.712164e+00
2.675332e+00,6.046573e+00
-1.620775e-01,4.137819e+00
-5.430129e-01,3.389859e+00
4.496043e-01,5.235381e+00
5.430812e-01,4.841803e+00
3.007965e-01,3.867238e+00
-9.525740e-01,3.117793e+00
9.222641e-01,5.217003e+00
5.650131e-01,4.684146e+00
-7.300521e-01,4.683152e+00
5.125102e-01,4.722434e+00
1.462214e-01,4.796274e+00
3.368654e-01,4.085131e+00
-9.155058e-01,3.265498e+00
-7.075647e-01,3.259813e+00
8.130240e-01,4.987207e+00
-2.763634e-01,5.079998e+00
-2.226768e-02,5.796939e+00
3.262252e-01,4.351433e+00
-3.583323e-01,3.470387e+00
-4.547434e-02,5.637952e+00
-1.311229e+00,2.925002e+00
-9.604897e-01,3.111854e+00
-3.077858e-01,3.503716e+00
1.152654e+00,5.962269e+00
-6.268882e-01,3.331693e+00
-5.953511e-02,4.068666e+00
-1.174975e+00,2.996920e+00
-8.758411e-01,3.158632e+00
-7.092200e-01,3.263438e+00
-5.011059e-01,3.387481e+00
-2.189830e-01,3.666541e+00
-6.505385e-01,3.657676e+00
-8.635444e-01,3.219454e+00
-1.271215e+00,3.038528e+00
5.653230e-01,4.182804e+00
1.189317e+00,5.814344e+00
-3.741204e-01,5.406155e+00
-6.026616e-02,3.651850e+00
1.711720e-01,5.108661e+00
-1.234562e+00,3.330132e+00
-2.550068e-01,3.533196e+00
6.340915e-01,4.275406e+00
-2.688116e-01,3.539861e+00
1.018731e-01,5.185741e+00
5.707562e-01,6.045169e+00
2.424426e-03,3.698264e+00
1.915654e+00,4.585336e+00
1.291754e-02,5.462762e+00
1.861153e-01,4.507380e+00
-5.220396e-02,3.643791e+00
-2.707462e-02,3.830014e+00
3.431686e-02,4.420222e+00
-2.276104e-01,3.601763e+00
1.204095e+00,4.959323e+00
-1.412822e-01,3.770609e+00
-9.994523e-01,3.089111e+00
1.055142e-01,4.239799e+00
1.230998e+00,5.286617e+00
3.884722e-01,4.698515e+00
1.654268e+00,4.477872e+00
-5.035422e-01,3.816546e+00
-2.304698e-01,4.451173e+00
7.921074e-01,4.632331e+00
-8.445484e-01,3.198116e+00
-6.470737e-01,3.345242e+00
1.118659e+00,4.533029e+00
-6.113152e-01,3.833071e+00
6.961105e-01,4.463168e+00
7.858848e-02,3.777787e+00
-5.396226e-01,3.376264e+00
1.295672e+00,5.492290e+00
-4.685646e-01,3.501281e+00
4.130838e-01,4.830195e+00
-2.986655e-02,3.982873e+00
-9.326167e-01,3.146524e+00
4.287996e-02,3.709975e+00
-5.653965e-01,3.344456e+00
-1.038282e+00,3.075340e+00
-7.837797e-01,3.214736e+00
-9.229369e-01,3.135269e+00
-3.012977e-01,4.483283e+00
2.753524e-01,4.203018e+00
-3.768498e-01,3.672074e+00
-9.428267e-01,3.123032e+00
-1.365668e+00,2.956169e+00
-7.094024e-01,3.256391e+00
-8.523411e-01,3.181035e+00
-6.013395e-01,3.325176e+00
-3.761850e-01,4.050690e+00
1.242446e+00,4.903603e+00
-5.304107e-01,3.374159e+00
-5.374968e-01,3.606856e+00
3.874879e-03,3.951305e+00
1.093084e+00,4.693372e+00
7.185237e-01,4.609527e+00
8.489298e-01,4.988070e+00
3.421519e-01,4.113152e+00
2.865829e-01,3.864506e+00
-6.521763e-01,3.565793e+00
-5.241021e-01,4.416662e+00
6.912528e-01,4.942168e+00
-5.879624e-01,4.950112e+00
2.178399e-01,3.836384e+00
-9.623248e-01,3.121017e+00
7.266827e-01,4.337296e+00
-1.134388e-01,4.771799e+00
9.093744e-01,4.183602e+00
1.178740e-01,4.339757e+00
-1.196629e-01,4.924501e+00
1.457267e+00,6.401891e+00
4.445239e-01,4.769451e+00
-9.591048e-01,3.320543e+00
-5.038618e-01,5.712550e+00
-8.596142e-01,3.181213e+00
7.085347e-01,4.164888e+00
-7.517905e-01,3.237860e+00
-1.017084e+00,3.137835e+00
4.893114e-01,5.871916e+00
1.288455e+00,5.754197e+00
-3.080554e-01,5.310461e+00
-9.293631e-01,3.136517e+00
-1.121775e+00,3.015953e+00
-7.061799e-01,4.135065e+00
5.148894e-01,4.251759e+00
-7.045953e-01,4.597930e+00
1.672182e-02,5.740295e+00
4.179913e-01,5.424465e+00
5.206166e-01,4.222181e+00
-3.986813e-01,5.403991e+00
-1.290236e-01,4.040399e+00
7.259065e-01,4.188837e+00
5.960378e-01,4.344714e+00
4.880292e-01,5.498360e+00
-3.548934e-01,3.477184e+00
-4.245336e-01,3.421847e+00
-6.988107e-01,3.478272e+00
1.738425e-01,3.852426e+00
2.142758e+00,5.260631e+00
-1.205051e+00,3.955315e+00
-1.096135e+00,3.072131e+00
9.265506e-01,4.631908e+00
1.260612e+00,4.798578e+00
-1.090920e+00,3.116446e+00
-1.042926e+00,3.326237e+00
-9.164365e-01,4.039785e+00
1.311683e+00,4.603604e+00
9.941737e-01,4.354916e+00
-9.396656e-01,3.307056e+00
7.725078e-03,3.784089e+00
7.598357e-01,4.147850e+00
-5.325611e-01,4.291549e+00
6.121602e-01,5.461545e+00
6.660594e-01,4.308924e+00
1.111120e+00,4.925146e+00
-7.423617e-01,3.607288e+00
-7.517337e-01,4.234495e+00
8.005107e-02,3.847671e+00
3.885966e-01,4.224849e+00
6.629117e-01,4.935294e+00
1.017760e+00,4.712474e+00
3.205381e-01,3.959305e+00
-4.497266e-01,3.517515e+00
-9.659966e-01,3.165526e+00
3.820546e-01,5.373622e+00
-3.254300e-01,4.580652e+00
-1.283100e-01,3.604409e+00
1.662405e-01,3.868637e+00
4.801835e-01,5.079117e+00
-4.122593e-02,4.239768e+00
-9.951904e-01,3.759977e+00
7.243501e-01,4.171895e+00
-6.033943e-01,3.789450e+00
-4.490541e-03,3.666214e+00
2.750618e-01,4.158682e+00
-7.162298e-01,3.284268e+00
-7.873019e-01,3.211660e+00
8.699979e-01,4.378444e+00
-5.657896e-03,3.706316e+00
-8.639776e-01,3.226964e+00
3.857883e-02,3.920818e+00
3.172107e-02,4.459771e+00
8.745637e-01,5.309140e+00
-1.788576e-01,3.580484e+00
-6.645171e-01,3.515113e+00
5.679167e-01,4.782750e+00
2.605697e-01,5.077326e+00
-7.099164e-01,3.934346e+00
1.926791e-01,5.838353e+00
-1.060966e+00,3.066498e+00
7.883864e-01,4.430104e+00
-4.472141e-01,3.414852e+00
1.046769e+00,4.344610e+00
-1.186641e-01,3.789766e+00
7.229057e-01,5.798279e+00
1.851872e-01,3.903095e+00
-9.592202e-01,3.116053e+00
-3.291280e-01,4.255735e+00
2.342258e-01,4.273326e+00
1.713225e-01,4.030750e+00
-3.050270e-01,4.412581e+00
-2.187493e-01,3.732774e+00
1.837669e-01,3.780879e+00
1.783025e-01,3.781109e+00
4.496681e-01,4.182467e+00
-6.176351e-01,3.553705e+00
-7.278968e-01,4.321408e+00
1.147843e-01,4.036899e+00
3.197992e-01,4.902160e+00
-6.188011e-01,3.317776e+00
3.762155e-01,3.901996e+00
1.055438e+00,4.470971e+00
6.770272e-01,4.819163e+00
-1.487058e-02,5.373825e+00
1.843508e+00,5.635196e+00
-8.782492e-01,3.768164e+00
-7.619631e-01,3.632420e+00
-9.871398e-02,5.330454e+00
-6.487146e-01,6.687883e+00
6.849065e-01,4.656864e+00
1.295855e+00,5.151517e+00
-4.539994e-01,3.410244e+00
7.554485e-01,4.180692e+00
-4.680965e-01,3.407291e+00
1.844816e-01,4.193026e+00
8.841527e-01,5.001172e+00
1.191617e-01,5.915571e+00
8.971136e-02,3.725564e+00
8.663848e-02,3.958614e+00
-4.132771e-01,5.788830e+00
-4.455808e-01,3.408237e+00
-8.293934e-01,3.185576e+00
-1.234223e+00,2.956024e+00
1.062684e+00,5.372784e+00
1.552375e-01,3.769339e+00
-6.409004e-02,3.663969e+00
-1.179492e+00,2.984446e+00
-4.752064e-01,4.417748e+00
-6.327549e-02,6.183163e+00
6.796888e-01,4.078363e+00
1.057571e+00,4.364784e+00
7.343019e-01,4.201609e+00
4.547988e-01,4.501128e+00
-3.239837e-02,3.681419e+00
8.294003e-01,4.223370e+00
-1.042107e-01,3.625996e+00
5.587439e-01,5.357414e+00
9.090793e-01,4.343665e+00
-4.715364e-02,3.798746e+00
2.583940e-01,4.375609e+00
-3.406044e-01,3.610295e+00
-7.012792e-01,4.553891e+00
-7.487927e-01,3.270122e+00
8.866827e-01,4.276023e+00
1.195317e-02,4.637764e+00
1.583423e-01,3.911049e+00
1.281942e+00,4.670004e+00
-9.983701e-01,3.157306e+00
-9.558205e-02,4.474799e+00
2.797293e-01,6.200311e+00
-1.821221e-01,3.600371e+00
-5.340124e-01,3.358320e+00
4.422298e-01,4.568607e+00
-8.459620e-01,3.178751e+00
8.653885e-01,4.596554e+00
5.225209e-01,5.812134e+00
-5.775271e-01,3.357340e+00
1.809659e-01,4.710140e+00
2.596426e-01,3.889918e+00
-4.384737e-01,3.515919e+00
1.027180e+00,4.869019e+00
-1.493881e-02,4.065386e+00
-2.052201e-01,5.736400e+00
-5.102476e-01,3.392757e+00
9.808775e-01,5.122603e+00
-5.039108e-01,3.664561e+00
2.211632e-02,4.909679e+00
1.592271e-01,4.616961e+00
-2.877121e-01,3.520245e+00
-8.098048e-01,3.202990e+00
3.822290e-01,4.450826e+00
1.029919e+00,5.014024e+00
1.969905e+00,4.687344e+00
2.188349e-02,4.561049e+00
5.398563e-01,4.868443e+00
-9.626877e-01,4.406068e+00
9.075591e-01,4.577295e+00
-2.812626e-01,3.509013e+00
