# n_pixels = 278760000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.32795622338642627
# mean_flux_target = 0.6962813636867353
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,2.500629e+00,6.697218e-04,13941508
3.000000e-02,2.000000e-02,4.000000e-02,5.265512e-01,3.073195e-04,2935628
5.000000e-02,4.000000e-02,6.000000e-02,4.118543e-01,2.717951e-04,2296170
7.000000e-02,6.000000e-02,8.000000e-02,3.599564e-01,2.540942e-04,2006829
9.000000e-02,8.000000e-02,1.000000e-01,3.308572e-01,2.436072e-04,1844595
1.100000e-01,1.000000e-01,1.200000e-01,3.137968e-01,2.372433e-04,1749480
1.300000e-01,1.200000e-01,1.400000e-01,3.022166e-01,2.328246e-04,1684918
1.500000e-01,1.400000e-01,1.600000e-01,2.949148e-01,2.299948e-04,1644209
1.700000e-01,1.600000e-01,1.800000e-01,2.904881e-01,2.282622e-04,1619529
1.900000e-01,1.800000e-01,2.000000e-01,2.883606e-01,2.274248e-04,1607668
2.100000e-01,2.000000e-01,2.200000e-01,2.867190e-01,2.267765e-04,1598516
2.300000e-01,2.200000e-01,2.400000e-01,2.922776e-01,2.289642e-04,1629506
2.500000e-01,2.400000e-01,2.600000e-01,2.950244e-01,2.300376e-04,1644820
2.700000e-01,2.600000e-01,2.800000e-01,2.976125e-01,2.310443e-04,1659249
2.900000e-01,2.800000e-01,3.000000e-01,3.028806e-01,2.330803e-04,1688620
3.100000e-01,3.000000e-01,3.200000e-01,3.097530e-01,2.357097e-04,1726935
3.300000e-01,3.200000e-01,3.400000e-01,3.181254e-01,2.388741e-04,1773613
3.500000e-01,3.400000e-01,3.600000e-01,3.253901e-01,2.415861e-04,1814115
3.700000e-01,3.600000e-01,3.800000e-01,3.356289e-01,2.453575e-04,1871198
3.900000e-01,3.800000e-01,4.000000e-01,3.481077e-01,2.498772e-04,1940770
4.100000e-01,4.000000e-01,4.200000e-01,3.635150e-01,2.553471e-04,2026669
4.300000e-01,4.200000e-01,4.400000e-01,3.778277e-01,2.603255e-04,2106465
4.500000e-01,4.400000e-01,4.600000e-01,3.952161e-01,2.662485e-04,2203409
4.700000e-01,4.600000e-01,4.800000e-01,4.128200e-01,2.721135e-04,2301554
4.900000e-01,4.800000e-01,5.000000e-01,4.348158e-01,2.792688e-04,2424185
5.100000e-01,5.000000e-01,5.200000e-01,4.599098e-01,2.872143e-04,2564089
5.300000e-01,5.200000e-01,5.400000e-01,4.894318e-01,2.962892e-04,2728680
5.500000e-01,5.400000e-01,5.600000e-01,5.167849e-01,3.044561e-04,2881179
5.700000e-01,5.600000e-01,5.800000e-01,5.516970e-01,3.145720e-04,3075821
5.900000e-01,5.800000e-01,6.000000e-01,5.896409e-01,3.252098e-04,3287366
6.100000e-01,6.000000e-01,6.200000e-01,6.320076e-01,3.366906e-04,3523569
6.300000e-01,6.200000e-01,6.400000e-01,6.826241e-01,3.499134e-04,3805766
6.500000e-01,6.400000e-01,6.600000e-01,7.498800e-01,3.667462e-04,4180731
6.700000e-01,6.600000e-01,6.800000e-01,8.139647e-01,3.820961e-04,4538016
6.900000e-01,6.800000e-01,7.000000e-01,8.909442e-01,3.997560e-04,4967192
7.100000e-01,7.000000e-01,7.200000e-01,9.768512e-01,4.185853e-04,5446141
7.300000e-01,7.200000e-01,7.400000e-01,1.084190e+00,4.409837e-04,6044578
7.500000e-01,7.400000e-01,7.600000e-01,1.209846e+00,4.658379e-04,6745133
7.700000e-01,7.600000e-01,7.800000e-01,1.366769e+00,4.951278e-04,7620011
7.900000e-01,7.800000e-01,8.000000e-01,1.543289e+00,5.261304e-04,8604144
8.100000e-01,8.000000e-01,8.200000e-01,1.757888e+00,5.615202e-04,9800579
8.300000e-01,8.200000e-01,8.400000e-01,2.022240e+00,6.022629e-04,11274390
8.500000e-01,8.400000e-01,8.600000e-01,2.359311e+00,6.505226e-04,13153633
8.700000e-01,8.600000e-01,8.800000e-01,2.743040e+00,7.014324e-04,15292997
8.900000e-01,8.800000e-01,9.000000e-01,3.192468e+00,7.567162e-04,17798645
9.100000e-01,9.000000e-01,9.200000e-01,3.700053e+00,8.146550e-04,20628536
9.300000e-01,9.200000e-01,9.400000e-01,4.135632e+00,8.612728e-04,23056978
9.500000e-01,9.400000e-01,9.600000e-01,4.058908e+00,8.532462e-04,22629224
9.700000e-01,9.600000e-01,9.800000e-01,2.521330e+00,6.724881e-04,14056918
9.900000e-01,9.800000e-01,1.000000e+00,2.359603e-01,2.057260e-04,1315526
