# n_pixels = 225710000
# n_pixels_in_grid = 161981483
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 8.497630e-06
# frac_tau_underflow = 2.815379e-01
# frac_tau_overflow = 8.004829e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.819668e-01,2.247706e-04,9205500
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.838696e-01,2.250840e-04,9231184
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.776678e-01,2.240610e-04,9147469
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.589711e-01,2.209485e-04,8895093
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.324080e-01,2.164495e-04,8536532
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.089111e-01,2.123904e-04,8219360
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.786073e-01,2.070379e-04,7810306
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.473783e-01,2.013732e-04,7388762
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.175826e-01,1.958158e-04,6986566
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.869390e-01,1.899307e-04,6572925
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.581458e-01,1.842298e-04,6184262
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.328929e-01,1.790804e-04,5843386
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.031115e-01,1.728107e-04,5441383
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.785453e-01,1.674622e-04,5109777
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.581654e-01,1.628920e-04,4834680
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.344607e-01,1.574093e-04,4514703
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.131630e-01,1.523152e-04,4227217
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.922952e-01,1.471529e-04,3945534
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.744458e-01,1.425891e-04,3704595
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.582761e-01,1.383248e-04,3486329
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.446152e-01,1.346169e-04,3301928
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.319449e-01,1.310842e-04,3130898
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.147437e-01,1.261299e-04,2898708
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.973031e-01,1.208996e-04,2663287
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.823574e-01,1.162304e-04,2461543
