k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.973622e+01,9.678794e+01,9.678794e-01,1.261431e+01,5.709868e+01,5.709868e-01
2.398801e-03,3.206727e+01,3.371753e+01,3.371753e-01,1.347666e+01,1.736079e+01,1.736079e-01
4.797602e-03,2.893761e+01,2.852539e+01,2.852539e-01,1.193428e+01,1.311334e+01,1.311334e-01
7.196402e-03,2.316671e+01,2.306867e+01,2.306867e-01,9.794716e+00,1.046161e+01,1.046161e-01
9.595203e-03,2.045007e+01,1.990291e+01,1.990291e-01,8.799376e+00,9.118614e+00,9.118614e-02
1.199400e-02,1.788461e+01,1.767983e+01,1.767983e-01,7.857470e+00,8.450189e+00,8.450189e-02
1.439280e-02,1.650483e+01,1.672109e+01,1.672109e-01,7.250968e+00,7.808955e+00,7.808955e-02
1.679161e-02,1.426116e+01,1.412019e+01,1.412019e-01,6.311163e+00,6.501251e+00,6.501251e-02
1.919041e-02,1.341829e+01,1.341667e+01,1.341667e-01,5.936240e+00,6.180877e+00,6.180877e-02
2.158921e-02,1.137900e+01,1.130261e+01,1.130261e-01,5.089669e+00,5.302479e+00,5.302479e-02
2.398801e-02,1.021733e+01,1.016389e+01,1.016389e-01,4.578565e+00,4.730391e+00,4.730391e-02
2.638681e-02,9.479862e+00,9.441190e+00,9.441190e-02,4.213858e+00,4.408443e+00,4.408443e-02
2.878561e-02,8.295701e+00,8.395655e+00,8.395655e-02,3.732766e+00,3.919367e+00,3.919367e-02
3.118441e-02,7.665527e+00,7.635609e+00,7.635609e-02,3.447242e+00,3.554445e+00,3.554445e-02
3.358321e-02,6.957124e+00,6.837456e+00,6.837456e-02,3.092619e+00,3.183897e+00,3.183897e-02
3.598201e-02,6.375347e+00,6.430116e+00,6.430116e-02,2.857351e+00,2.981120e+00,2.981120e-02
3.838081e-02,5.760110e+00,5.963992e+00,5.963992e-02,2.537590e+00,2.659185e+00,2.659185e-02
4.077961e-02,5.197405e+00,5.300873e+00,5.300873e-02,2.297111e+00,2.421159e+00,2.421159e-02
4.317841e-02,4.607100e+00,4.639887e+00,4.639887e-02,2.023504e+00,2.089795e+00,2.089795e-02
4.557721e-02,4.222959e+00,4.282556e+00,4.282556e-02,1.840573e+00,1.905814e+00,1.905814e-02
4.797602e-02,3.929104e+00,3.949720e+00,3.949720e-02,1.709218e+00,1.785863e+00,1.785863e-02
5.037482e-02,3.492146e+00,3.502531e+00,3.502531e-02,1.503835e+00,1.545546e+00,1.545546e-02
5.277362e-02,3.160795e+00,3.188022e+00,3.188022e-02,1.371801e+00,1.409473e+00,1.409473e-02
5.517242e-02,2.866720e+00,2.918471e+00,2.918471e-02,1.228683e+00,1.283724e+00,1.283724e-02
5.757122e-02,2.591287e+00,2.643695e+00,2.643695e-02,1.123556e+00,1.152454e+00,1.152454e-02
5.997002e-02,2.382119e+00,2.454035e+00,2.454035e-02,1.030812e+00,1.072195e+00,1.072195e-02
6.236882e-02,2.107140e+00,2.104796e+00,2.104796e-02,8.950202e-01,9.113454e-01,9.113454e-03
6.476762e-02,1.915313e+00,1.925839e+00,1.925839e-02,8.159575e-01,8.371476e-01,8.371476e-03
6.716642e-02,1.783797e+00,1.836415e+00,1.836415e-02,7.607328e-01,7.952716e-01,7.952716e-03
6.956522e-02,1.551370e+00,1.579464e+00,1.579464e-02,6.632793e-01,6.849058e-01,6.849058e-03
7.196402e-02,1.438083e+00,1.458426e+00,1.458426e-02,6.142045e-01,6.469811e-01,6.469811e-03
7.436282e-02,1.336565e+00,1.366196e+00,1.366196e-02,5.651152e-01,5.807222e-01,5.807222e-03
7.676162e-02,1.154982e+00,1.185832e+00,1.185832e-02,4.860758e-01,4.940366e-01,4.940366e-03
7.916043e-02,1.055042e+00,1.071873e+00,1.071873e-02,4.434913e-01,4.640062e-01,4.640062e-03
8.155923e-02,9.633591e-01,9.924856e-01,9.924856e-03,4.044451e-01,4.120548e-01,4.120548e-03
8.395803e-02,8.974986e-01,9.365580e-01,9.365580e-03,3.747282e-01,3.919669e-01,3.919669e-03
8.635683e-02,8.052648e-01,8.221852e-01,8.221852e-03,3.305400e-01,3.424779e-01,3.424779e-03
8.875563e-02,7.124779e-01,7.209809e-01,7.209809e-03,2.972602e-01,3.049528e-01,3.049528e-03
9.115443e-02,6.382569e-01,6.536636e-01,6.536636e-03,2.629001e-01,2.751115e-01,2.751115e-03
9.355323e-02,5.844947e-01,6.015314e-01,6.015314e-03,2.442119e-01,2.523211e-01,2.523211e-03
9.595203e-02,5.289365e-01,5.424527e-01,5.424527e-03,2.151968e-01,2.197995e-01,2.197995e-03
9.835083e-02,4.738546e-01,4.896874e-01,4.896874e-03,1.939642e-01,2.000270e-01,2.000270e-03
1.007496e-01,4.368665e-01,4.464086e-01,4.464086e-03,1.777289e-01,1.830593e-01,1.830593e-03
1.031484e-01,3.909959e-01,3.940860e-01,3.940860e-03,1.569738e-01,1.604162e-01,1.604162e-03
1.055472e-01,3.590129e-01,3.730143e-01,3.730143e-03,1.425895e-01,1.460803e-01,1.460803e-03
1.079460e-01,3.228034e-01,3.286612e-01,3.286612e-03,1.277420e-01,1.324278e-01,1.324278e-03
1.103448e-01,2.886639e-01,2.880480e-01,2.880480e-03,1.143485e-01,1.171377e-01,1.171377e-03
1.127436e-01,2.636970e-01,2.694845e-01,2.694845e-03,1.039012e-01,1.055006e-01,1.055006e-03
1.151424e-01,2.396471e-01,2.435752e-01,2.435752e-03,9.388072e-02,9.392926e-02,9.392926e-04
1.175412e-01,2.166853e-01,2.227125e-01,2.227125e-03,8.280312e-02,8.460573e-02,8.460573e-04
1.199400e-01,1.984064e-01,2.019358e-01,2.019358e-03,7.480365e-02,7.673120e-02,7.673120e-04
1.223388e-01,1.817211e-01,1.811780e-01,1.811780e-03,6.815452e-02,6.960823e-02,6.960823e-04
1.247376e-01,1.643017e-01,1.656457e-01,1.656457e-03,6.072223e-02,6.229651e-02,6.229651e-04
1.271364e-01,1.512653e-01,1.525620e-01,1.525620e-03,5.489260e-02,5.686214e-02,5.686214e-04
1.295352e-01,1.347674e-01,1.371465e-01,1.371465e-03,4.913139e-02,5.062055e-02,5.062055e-04
1.319340e-01,1.235739e-01,1.269941e-01,1.269941e-03,4.376281e-02,4.557156e-02,4.557156e-04
1.343328e-01,1.132849e-01,1.157440e-01,1.157440e-03,4.035890e-02,4.204083e-02,4.204083e-04
1.367316e-01,1.030333e-01,1.039508e-01,1.039508e-03,3.615421e-02,3.815240e-02,3.815240e-04
1.391304e-01,9.507934e-02,9.803732e-02,9.803732e-04,3.251549e-02,3.368528e-02,3.368528e-04
1.415292e-01,8.679023e-02,8.871734e-02,8.871734e-04,2.938655e-02,3.062247e-02,3.062247e-04
1.439280e-01,7.971157e-02,8.123039e-02,8.123039e-04,2.596779e-02,2.687628e-02,2.687628e-04
1.463268e-01,7.185759e-02,7.386575e-02,7.386575e-04,2.345637e-02,2.464440e-02,2.464440e-04
1.487256e-01,6.630556e-02,6.671338e-02,6.671338e-04,2.149398e-02,2.227153e-02,2.227153e-04
1.511244e-01,6.104852e-02,6.333370e-02,6.333370e-04,1.909429e-02,2.014594e-02,2.014594e-04
1.535232e-01,5.684992e-02,5.740563e-02,5.740563e-04,1.711541e-02,1.777798e-02,1.777798e-04
1.559220e-01,5.111738e-02,5.307401e-02,5.307401e-04,1.560806e-02,1.632683e-02,1.632683e-04
1.583209e-01,4.792751e-02,5.039545e-02,5.039545e-04,1.404281e-02,1.506294e-02,1.506294e-04
1.607197e-01,4.403609e-02,4.591778e-02,4.591778e-04,1.273531e-02,1.329060e-02,1.329060e-04
1.631185e-01,3.946355e-02,4.076386e-02,4.076386e-04,1.145556e-02,1.223623e-02,1.223623e-04
1.655173e-01,3.692409e-02,3.826982e-02,3.826982e-04,1.041855e-02,1.095411e-02,1.095411e-04
1.679161e-01,3.390591e-02,3.584448e-02,3.584448e-04,9.398224e-03,9.978584e-03,9.978584e-05
1.703149e-01,3.147122e-02,3.259098e-02,3.259098e-04,8.530944e-03,9.214760e-03,9.214760e-05
1.727137e-01,2.899126e-02,3.045895e-02,3.045895e-04,7.651713e-03,8.323222e-03,8.323222e-05
1.751125e-01,2.747922e-02,2.852015e-02,2.852015e-04,7.008848e-03,7.561834e-03,7.561834e-05
1.775113e-01,2.515887e-02,2.612153e-02,2.612153e-04,6.293687e-03,6.842561e-03,6.842561e-05
1.799101e-01,2.340330e-02,2.514651e-02,2.514651e-04,5.809086e-03,6.324647e-03,6.324647e-05
1.823089e-01,2.175183e-02,2.242192e-02,2.242192e-04,5.209521e-03,5.621348e-03,5.621348e-05
1.847077e-01,2.016302e-02,2.116321e-02,2.116321e-04,4.777513e-03,5.288081e-03,5.288081e-05
1.871065e-01,1.883068e-02,1.956190e-02,1.956190e-04,4.275771e-03,4.749984e-03,4.749984e-05
1.895053e-01,1.753337e-02,1.833264e-02,1.833264e-04,3.859432e-03,4.292086e-03,4.292086e-05
1.919041e-01,1.591295e-02,1.671250e-02,1.671250e-04,3.614421e-03,4.068528e-03,4.068528e-05
1.943029e-01,1.517015e-02,1.604627e-02,1.604627e-04,3.262267e-03,3.701469e-03,3.701469e-05
1.967017e-01,1.410698e-02,1.488536e-02,1.488536e-04,2.994851e-03,3.433163e-03,3.433163e-05
1.991005e-01,1.300102e-02,1.385156e-02,1.385156e-04,2.738852e-03,3.085806e-03,3.085806e-05
2.014993e-01,1.222003e-02,1.317369e-02,1.317369e-04,2.463910e-03,2.752899e-03,2.752899e-05
2.038981e-01,1.121917e-02,1.190447e-02,1.190447e-04,2.281087e-03,2.691380e-03,2.691380e-05
2.062969e-01,1.055859e-02,1.130494e-02,1.130494e-04,2.085181e-03,2.422605e-03,2.422605e-05
2.086957e-01,9.725028e-03,1.021383e-02,1.021383e-04,1.891608e-03,2.206899e-03,2.206899e-05
2.110945e-01,9.037186e-03,9.538423e-03,9.538423e-05,1.732035e-03,2.013139e-03,2.013139e-05
2.134933e-01,8.509813e-03,8.880169e-03,8.880169e-05,1.590225e-03,1.889614e-03,1.889614e-05
2.158921e-01,7.828594e-03,8.418844e-03,8.418844e-05,1.454767e-03,1.727803e-03,1.727803e-05
2.182909e-01,7.315572e-03,7.708331e-03,7.708331e-05,1.321674e-03,1.545487e-03,1.545487e-05
2.206897e-01,6.826779e-03,7.061822e-03,7.061822e-05,1.178335e-03,1.390448e-03,1.390448e-05
2.230885e-01,6.275884e-03,6.584911e-03,6.584911e-05,1.116622e-03,1.369509e-03,1.369509e-05
2.254873e-01,5.778788e-03,6.123946e-03,6.123946e-05,1.007356e-03,1.196278e-03,1.196278e-05
2.278861e-01,5.378882e-03,5.739387e-03,5.739387e-05,9.106380e-04,1.068975e-03,1.068975e-05
2.302849e-01,5.017239e-03,5.386582e-03,5.386582e-05,8.438391e-04,1.011045e-03,1.011045e-05
2.326837e-01,4.655202e-03,4.886693e-03,4.886693e-05,7.670600e-04,9.319842e-04,9.319842e-06
2.350825e-01,4.344226e-03,4.597121e-03,4.597121e-05,7.093724e-04,8.660430e-04,8.660430e-06
2.374813e-01,3.921910e-03,4.149401e-03,4.149401e-05,6.332765e-04,8.004582e-04,8.004582e-06
2.398801e-01,3.644678e-03,3.840072e-03,3.840072e-05,5.880648e-04,7.413507e-04,7.413507e-06
2.422789e-01,3.393709e-03,3.557014e-03,3.557014e-05,5.391080e-04,6.790361e-04,6.790361e-06
2.446777e-01,3.121752e-03,3.363486e-03,3.363486e-05,4.874630e-04,6.218759e-04,6.218759e-06
2.470765e-01,2.904329e-03,3.089518e-03,3.089518e-05,4.510898e-04,5.982766e-04,5.982766e-06
2.494753e-01,2.625786e-03,2.786189e-03,2.786189e-05,4.133160e-04,5.462068e-04,5.462068e-06
2.518741e-01,2.429777e-03,2.623947e-03,2.623947e-05,3.802496e-04,5.268885e-04,5.268885e-06
2.542729e-01,2.228283e-03,2.365359e-03,2.365359e-05,3.466482e-04,4.770471e-04,4.770471e-06
2.566717e-01,2.109925e-03,2.266865e-03,2.266865e-05,3.229708e-04,4.555262e-04,4.555262e-06
2.590705e-01,1.907729e-03,2.102021e-03,2.102021e-05,2.912053e-04,4.236160e-04,4.236160e-06
2.614693e-01,1.739303e-03,1.902614e-03,1.902614e-05,2.697904e-04,4.149291e-04,4.149291e-06
2.638681e-01,1.637668e-03,1.801324e-03,1.801324e-05,2.475815e-04,3.700678e-04,3.700678e-06
2.662669e-01,1.488670e-03,1.593937e-03,1.593937e-05,2.224205e-04,3.245310e-04,3.245310e-06
2.686657e-01,1.391243e-03,1.491152e-03,1.491152e-05,2.044084e-04,2.987807e-04,2.987807e-06
2.710645e-01,1.265870e-03,1.379450e-03,1.379450e-05,1.833518e-04,2.703086e-04,2.703086e-06
2.734633e-01,1.176976e-03,1.301062e-03,1.301062e-05,1.674165e-04,2.421330e-04,2.421330e-06
2.758621e-01,1.071074e-03,1.166079e-03,1.166079e-05,1.556617e-04,2.374453e-04,2.374453e-06
2.782609e-01,9.960294e-04,1.075799e-03,1.075799e-05,1.428699e-04,2.298663e-04,2.298663e-06
2.806597e-01,9.142249e-04,9.803427e-04,9.803427e-06,1.275136e-04,1.975002e-04,1.975002e-06
2.830585e-01,8.457223e-04,9.348585e-04,9.348585e-06,1.203371e-04,2.027341e-04,2.027341e-06
2.854573e-01,7.770263e-04,8.667713e-04,8.667713e-06,1.093878e-04,1.825835e-04,1.825835e-06
2.878561e-01,7.084849e-04,7.757022e-04,7.757022e-06,1.001384e-04,1.732113e-04,1.732113e-06
2.902549e-01,6.539694e-04,7.176096e-04,7.176096e-06,9.390350e-05,1.640201e-04,1.640201e-06
2.926537e-01,5.918800e-04,6.487352e-04,6.487352e-06,8.398008e-05,1.499725e-04,1.499725e-06
2.950525e-01,5.547765e-04,6.096613e-04,6.096613e-06,7.874957e-05,1.483734e-04,1.483734e-06
2.974513e-01,5.053061e-04,5.646729e-04,5.646729e-06,7.407803e-05,1.504549e-04,1.504549e-06
2.998501e-01,4.683208e-04,5.346335e-04,5.346335e-06,6.652103e-05,1.290073e-04,1.290073e-06
3.022489e-01,4.303069e-04,4.814598e-04,4.814598e-06,6.002195e-05,1.220755e-04,1.220755e-06
3.046477e-01,3.955801e-04,4.376357e-04,4.376357e-06,5.508992e-05,1.129205e-04,1.129205e-06
3.070465e-01,3.683878e-04,4.156597e-04,4.156597e-06,5.117107e-05,1.143189e-04,1.143189e-06
3.094453e-01,3.302674e-04,3.625688e-04,3.625688e-06,4.745845e-05,1.100254e-04,1.100254e-06
3.118441e-01,3.089660e-04,3.498331e-04,3.498331e-06,4.475769e-05,1.049211e-04,1.049211e-06
3.142429e-01,2.873303e-04,3.375050e-04,3.375050e-06,4.067215e-05,9.142506e-05,9.142506e-07
3.166417e-01,2.610934e-04,3.023437e-04,3.023437e-06,3.718660e-05,8.420424e-05,8.420424e-07
3.190405e-01,2.416014e-04,2.809223e-04,2.809223e-06,3.509528e-05,8.480497e-05,8.480497e-07
3.214393e-01,2.223968e-04,2.523152e-04,2.523152e-06,3.202462e-05,8.050576e-05,8.050576e-07
3.238381e-01,2.037022e-04,2.340940e-04,2.340940e-06,3.024604e-05,7.753843e-05,7.753843e-07
3.262369e-01,1.955607e-04,2.306440e-04,2.306440e-06,2.762351e-05,7.392634e-05,7.392634e-07
3.286357e-01,1.735065e-04,2.061675e-04,2.061675e-06,2.586118e-05,7.249469e-05,7.249469e-07
3.310345e-01,1.611604e-04,1.935455e-04,1.935455e-06,2.355725e-05,6.792053e-05,6.792053e-07
3.334333e-01,1.490845e-04,1.806124e-04,1.806124e-06,2.212081e-05,6.381129e-05,6.381129e-07
3.358321e-01,1.367717e-04,1.602578e-04,1.602578e-06,2.028398e-05,5.598109e-05,5.598109e-07
3.382309e-01,1.269068e-04,1.527014e-04,1.527014e-06,1.869026e-05,5.532374e-05,5.532374e-07
3.406297e-01,1.158291e-04,1.371306e-04,1.371306e-06,1.746378e-05,5.423742e-05,5.423742e-07
3.430285e-01,1.071068e-04,1.300046e-04,1.300046e-06,1.622423e-05,4.871726e-05,4.871726e-07
3.454273e-01,9.686884e-05,1.146811e-04,1.146811e-06,1.511631e-05,4.877975e-05,4.877975e-07
3.478261e-01,9.224460e-05,1.126017e-04,1.126017e-06,1.417490e-05,4.796551e-05,4.796551e-07
3.502249e-01,8.533327e-05,1.056193e-04,1.056193e-06,1.315204e-05,4.375385e-05,4.375385e-07
3.526237e-01,7.749418e-05,9.629856e-05,9.629856e-07,1.232436e-05,4.350784e-05,4.350784e-07
3.550225e-01,7.227843e-05,9.284237e-05,9.284237e-07,1.148618e-05,4.330057e-05,4.330057e-07
3.574213e-01,6.694743e-05,8.864788e-05,8.864788e-07,1.079690e-05,4.165396e-05,4.165396e-07
3.598201e-01,6.196454e-05,7.997348e-05,7.997348e-07,1.018182e-05,3.956100e-05,3.956100e-07
3.622189e-01,5.685789e-05,7.332712e-05,7.332712e-07,9.391649e-06,3.507997e-05,3.507997e-07
3.646177e-01,5.208931e-05,6.793517e-05,6.793517e-07,8.968774e-06,3.427258e-05,3.427258e-07
3.670165e-01,4.909261e-05,6.563603e-05,6.563603e-07,8.389860e-06,3.287707e-05,3.287707e-07
3.694153e-01,4.557148e-05,6.368776e-05,6.368776e-07,7.944454e-06,3.324474e-05,3.324474e-07
3.718141e-01,4.182973e-05,5.801112e-05,5.801112e-07,7.560855e-06,3.326258e-05,3.326258e-07
3.742129e-01,3.905879e-05,5.423046e-05,5.423046e-07,7.013610e-06,2.940885e-05,2.940885e-07
3.766117e-01,3.624005e-05,5.035393e-05,5.035393e-07,6.430091e-06,2.719427e-05,2.719427e-07
3.790105e-01,3.331979e-05,4.727950e-05,4.727950e-07,6.187507e-06,2.735290e-05,2.735290e-07
3.814093e-01,3.124068e-05,4.635585e-05,4.635585e-07,5.758624e-06,2.571877e-05,2.571877e-07
3.838081e-01,2.873904e-05,4.091109e-05,4.091109e-07,5.482759e-06,2.481688e-05,2.481688e-07
3.862069e-01,2.645018e-05,3.842782e-05,3.842782e-07,5.043178e-06,2.245197e-05,2.245197e-07
3.886057e-01,2.452072e-05,3.546091e-05,3.546091e-07,4.744729e-06,2.182403e-05,2.182403e-07
3.910045e-01,2.287645e-05,3.328713e-05,3.328713e-07,4.594669e-06,2.281612e-05,2.281612e-07
3.934033e-01,2.135371e-05,3.128001e-05,3.128001e-07,4.333829e-06,2.133594e-05,2.133594e-07
3.958021e-01,1.941423e-05,2.885475e-05,2.885475e-07,4.041623e-06,2.013628e-05,2.013628e-07
3.982009e-01,1.818360e-05,2.804687e-05,2.804687e-07,3.904723e-06,2.060591e-05,2.060591e-07
4.005997e-01,1.687857e-05,2.579050e-05,2.579050e-07,3.621156e-06,1.827397e-05,1.827397e-07
4.029985e-01,1.555306e-05,2.504419e-05,2.504419e-07,3.619540e-06,2.074394e-05,2.074394e-07
4.053973e-01,1.458432e-05,2.366236e-05,2.366236e-07,3.364405e-06,1.896448e-05,1.896448e-07
4.077961e-01,1.342452e-05,2.127756e-05,2.127756e-07,3.093516e-06,1.641519e-05,1.641519e-07
4.101949e-01,1.247865e-05,2.152152e-05,2.152152e-07,2.947363e-06,1.602091e-05,1.602091e-07
4.125937e-01,1.180748e-05,2.179641e-05,2.179641e-07,2.827651e-06,1.582261e-05,1.582261e-07
4.149925e-01,1.086922e-05,2.002201e-05,2.002201e-07,2.676737e-06,1.543222e-05,1.543222e-07
4.173913e-01,1.016664e-05,1.990794e-05,1.990794e-07,2.530249e-06,1.438100e-05,1.438100e-07
4.197901e-01,9.457906e-06,1.873959e-05,1.873959e-07,2.332384e-06,1.286073e-05,1.286073e-07
4.221889e-01,8.505037e-06,1.658863e-05,1.658863e-07,2.170296e-06,1.205800e-05,1.205800e-07
4.245877e-01,8.135335e-06,1.645670e-05,1.645670e-07,2.095427e-06,1.183605e-05,1.183605e-07
