N_HI,b_param_km_s
4.435179e+13,1.900674e+01
1.402729e+14,5.200865e+01
5.326032e+14,8.000000e+01
5.326032e+14,8.000000e+01
5.118333e+14,8.000000e+01
5.118333e+14,8.000000e+01
5.118333e+14,8.000000e+01
1.182780e+15,6.696264e+01
3.754313e+14,8.000000e+01
3.754313e+14,8.000000e+01
3.754313e+14,8.000000e+01
3.754313e+14,8.000000e+01
3.560595e+13,3.363146e+01
1.158301e+15,8.000000e+01
1.158301e+15,8.000000e+01
1.158301e+15,8.000000e+01
1.158301e+15,8.000000e+01
2.698906e+13,7.905331e+01
1.069205e+14,5.369023e+01
1.069205e+14,5.369023e+01
6.995243e+13,4.924607e+01
1.804063e+14,4.480191e+01
1.532228e+13,7.898887e+01
5.502109e+13,3.543315e+01
2.085115e+14,8.000000e+01
2.085115e+14,8.000000e+01
2.901029e+14,8.000000e+01
2.901029e+14,8.000000e+01
2.246919e+13,7.899446e+01
1.933095e+13,7.899824e+01
1.193774e+15,8.000000e+01
1.193774e+15,8.000000e+01
1.710335e+13,7.899841e+01
4.020494e+13,7.899944e+01
4.780387e+14,8.000000e+01
4.780387e+14,8.000000e+01
4.780387e+14,8.000000e+01
4.780387e+14,8.000000e+01
1.573499e+15,8.000000e+01
1.573499e+15,8.000000e+01
1.573499e+15,8.000000e+01
1.573499e+15,8.000000e+01
5.001381e+13,7.573085e+01
1.050464e+14,5.000015e+00
1.050464e+14,8.000000e+01
1.050464e+14,4.999990e+00
1.543613e+14,3.933680e+01
5.631066e+13,4.318040e+01
3.885710e+14,8.000000e+01
3.885710e+14,8.000000e+01
3.885710e+14,8.000000e+01
2.462928e+13,2.774596e+01
2.586328e+13,7.899868e+01
4.215564e+13,3.981725e+01
1.938853e+14,7.981467e+01
8.838340e+13,5.000007e+00
8.838340e+13,5.000032e+00
8.838340e+13,7.897095e+01
3.919934e+14,8.000000e+01
3.919934e+14,8.000000e+01
5.163064e+14,8.000000e+01
5.163064e+14,8.000000e+01
5.163064e+14,8.000000e+01
5.163064e+14,8.000000e+01
1.519036e+14,7.885377e+01
1.519036e+14,7.885377e+01
3.236185e+13,7.899539e+01
2.157872e+14,5.134804e+01
2.757921e+13,7.899893e+01
9.226432e+13,8.000000e+01
1.697011e+13,7.896846e+01
9.503178e+13,4.101837e+01
3.607399e+16,8.000000e+01
3.607399e+16,8.000000e+01
4.654605e+13,3.831584e+01
1.578813e+13,7.899851e+01
2.844201e+14,8.000000e+01
2.844201e+14,8.000000e+01
7.928062e+13,8.000000e+01
1.116848e+14,8.000000e+01
9.469088e+14,6.810371e+01
1.373342e+14,6.089697e+01
2.406853e+14,8.000000e+01
2.406853e+14,8.000000e+01
2.406853e+14,8.000000e+01
3.528992e+13,3.687450e+01
5.412851e+13,5.296955e+01
5.412851e+13,5.296955e+01
3.933386e+15,8.000000e+01
5.451521e+14,8.000000e+01
5.451521e+14,8.000000e+01
4.011804e+13,3.609377e+01
1.383808e+13,7.899889e+01
1.324686e+14,8.000000e+01
1.324686e+14,8.000000e+01
7.703692e+13,4.999869e+00
7.703692e+13,4.999925e+00
9.923141e+13,5.116787e+01
1.923969e+14,8.000000e+01
1.923969e+14,8.000000e+01
1.855375e+13,7.899722e+01
8.024288e+14,8.000000e+01
8.024288e+14,8.000000e+01
3.169362e+14,8.000000e+01
3.169362e+14,8.000000e+01
5.085299e+13,7.899654e+01
5.085299e+13,7.899528e+01
5.085234e+13,7.899779e+01
5.085234e+13,7.951439e+01
3.474702e+14,8.000000e+01
3.474702e+14,8.000000e+01
5.886894e+14,8.000000e+01
5.886894e+14,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
5.281104e+15,8.000000e+01
1.058068e+15,8.000000e+01
1.058068e+15,8.000000e+01
1.058068e+15,8.000000e+01
5.056817e+13,6.438023e+01
4.621349e+13,6.149753e+01
6.456958e+13,7.714016e+01
6.456958e+13,7.188725e+01
4.896503e+14,6.612186e+01
9.771919e+13,3.819573e+01
2.242624e+14,8.000000e+01
2.242624e+14,8.000000e+01
1.953836e+14,8.000000e+01
1.953836e+14,8.000000e+01
1.195156e+15,8.000000e+01
1.195156e+15,8.000000e+01
2.403135e+13,7.899851e+01
2.635167e+14,8.000000e+01
3.053736e+14,2.100000e+01
1.107563e+14,8.000000e+01
1.107563e+14,8.000000e+01
1.228629e+14,8.000000e+01
1.228629e+14,8.000000e+01
2.235079e+14,8.000000e+01
2.235079e+14,8.000000e+01
7.036042e+15,8.000000e+01
7.036042e+15,8.000000e+01
7.036042e+15,8.000000e+01
4.552459e+13,3.158955e+01
9.329862e+14,8.000000e+01
9.329862e+14,8.000000e+01
3.921569e+14,8.000000e+01
3.921569e+14,8.000000e+01
1.548575e+13,7.899782e+01
5.605937e+13,6.718251e+01
5.432144e+13,5.000027e+00
5.432144e+13,7.898789e+01
1.360126e+14,4.780472e+01
1.906847e+14,8.000000e+01
1.906847e+14,8.000000e+01
4.705304e+14,6.702270e+01
1.080705e+14,8.000000e+01
1.080705e+14,8.000000e+01
1.080705e+14,8.000000e+01
1.080705e+14,8.000000e+01
5.360837e+14,8.000000e+01
5.360837e+14,8.000000e+01
5.360837e+14,8.000000e+01
3.158986e+13,5.000000e+00
4.091072e+13,5.621259e+01
5.969674e+14,8.000000e+01
5.969674e+14,8.000000e+01
5.969674e+14,8.000000e+01
5.969674e+14,8.000000e+01
5.969674e+14,8.000000e+01
7.937255e+14,8.000000e+01
7.937255e+14,8.000000e+01
7.937255e+14,8.000000e+01
7.937255e+14,8.000000e+01
1.218101e+13,7.899806e+01
1.637558e+14,5.152820e+01
3.091744e+14,8.000000e+01
3.091744e+14,8.000000e+01
3.091744e+14,8.000000e+01
2.084622e+15,8.000000e+01
2.084622e+15,8.000000e+01
2.084622e+15,8.000000e+01
6.546688e+13,4.546253e+01
1.186313e+14,5.435084e+01
8.394548e+14,8.000000e+01
8.394548e+14,8.000000e+01
8.394548e+14,8.000000e+01
5.069175e+13,7.899559e+01
5.069175e+13,5.735365e+01
2.200129e+15,8.000000e+01
2.200129e+15,8.000000e+01
2.200129e+15,8.000000e+01
3.193934e+13,7.943499e+01
3.193934e+13,5.000908e+00
9.914316e+14,8.000000e+01
9.914316e+14,8.000000e+01
1.033197e+15,8.000000e+01
1.033197e+15,8.000000e+01
1.033197e+15,8.000000e+01
1.033197e+15,8.000000e+01
1.033197e+15,8.000000e+01
1.033197e+15,8.000000e+01
9.300742e+13,8.000000e+01
9.300742e+13,4.999996e+00
5.632370e+13,7.899578e+01
5.632370e+13,7.899950e+01
6.504574e+14,6.113719e+01
3.089079e+13,4.303545e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
5.500773e+19,8.000000e+01
2.531365e+13,7.899765e+01
4.611956e+14,8.000000e+01
2.624129e+14,8.000000e+01
2.624129e+14,8.000000e+01
2.624129e+14,8.000000e+01
1.258895e+15,8.000000e+01
1.258895e+15,8.000000e+01
9.431085e+13,5.345000e+01
2.608512e+14,8.000000e+01
7.315665e+13,5.603242e+01
1.203432e+13,7.899516e+01
3.678241e+13,7.899156e+01
4.725718e+13,4.396113e+01
1.921875e+15,8.000000e+01
1.921875e+15,8.000000e+01
1.921875e+15,8.000000e+01
1.921875e+15,8.000000e+01
1.921875e+15,8.000000e+01
6.311111e+13,4.870556e+01
1.553413e+14,4.990669e+01
7.133656e+14,8.000000e+01
7.133656e+14,8.000000e+01
1.197681e+15,8.000000e+01
1.197681e+15,8.000000e+01
1.197681e+15,8.000000e+01
1.197681e+15,8.000000e+01
1.197681e+15,8.000000e+01
9.364911e+13,5.975590e+01
2.746193e+15,8.000000e+01
4.976993e+14,8.000000e+01
4.976993e+14,8.000000e+01
4.976993e+14,8.000000e+01
4.305225e+13,4.972652e+01
1.109825e+15,6.654225e+01
1.497102e+13,7.899713e+01
8.227288e+13,4.282006e+01
5.623302e+13,3.519292e+01
6.484667e+14,8.000000e+01
7.466702e+14,8.000000e+01
7.466702e+14,8.000000e+01
7.466702e+14,8.000000e+01
7.466702e+14,8.000000e+01
1.882471e+14,7.032579e+01
1.252648e+14,8.000000e+01
1.252648e+14,8.000000e+01
5.167578e+13,4.816506e+01
9.154878e+13,5.915534e+01
9.592220e+14,8.000000e+01
9.592220e+14,8.000000e+01
7.630294e+14,8.000000e+01
7.630294e+14,8.000000e+01
7.630294e+14,8.000000e+01
7.630294e+14,8.000000e+01
7.630294e+14,8.000000e+01
1.315585e+13,7.899754e+01
1.249168e+13,7.899895e+01
4.759426e+13,3.176972e+01
2.090879e+13,7.888627e+01
6.315111e+13,5.429079e+01
1.292463e+14,4.600304e+01
4.038377e+13,7.899353e+01
4.038377e+13,7.897792e+01
7.014640e+13,6.131736e+01
7.014640e+13,6.131736e+01
3.241936e+14,8.000000e+01
3.241936e+14,8.000000e+01
2.936490e+14,8.000000e+01
3.510749e+14,7.615124e+01
1.353580e+14,8.000000e+01
1.353580e+14,8.000000e+01
9.742826e+13,4.426141e+01
1.284153e+15,8.000000e+01
1.284153e+15,8.000000e+01
1.284153e+15,8.000000e+01
2.323366e+14,4.858545e+01
2.381035e+14,8.000000e+01
2.381035e+14,8.000000e+01
2.381035e+14,8.000000e+01
2.577556e+13,2.624455e+01
4.802344e+15,8.000000e+01
4.802344e+15,8.000000e+01
4.802344e+15,8.000000e+01
6.770382e+14,8.000000e+01
6.770382e+14,8.000000e+01
1.020014e+14,4.528236e+01
1.020492e+15,8.000000e+01
1.020492e+15,8.000000e+01
1.020492e+15,8.000000e+01
1.156625e+14,4.576281e+01
5.646008e+14,8.000000e+01
9.137929e+13,5.663298e+01
3.609553e+13,3.831584e+01
8.004418e+13,7.999483e+01
1.719457e+14,5.801427e+01
1.522553e+14,4.870556e+01
4.517775e+14,8.000000e+01
4.517775e+14,8.000000e+01
2.103486e+14,8.000000e+01
2.103486e+14,8.000000e+01
5.343847e+13,6.329922e+01
4.441409e+13,4.426141e+01
3.443108e+15,8.000000e+01
3.443108e+15,8.000000e+01
3.443108e+15,8.000000e+01
3.443108e+15,8.000000e+01
