k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,4.011819e+00,4.389233e+01,4.389233e-01
2.513274e-03,3.049931e+00,7.122675e+00,7.122675e-02
5.026548e-03,2.563154e+00,4.376096e+00,4.376096e-02
7.539822e-03,2.157684e+00,3.453407e+00,3.453407e-02
1.005310e-02,1.957314e+00,3.067201e+00,3.067201e-02
1.256637e-02,1.790189e+00,2.751489e+00,2.751489e-02
1.507964e-02,1.592024e+00,2.337250e+00,2.337250e-02
1.759292e-02,1.389331e+00,1.948130e+00,1.948130e-02
2.010619e-02,1.280825e+00,1.813623e+00,1.813623e-02
2.261947e-02,1.120364e+00,1.537704e+00,1.537704e-02
2.513274e-02,9.867722e-01,1.285036e+00,1.285036e-02
2.764602e-02,9.016581e-01,1.164306e+00,1.164306e-02
3.015929e-02,8.012419e-01,1.057196e+00,1.057196e-02
3.267256e-02,7.297305e-01,9.739681e-01,9.739681e-03
3.518584e-02,6.305861e-01,8.166522e-01,8.166522e-03
3.769911e-02,5.745941e-01,7.218962e-01,7.218962e-03
4.021239e-02,5.063197e-01,6.658539e-01,6.658539e-03
4.272566e-02,4.508047e-01,5.678955e-01,5.678955e-03
4.523893e-02,4.046517e-01,5.021066e-01,5.021066e-03
4.775221e-02,3.621320e-01,4.541134e-01,4.541134e-03
5.026548e-02,3.237794e-01,3.928765e-01,3.928765e-03
5.277876e-02,2.928112e-01,3.615965e-01,3.615965e-03
5.529203e-02,2.580257e-01,3.088592e-01,3.088592e-03
5.780530e-02,2.277887e-01,2.695064e-01,2.695064e-03
6.031858e-02,2.063218e-01,2.437715e-01,2.437715e-03
6.283185e-02,1.833319e-01,2.157071e-01,2.157071e-03
6.534513e-02,1.643553e-01,1.926677e-01,1.926677e-03
6.785840e-02,1.480081e-01,1.748654e-01,1.748654e-03
7.037168e-02,1.331630e-01,1.554944e-01,1.554944e-03
7.288495e-02,1.181958e-01,1.365713e-01,1.365713e-03
7.539822e-02,1.063686e-01,1.239126e-01,1.239126e-03
7.791150e-02,9.507978e-02,1.097637e-01,1.097637e-03
8.042477e-02,8.741286e-02,1.015735e-01,1.015735e-03
8.293805e-02,7.646946e-02,8.840153e-02,8.840153e-04
8.545132e-02,6.886054e-02,7.735604e-02,7.735604e-04
8.796459e-02,6.050305e-02,6.750133e-02,6.750133e-04
9.047787e-02,5.597818e-02,6.536000e-02,6.536000e-04
9.299114e-02,4.970456e-02,5.612916e-02,5.612916e-04
9.550442e-02,4.499470e-02,5.106268e-02,5.106268e-04
9.801769e-02,4.014674e-02,4.586269e-02,4.586269e-04
1.005310e-01,3.615053e-02,4.021772e-02,4.021772e-04
1.030442e-01,3.255724e-02,3.673746e-02,3.673746e-04
1.055575e-01,2.964459e-02,3.392162e-02,3.392162e-04
1.080708e-01,2.648798e-02,3.003989e-02,3.003989e-04
1.105841e-01,2.456802e-02,2.919632e-02,2.919632e-04
1.130973e-01,2.147437e-02,2.441942e-02,2.441942e-04
1.156106e-01,2.006965e-02,2.373353e-02,2.373353e-04
1.181239e-01,1.774324e-02,2.010267e-02,2.010267e-04
1.206372e-01,1.591437e-02,1.847272e-02,1.847272e-04
1.231504e-01,1.459161e-02,1.707431e-02,1.707431e-04
1.256637e-01,1.324326e-02,1.560291e-02,1.560291e-04
1.281770e-01,1.208956e-02,1.445236e-02,1.445236e-04
1.306903e-01,1.096529e-02,1.321590e-02,1.321590e-04
1.332035e-01,1.005873e-02,1.233871e-02,1.233871e-04
1.357168e-01,8.941532e-03,1.091673e-02,1.091673e-04
1.382301e-01,8.114442e-03,9.916763e-03,9.916763e-05
1.407434e-01,7.423544e-03,9.108853e-03,9.108853e-05
1.432566e-01,6.699611e-03,8.096212e-03,8.096212e-05
1.457699e-01,6.177130e-03,7.750751e-03,7.750751e-05
1.482832e-01,5.665554e-03,7.180073e-03,7.180073e-05
1.507964e-01,5.059428e-03,6.334169e-03,6.334169e-05
1.533097e-01,4.551924e-03,5.743411e-03,5.743411e-05
1.558230e-01,4.217539e-03,5.341058e-03,5.341058e-05
1.583363e-01,3.866665e-03,4.914086e-03,4.914086e-05
1.608495e-01,3.478560e-03,4.350301e-03,4.350301e-05
1.633628e-01,3.280247e-03,4.367589e-03,4.367589e-05
1.658761e-01,2.917109e-03,3.777875e-03,3.777875e-05
1.683894e-01,2.671027e-03,3.569545e-03,3.569545e-05
1.709026e-01,2.446943e-03,3.219808e-03,3.219808e-05
1.734159e-01,2.235935e-03,2.938454e-03,2.938454e-05
1.759292e-01,2.053947e-03,2.751282e-03,2.751282e-05
1.784425e-01,1.862523e-03,2.511112e-03,2.511112e-05
1.809557e-01,1.712791e-03,2.252803e-03,2.252803e-05
1.834690e-01,1.540397e-03,2.048631e-03,2.048631e-05
1.859823e-01,1.396427e-03,1.820231e-03,1.820231e-05
1.884956e-01,1.310785e-03,1.719607e-03,1.719607e-05
1.910088e-01,1.201287e-03,1.574582e-03,1.574582e-05
1.935221e-01,1.106093e-03,1.476041e-03,1.476041e-05
1.960354e-01,1.010275e-03,1.362886e-03,1.362886e-05
1.985487e-01,9.106695e-04,1.231713e-03,1.231713e-05
2.010619e-01,8.420285e-04,1.160269e-03,1.160269e-05
2.035752e-01,7.561132e-04,1.030077e-03,1.030077e-05
2.060885e-01,6.958365e-04,9.573286e-04,9.573286e-06
2.086018e-01,6.456140e-04,8.999619e-04,8.999619e-06
2.111150e-01,5.940374e-04,8.333046e-04,8.333046e-06
2.136283e-01,5.327376e-04,7.403284e-04,7.403284e-06
2.161416e-01,4.934244e-04,6.985015e-04,6.985015e-06
2.186548e-01,4.554447e-04,6.768101e-04,6.768101e-06
2.211681e-01,4.176600e-04,6.038306e-04,6.038306e-06
2.236814e-01,3.737004e-04,5.625044e-04,5.625044e-06
2.261947e-01,3.429761e-04,4.934858e-04,4.934858e-06
2.287079e-01,3.189843e-04,4.902495e-04,4.902495e-06
2.312212e-01,2.856260e-04,4.192909e-04,4.192909e-06
2.337345e-01,2.670840e-04,4.084795e-04,4.084795e-06
2.362478e-01,2.393612e-04,3.473889e-04,3.473889e-06
2.387610e-01,2.267635e-04,3.378771e-04,3.378771e-06
2.412743e-01,2.019959e-04,2.996350e-04,2.996350e-06
2.437876e-01,1.870845e-04,3.009253e-04,3.009253e-06
2.463009e-01,1.731032e-04,2.676187e-04,2.676187e-06
2.488141e-01,1.545659e-04,2.317304e-04,2.317304e-06
2.513274e-01,1.448075e-04,2.202315e-04,2.202315e-06
2.538407e-01,1.332609e-04,2.036514e-04,2.036514e-06
2.563540e-01,1.240340e-04,1.968494e-04,1.968494e-06
2.588672e-01,1.125221e-04,1.824003e-04,1.824003e-06
2.613805e-01,1.015166e-04,1.628300e-04,1.628300e-06
2.638938e-01,9.296858e-05,1.456945e-04,1.456945e-06
2.664071e-01,8.589591e-05,1.374626e-04,1.374626e-06
2.689203e-01,7.702224e-05,1.250251e-04,1.250251e-06
2.714336e-01,7.202897e-05,1.164964e-04,1.164964e-06
2.739469e-01,6.757220e-05,1.138201e-04,1.138201e-06
2.764602e-01,6.210350e-05,1.092484e-04,1.092484e-06
2.789734e-01,5.696684e-05,1.008518e-04,1.008518e-06
2.814867e-01,5.142365e-05,8.922108e-05,8.922108e-07
2.840000e-01,4.731754e-05,9.041261e-05,9.041261e-07
2.865133e-01,4.362997e-05,8.292387e-05,8.292387e-07
2.890265e-01,4.035645e-05,7.791251e-05,7.791251e-07
2.915398e-01,3.671614e-05,6.900197e-05,6.900197e-07
2.940531e-01,3.398483e-05,6.763791e-05,6.763791e-07
2.965663e-01,3.152153e-05,6.667952e-05,6.667952e-07
2.990796e-01,2.886943e-05,5.804205e-05,5.804205e-07
3.015929e-01,2.608969e-05,5.028920e-05,5.028920e-07
3.041062e-01,2.409387e-05,4.664748e-05,4.664748e-07
3.066194e-01,2.248442e-05,4.616379e-05,4.616379e-07
3.091327e-01,2.029228e-05,4.011802e-05,4.011802e-07
3.116460e-01,1.888443e-05,3.833320e-05,3.833320e-07
3.141593e-01,1.721482e-05,3.481196e-05,3.481196e-07
3.166725e-01,1.589126e-05,3.304959e-05,3.304959e-07
3.191858e-01,1.441596e-05,2.976838e-05,2.976838e-07
3.216991e-01,1.339766e-05,2.936301e-05,2.936301e-07
3.242124e-01,1.230383e-05,2.759041e-05,2.759041e-07
3.267256e-01,1.151470e-05,2.634255e-05,2.634255e-07
3.292389e-01,1.057962e-05,2.517298e-05,2.517298e-07
3.317522e-01,9.919188e-06,2.316530e-05,2.316530e-07
3.342655e-01,9.144779e-06,2.254160e-05,2.254160e-07
3.367787e-01,8.538627e-06,2.019640e-05,2.019640e-07
3.392920e-01,7.763343e-06,1.964134e-05,1.964134e-07
3.418053e-01,7.210204e-06,1.838117e-05,1.838117e-07
3.443186e-01,6.655487e-06,1.890531e-05,1.890531e-07
3.468318e-01,6.214052e-06,1.682884e-05,1.682884e-07
3.493451e-01,5.774256e-06,1.634660e-05,1.634660e-07
3.518584e-01,5.278688e-06,1.605648e-05,1.605648e-07
3.543717e-01,4.987007e-06,1.646565e-05,1.646565e-07
3.568849e-01,4.578979e-06,1.479590e-05,1.479590e-07
3.593982e-01,4.268555e-06,1.422637e-05,1.422637e-07
3.619115e-01,3.981162e-06,1.330136e-05,1.330136e-07
3.644247e-01,3.679977e-06,1.284453e-05,1.284453e-07
3.669380e-01,3.441508e-06,1.231516e-05,1.231516e-07
3.694513e-01,3.120176e-06,1.081095e-05,1.081095e-07
3.719646e-01,2.915535e-06,1.009234e-05,1.009234e-07
3.744778e-01,2.729493e-06,9.445113e-06,9.445113e-08
3.769911e-01,2.538424e-06,9.529407e-06,9.529407e-08
3.795044e-01,2.326562e-06,8.380429e-06,8.380429e-08
3.820177e-01,2.158727e-06,7.818289e-06,7.818289e-08
3.845309e-01,1.983401e-06,7.167234e-06,7.167234e-08
3.870442e-01,1.843572e-06,7.247720e-06,7.247720e-08
3.895575e-01,1.721508e-06,6.874527e-06,6.874527e-08
3.920708e-01,1.567635e-06,6.102643e-06,6.102643e-08
3.945840e-01,1.478483e-06,6.068694e-06,6.068694e-08
3.970973e-01,1.394974e-06,5.675231e-06,5.675231e-08
3.996106e-01,1.265200e-06,5.226783e-06,5.226783e-08
4.021239e-01,1.191216e-06,5.079845e-06,5.079845e-08
4.046371e-01,1.098560e-06,5.011683e-06,5.011683e-08
4.071504e-01,1.018548e-06,4.662124e-06,4.662124e-08
