statistic,value
mean_flux,0.8516376421186921
median_flux,0.9697681665420532
std_flux,0.25230597997843557
min_flux,2.9382650407717056e-39
max_flux,0.9998984336853027
mean_tau,914.9063405511209
median_tau,0.0306982584297657
effective_tau,0.160594145297248
deep_absorption_frac,0.04138106544123905
moderate_absorption_frac,0.06609260062973364
weak_absorption_frac,0.8925263339290274
tau_eff_err,0.0014675911919568069
tau_eff_std,0.1467591191956807
mean_flux_err,0.000748170608845861
mean_flux_std,0.0748170608845861
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,
hi_fraction_eff,
