# n_pixels = 294050000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.031874e+01,1.324609e-03,60684499
3.000000e-02,2.000000e-02,4.000000e-02,1.366544e+00,4.820435e-04,8036646
5.000000e-02,4.000000e-02,6.000000e-02,1.028526e+00,4.181981e-04,6048761
7.000000e-02,6.000000e-02,8.000000e-02,8.859592e-01,3.881336e-04,5210326
9.000000e-02,8.000000e-02,1.000000e-01,8.036438e-01,3.696632e-04,4726229
1.100000e-01,1.000000e-01,1.200000e-01,7.533841e-01,3.579173e-04,4430652
1.300000e-01,1.200000e-01,1.400000e-01,7.202321e-01,3.499537e-04,4235685
1.500000e-01,1.400000e-01,1.600000e-01,6.992314e-01,3.448140e-04,4112180
1.700000e-01,1.600000e-01,1.800000e-01,6.873914e-01,3.418822e-04,4042549
1.900000e-01,1.800000e-01,2.000000e-01,6.851978e-01,3.413362e-04,4029648
2.100000e-01,2.000000e-01,2.200000e-01,6.805856e-01,3.401855e-04,4002524
2.300000e-01,2.200000e-01,2.400000e-01,6.789131e-01,3.397672e-04,3992688
2.500000e-01,2.400000e-01,2.600000e-01,6.804962e-01,3.401631e-04,4001998
2.700000e-01,2.600000e-01,2.800000e-01,6.849842e-01,3.412830e-04,4028392
2.900000e-01,2.800000e-01,3.000000e-01,6.938747e-01,3.434907e-04,4080677
3.100000e-01,3.000000e-01,3.200000e-01,7.062867e-01,3.465492e-04,4153672
3.300000e-01,3.200000e-01,3.400000e-01,7.141624e-01,3.484760e-04,4199989
3.500000e-01,3.400000e-01,3.600000e-01,7.309352e-01,3.525444e-04,4298630
3.700000e-01,3.600000e-01,3.800000e-01,7.442460e-01,3.557400e-04,4376911
3.900000e-01,3.800000e-01,4.000000e-01,7.620922e-01,3.599798e-04,4481864
4.100000e-01,4.000000e-01,4.200000e-01,7.845985e-01,3.652567e-04,4614224
4.300000e-01,4.200000e-01,4.400000e-01,8.031030e-01,3.695388e-04,4723049
4.500000e-01,4.400000e-01,4.600000e-01,8.260401e-01,3.747788e-04,4857942
4.700000e-01,4.600000e-01,4.800000e-01,8.463758e-01,3.793639e-04,4977536
4.900000e-01,4.800000e-01,5.000000e-01,8.712680e-01,3.849021e-04,5123927
5.100000e-01,5.000000e-01,5.200000e-01,8.963894e-01,3.904116e-04,5271666
5.300000e-01,5.200000e-01,5.400000e-01,9.218441e-01,3.959161e-04,5421365
5.500000e-01,5.400000e-01,5.600000e-01,9.454987e-01,4.009635e-04,5560478
5.700000e-01,5.600000e-01,5.800000e-01,9.766195e-01,4.075089e-04,5743499
5.900000e-01,5.800000e-01,6.000000e-01,1.008627e+00,4.141329e-04,5931735
6.100000e-01,6.000000e-01,6.200000e-01,1.041431e+00,4.208134e-04,6124654
6.300000e-01,6.200000e-01,6.400000e-01,1.072643e+00,4.270730e-04,6308216
6.500000e-01,6.400000e-01,6.600000e-01,1.094539e+00,4.314098e-04,6436984
6.700000e-01,6.600000e-01,6.800000e-01,1.117158e+00,4.358447e-04,6570007
6.900000e-01,6.800000e-01,7.000000e-01,1.145746e+00,4.413860e-04,6738131
7.100000e-01,7.000000e-01,7.200000e-01,1.161249e+00,4.443621e-04,6829303
7.300000e-01,7.200000e-01,7.400000e-01,1.170027e+00,4.460385e-04,6880929
7.500000e-01,7.400000e-01,7.600000e-01,1.169854e+00,4.460055e-04,6879912
7.700000e-01,7.600000e-01,7.800000e-01,1.152754e+00,4.427339e-04,6779349
7.900000e-01,7.800000e-01,8.000000e-01,1.124366e+00,4.372484e-04,6612395
8.100000e-01,8.000000e-01,8.200000e-01,1.073077e+00,4.271593e-04,6310765
8.300000e-01,8.200000e-01,8.400000e-01,9.892714e-01,4.101400e-04,5817905
8.500000e-01,8.400000e-01,8.600000e-01,8.859878e-01,3.881399e-04,5210494
8.700000e-01,8.600000e-01,8.800000e-01,7.334443e-01,3.531490e-04,4313386
8.900000e-01,8.800000e-01,9.000000e-01,5.568118e-01,3.077008e-04,3274610
9.100000e-01,9.000000e-01,9.200000e-01,3.611653e-01,2.478149e-04,2124013
9.300000e-01,9.200000e-01,9.400000e-01,1.786701e-01,1.743012e-04,1050759
9.500000e-01,9.400000e-01,9.600000e-01,5.747339e-02,9.885709e-05,338001
9.700000e-01,9.600000e-01,9.800000e-01,8.342799e-03,3.766433e-05,49064
9.900000e-01,9.800000e-01,1.000000e+00,2.009862e-04,5.845983e-06,1182
