# n_pixels = 294050000
# n_pixels_in_grid = 289408365
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.578519e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,0.000000e+00,0.000000e+00,0
-2.041667e+00,-2.083333e+00,-2.000000e+00,2.570762e-06,3.264871e-07,62
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.561029e-06,4.348771e-07,110
-1.875000e+00,-1.916667e+00,-1.833333e+00,7.380575e-06,5.531974e-07,178
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.471969e-05,7.812398e-07,355
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.225172e-05,1.323602e-06,1019
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.157672e-04,2.190927e-06,2792
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.311722e-04,3.705630e-06,7987
-1.458333e+00,-1.500000e+00,-1.416667e+00,9.716651e-04,6.347364e-06,23434
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.487502e-03,1.015586e-05,59992
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.302347e-03,1.616539e-05,151996
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.466956e-02,2.466287e-05,353791
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.231091e-02,3.660241e-05,779254
