# n_sightlines = 10000
# X = 1.333354e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.333354e-01
# redshift = 2.998646
# n_absorbers = 550000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.847996
# beta_fit_err = 0.040023
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,9.905889e-12,77253,3.563984e-14,2.000000e-01,1.292447e+13
1.331141e+01,7.414100e-12,91639,2.449166e-14,2.000000e-01,2.048390e+13
1.351141e+01,4.437188e-12,86922,1.505022e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.275893e-12,70660,8.561797e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.051773e-12,51754,4.623279e-15,2.000000e-01,8.154787e+13
1.411141e+01,4.624107e-13,36062,2.435023e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.951117e-13,24116,1.256408e-15,2.000000e-01,2.048390e+14
1.451141e+01,7.958372e-14,15590,6.373840e-16,2.000000e-01,3.246479e+14
1.471141e+01,3.119448e-14,9685,3.169771e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.193137e-14,5871,1.557163e-16,2.000000e-01,8.154787e+14
1.511141e+01,4.684118e-15,3653,7.750022e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.707106e-15,2110,3.716373e-17,2.000000e-01,2.048390e+15
1.551141e+01,6.529030e-16,1279,1.825633e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.554179e-16,793,9.070155e-18,2.000000e-01,5.145323e+15
1.591141e+01,1.152288e-16,567,4.839156e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.052128e-17,394,2.545225e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.548524e-17,315,1.435930e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.306827e-17,256,8.167668e-19,2.000000e-01,3.246479e+16
1.671141e+01,5.507750e-18,171,4.211882e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.316770e-18,114,2.169854e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.230975e-18,96,1.256359e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.443307e-19,92,7.760184e-20,2.000000e-01,2.048390e+17
1.751141e+01,3.420211e-19,67,4.178453e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.093589e-19,65,2.596778e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.036450e-19,51,1.451320e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.385517e-20,42,8.310033e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.236220e-20,40,5.116914e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.020959e-20,20,2.282933e-21,2.000000e-01,3.246479e+18
1.871141e+01,7.408085e-21,23,1.544692e-21,2.000000e-01,5.145323e+18
1.891141e+01,5.283862e-21,26,1.036251e-21,2.000000e-01,8.154787e+18
1.911141e+01,1.538719e-21,12,4.441900e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.860827e-21,23,3.880092e-22,2.000000e-01,2.048390e+19
1.951141e+01,6.636231e-22,13,1.840559e-22,2.000000e-01,3.246479e+19
1.971141e+01,5.153450e-22,16,1.288363e-22,2.000000e-01,5.145323e+19
1.991141e+01,2.438706e-22,12,7.039936e-23,2.000000e-01,8.154787e+19
2.011141e+01,1.538719e-22,12,4.441900e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.051772e-22,13,2.917090e-23,2.000000e-01,2.048390e+20
2.051141e+01,3.573355e-23,7,1.350601e-23,2.000000e-01,3.246479e+20
2.071141e+01,9.662719e-24,3,5.578774e-24,2.000000e-01,5.145323e+20
2.091141e+01,8.129018e-24,4,4.064509e-24,2.000000e-01,8.154787e+20
2.111141e+01,3.846798e-24,3,2.220950e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,2.032255e-25,1,2.032255e-25,2.000000e-01,8.154787e+21
2.211141e+01,1.282266e-25,1,1.282266e-25,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
