k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,5.468562e+01,1.252174e+02,1.252174e+00,2.314242e+01,7.381772e+01,7.381772e-01
2.253923e-03,5.892403e+01,5.844002e+01,5.844002e-01,2.607168e+01,2.878882e+01,2.878882e-01
4.507846e-03,5.366444e+01,5.222931e+01,5.222931e-01,2.339999e+01,2.358219e+01,2.358219e-01
6.761769e-03,4.270772e+01,4.204293e+01,4.204293e-01,1.883416e+01,1.892279e+01,1.892279e-01
9.015691e-03,3.713941e+01,3.570754e+01,3.570754e-01,1.669349e+01,1.640635e+01,1.640635e-01
1.126961e-02,3.237038e+01,3.118709e+01,3.118709e-01,1.476064e+01,1.488279e+01,1.488279e-01
1.352354e-02,2.952210e+01,2.915591e+01,2.915591e-01,1.362232e+01,1.394662e+01,1.394662e-01
1.577746e-02,2.548249e+01,2.500033e+01,2.500033e-01,1.178698e+01,1.171681e+01,1.171681e-01
1.803138e-02,2.370315e+01,2.376337e+01,2.376337e-01,1.114445e+01,1.121302e+01,1.121302e-01
2.028531e-02,2.000024e+01,1.955134e+01,1.955134e-01,9.425311e+00,9.413629e+00,9.413629e-02
2.253923e-02,1.792761e+01,1.796901e+01,1.796901e-01,8.508364e+00,8.515756e+00,8.515756e-02
2.479315e-02,1.655252e+01,1.626577e+01,1.626577e-01,7.864946e+00,7.939301e+00,7.939301e-02
2.704707e-02,1.434853e+01,1.440800e+01,1.440800e-01,6.894294e+00,6.979738e+00,6.979738e-02
2.930100e-02,1.311517e+01,1.309803e+01,1.309803e-01,6.364360e+00,6.392713e+00,6.392713e-02
3.155492e-02,1.188351e+01,1.162528e+01,1.162528e-01,5.748289e+00,5.670598e+00,5.670598e-02
3.380884e-02,1.089300e+01,1.096661e+01,1.096661e-01,5.335161e+00,5.411155e+00,5.411155e-02
3.606277e-02,9.748505e+00,1.011331e+01,1.011331e-01,4.747698e+00,4.907279e+00,4.907279e-02
