k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.054264e+01,7.767492e+01,7.767492e-01
2.843466e-03,7.478735e+00,1.251783e+01,1.251783e-01
5.686932e-03,6.531602e+00,8.850024e+00,8.850024e-02
8.530398e-03,5.324617e+00,7.263538e+00,7.263538e-02
1.137386e-02,4.315745e+00,5.567340e+00,5.567340e-02
1.421733e-02,3.567677e+00,4.599317e+00,4.599317e-02
1.706080e-02,3.094048e+00,3.935679e+00,3.935679e-02
1.990426e-02,2.645296e+00,3.188681e+00,3.188681e-02
2.274773e-02,2.226465e+00,2.736507e+00,2.736507e-02
2.559119e-02,1.883611e+00,2.295260e+00,2.295260e-02
2.843466e-02,1.594965e+00,1.898554e+00,1.898554e-02
3.127813e-02,1.385177e+00,1.621930e+00,1.621930e-02
3.412159e-02,1.181336e+00,1.405771e+00,1.405771e-02
3.696506e-02,1.027061e+00,1.208633e+00,1.208633e-02
3.980852e-02,8.725465e-01,1.037700e+00,1.037700e-02
4.265199e-02,7.687599e-01,8.808277e-01,8.808277e-03
4.549546e-02,6.649743e-01,7.722684e-01,7.722684e-03
4.833892e-02,5.909704e-01,6.832455e-01,6.832455e-03
5.118239e-02,5.048300e-01,5.833073e-01,5.833073e-03
5.402585e-02,4.428911e-01,5.128676e-01,5.128676e-03
5.686932e-02,3.845860e-01,4.449754e-01,4.449754e-03
5.971278e-02,3.476651e-01,4.066961e-01,4.066961e-03
6.255625e-02,3.012984e-01,3.421998e-01,3.421998e-03
6.539972e-02,2.676232e-01,3.113735e-01,3.113735e-03
6.824318e-02,2.336768e-01,2.693071e-01,2.693071e-03
7.108665e-02,2.072304e-01,2.402073e-01,2.402073e-03
7.393011e-02,1.796626e-01,2.040215e-01,2.040215e-03
7.677358e-02,1.607198e-01,1.851049e-01,1.851049e-03
7.961705e-02,1.429660e-01,1.655238e-01,1.655238e-03
8.246051e-02,1.250684e-01,1.438454e-01,1.438454e-03
8.530398e-02,1.089442e-01,1.249664e-01,1.249664e-03
