# n_pixels = 220960000
# n_pixels_in_grid = 213300524
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 3.301636e-02
# frac_tau_overflow = 1.648172e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,2.097432e-01,1.086272e-04,3728194
-2.875000e+00,-2.916667e+00,-2.833333e+00,2.733287e-01,1.240044e-04,4858429
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.388156e-01,1.380627e-04,6022462
-2.708333e+00,-2.750000e+00,-2.666667e+00,4.021633e-01,1.504166e-04,7148471
-2.625000e+00,-2.666667e+00,-2.583333e+00,4.595387e-01,1.607888e-04,8168320
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.064136e-01,1.687902e-04,9001524
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.411015e-01,1.744753e-04,9618102
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.636478e-01,1.780732e-04,10018864
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.641729e-01,1.781561e-04,10028198
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.587345e-01,1.772954e-04,9931531
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.394571e-01,1.742100e-04,9588874
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.137433e-01,1.700074e-04,9131810
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.865397e-01,1.654451e-04,8648264
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.533470e-01,1.597019e-04,8058263
-1.791667e+00,-1.833333e+00,-1.750000e+00,4.204656e-01,1.538013e-04,7473795
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.886592e-01,1.478697e-04,6908435
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.599929e-01,1.423120e-04,6398890
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.331428e-01,1.369020e-04,5921627
-1.458333e+00,-1.500000e+00,-1.416667e+00,3.120008e-01,1.324868e-04,5545827
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.908305e-01,1.279130e-04,5169525
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.739294e-01,1.241406e-04,4869107
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.594839e-01,1.208231e-04,4612337
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.443642e-01,1.172502e-04,4343585
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.339162e-01,1.147162e-04,4157870
-9.583333e-01,-1.000000e+00,-9.166667e-01,2.230417e-01,1.120180e-04,3964576
-8.750000e-01,-9.166667e-01,-8.333333e-01,2.126558e-01,1.093788e-04,3779967
-7.916667e-01,-8.333333e-01,-7.500000e-01,2.020127e-01,1.066066e-04,3590784
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.891781e-01,1.031645e-04,3362649
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.775823e-01,9.995269e-05,3156533
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.681996e-01,9.727633e-05,2989756
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.554212e-01,9.350821e-05,2762618
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.434039e-01,8.982042e-05,2549010
-2.916667e-01,-3.333333e-01,-2.500000e-01,1.324968e-01,8.633709e-05,2355137
-2.083333e-01,-2.500000e-01,-1.666667e-01,1.192395e-01,8.190392e-05,2119487
-1.250000e-01,-1.666667e-01,-8.333333e-02,1.074175e-01,7.773779e-05,1909351
-4.166667e-02,-8.333333e-02,0.000000e+00,9.601450e-02,7.349590e-05,1706662
4.166667e-02,0.000000e+00,8.333333e-02,8.461746e-02,6.899612e-05,1504079
1.250000e-01,8.333333e-02,1.666667e-01,7.376657e-02,6.442055e-05,1311204
2.083333e-01,1.666667e-01,2.500000e-01,6.485689e-02,6.040498e-05,1152834
2.916667e-01,2.500000e-01,3.333333e-01,5.623131e-02,5.624498e-05,999514
3.750000e-01,3.333333e-01,4.166667e-01,4.704332e-02,5.144505e-05,836197
4.583333e-01,4.166667e-01,5.000000e-01,3.916103e-02,4.693769e-05,696089
5.416667e-01,5.000000e-01,5.833333e-01,3.295176e-02,4.305603e-05,585719
