k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.548549e+01,1.040851e+02,1.040851e+00
2.365190e-03,1.164406e+01,1.684162e+01,1.684162e-01
4.730380e-03,1.032625e+01,1.213962e+01,1.213962e-01
7.095571e-03,8.354469e+00,9.661708e+00,9.661708e-02
9.460761e-03,7.564261e+00,8.645340e+00,8.645340e-02
1.182595e-02,6.215723e+00,6.991642e+00,6.991642e-02
1.419114e-02,5.454058e+00,6.201511e+00,6.201511e-02
1.655633e-02,4.639964e+00,5.115348e+00,5.115348e-02
1.892152e-02,4.150175e+00,4.581333e+00,4.581333e-02
2.128671e-02,3.496845e+00,3.809816e+00,3.809816e-02
2.365190e-02,3.107547e+00,3.427361e+00,3.427361e-02
2.601709e-02,2.739117e+00,3.039006e+00,3.039006e-02
2.838228e-02,2.343753e+00,2.580747e+00,2.580747e-02
3.074747e-02,2.054918e+00,2.261388e+00,2.261388e-02
3.311266e-02,1.824377e+00,1.962013e+00,1.962013e-02
3.547785e-02,1.630987e+00,1.799176e+00,1.799176e-02
3.784304e-02,1.450679e+00,1.629265e+00,1.629265e-02
4.020823e-02,1.257905e+00,1.384664e+00,1.384664e-02
4.257342e-02,1.123614e+00,1.216733e+00,1.216733e-02
4.493861e-02,1.004717e+00,1.081289e+00,1.081289e-02
4.730380e-02,9.053770e-01,1.002600e+00,1.002600e-02
4.966899e-02,7.979354e-01,8.601919e-01,8.601919e-03
5.203419e-02,7.107533e-01,7.761011e-01,7.761011e-03
5.439938e-02,6.301222e-01,6.714733e-01,6.714733e-03
5.676457e-02,5.657831e-01,6.027046e-01,6.027046e-03
5.912976e-02,5.155196e-01,5.556355e-01,5.556355e-03
6.149495e-02,4.504529e-01,4.823691e-01,4.823691e-03
6.386014e-02,4.125552e-01,4.513896e-01,4.513896e-03
6.622533e-02,3.617168e-01,3.865855e-01,3.865855e-03
6.859052e-02,3.272300e-01,3.507266e-01,3.507266e-03
7.095571e-02,2.943763e-01,3.264173e-01,3.264173e-03
7.332090e-02,2.596571e-01,2.818694e-01,2.818694e-03
7.568609e-02,2.321731e-01,2.497668e-01,2.497668e-03
7.805128e-02,2.056506e-01,2.198187e-01,2.198187e-03
8.041647e-02,1.892139e-01,2.050094e-01,2.050094e-03
8.278166e-02,1.693300e-01,1.847663e-01,1.847663e-03
8.514685e-02,1.527574e-01,1.726945e-01,1.726945e-03
8.751204e-02,1.369458e-01,1.508294e-01,1.508294e-03
8.987723e-02,1.209191e-01,1.296104e-01,1.296104e-03
9.224242e-02,1.100204e-01,1.190181e-01,1.190181e-03
9.460761e-02,9.796387e-02,1.070767e-01,1.070767e-03
9.697280e-02,8.868874e-02,9.508217e-02,9.508217e-04
9.933799e-02,7.940553e-02,8.470399e-02,8.470399e-04
1.017032e-01,7.246261e-02,7.771488e-02,7.771488e-04
1.040684e-01,6.321810e-02,6.738090e-02,6.738090e-04
1.064336e-01,5.767673e-02,6.149714e-02,6.149714e-04
1.087988e-01,5.210945e-02,5.634796e-02,5.634796e-04
1.111639e-01,4.628839e-02,5.109019e-02,5.109019e-04
1.135291e-01,4.111010e-02,4.478667e-02,4.478667e-04
1.158943e-01,3.758267e-02,4.113675e-02,4.113675e-04
1.182595e-01,3.356662e-02,3.664593e-02,3.664593e-04
1.206247e-01,3.040514e-02,3.301557e-02,3.301557e-04
1.229899e-01,2.702644e-02,2.993330e-02,2.993330e-04
1.253551e-01,2.440243e-02,2.653270e-02,2.653270e-04
1.277203e-01,2.171427e-02,2.373966e-02,2.373966e-04
1.300855e-01,1.964616e-02,2.151090e-02,2.151090e-04
1.324507e-01,1.773601e-02,1.911057e-02,1.911057e-04
1.348158e-01,1.623649e-02,1.789516e-02,1.789516e-04
1.371810e-01,1.421051e-02,1.549322e-02,1.549322e-04
1.395462e-01,1.301173e-02,1.411105e-02,1.411105e-04
1.419114e-01,1.185880e-02,1.317690e-02,1.317690e-04
1.442766e-01,1.059216e-02,1.162466e-02,1.162466e-04
1.466418e-01,9.480181e-03,1.036804e-02,1.036804e-04
1.490070e-01,8.594440e-03,9.588582e-03,9.588582e-05
1.513722e-01,7.781967e-03,8.863271e-03,8.863271e-05
1.537374e-01,7.048031e-03,7.828629e-03,7.828629e-05
1.561026e-01,6.506828e-03,7.450480e-03,7.450480e-05
1.584677e-01,5.657036e-03,6.447577e-03,6.447577e-05
1.608329e-01,5.262126e-03,5.965118e-03,5.965118e-05
1.631981e-01,4.761047e-03,5.490364e-03,5.490364e-05
1.655633e-01,4.284946e-03,4.862152e-03,4.862152e-05
1.679285e-01,3.988587e-03,4.504220e-03,4.504220e-05
1.702937e-01,3.588126e-03,4.057447e-03,4.057447e-05
1.726589e-01,3.214552e-03,3.667349e-03,3.667349e-05
1.750241e-01,2.883987e-03,3.338161e-03,3.338161e-05
1.773893e-01,2.700617e-03,3.089503e-03,3.089503e-05
1.797545e-01,2.417629e-03,2.785459e-03,2.785459e-05
1.821196e-01,2.194836e-03,2.560620e-03,2.560620e-05
1.844848e-01,2.035325e-03,2.383427e-03,2.383427e-05
1.868500e-01,1.852348e-03,2.180225e-03,2.180225e-05
1.892152e-01,1.676875e-03,1.997183e-03,1.997183e-05
1.915804e-01,1.525370e-03,1.828262e-03,1.828262e-05
1.939456e-01,1.400008e-03,1.674605e-03,1.674605e-05
1.963108e-01,1.287826e-03,1.632748e-03,1.632748e-05
1.986760e-01,1.163874e-03,1.442154e-03,1.442154e-05
2.010412e-01,1.049024e-03,1.301349e-03,1.301349e-05
2.034064e-01,1.001557e-03,1.269359e-03,1.269359e-05
2.057716e-01,8.968060e-04,1.154546e-03,1.154546e-05
2.081367e-01,8.315971e-04,1.064762e-03,1.064762e-05
2.105019e-01,7.475760e-04,9.490293e-04,9.490293e-06
2.128671e-01,6.739740e-04,8.727553e-04,8.727553e-06
2.152323e-01,6.192631e-04,7.989581e-04,7.989581e-06
2.175975e-01,5.700554e-04,7.684154e-04,7.684154e-06
2.199627e-01,5.301513e-04,6.958285e-04,6.958285e-06
2.223279e-01,4.809794e-04,6.372370e-04,6.372370e-06
2.246931e-01,4.454568e-04,5.994377e-04,5.994377e-06
2.270583e-01,4.008966e-04,5.300377e-04,5.300377e-06
2.294235e-01,3.676196e-04,4.863946e-04,4.863946e-06
2.317886e-01,3.404313e-04,4.616489e-04,4.616489e-06
2.341538e-01,3.159169e-04,4.561178e-04,4.561178e-06
2.365190e-01,2.920977e-04,4.100263e-04,4.100263e-06
2.388842e-01,2.648499e-04,3.885724e-04,3.885724e-06
2.412494e-01,2.474558e-04,3.717178e-04,3.717178e-06
2.436146e-01,2.282154e-04,3.534259e-04,3.534259e-06
2.459798e-01,2.059358e-04,3.180512e-04,3.180512e-06
2.483450e-01,1.924975e-04,3.042730e-04,3.042730e-06
2.507102e-01,1.740288e-04,2.827588e-04,2.827588e-06
2.530754e-01,1.646191e-04,2.642545e-04,2.642545e-06
2.554405e-01,1.482404e-04,2.468760e-04,2.468760e-06
2.578057e-01,1.340254e-04,2.319782e-04,2.319782e-06
2.601709e-01,1.263075e-04,2.195691e-04,2.195691e-06
2.625361e-01,1.137324e-04,2.028010e-04,2.028010e-06
2.649013e-01,1.063456e-04,1.933897e-04,1.933897e-06
2.672665e-01,9.871068e-05,1.820765e-04,1.820765e-06
2.696317e-01,8.912558e-05,1.599378e-04,1.599378e-06
2.719969e-01,8.212232e-05,1.449230e-04,1.449230e-06
2.743621e-01,7.562640e-05,1.369278e-04,1.369278e-06
2.767273e-01,6.921030e-05,1.237404e-04,1.237404e-06
2.790924e-01,6.552771e-05,1.242509e-04,1.242509e-06
2.814576e-01,6.070262e-05,1.162530e-04,1.162530e-06
2.838228e-01,5.631120e-05,1.121240e-04,1.121240e-06
2.861880e-01,5.188329e-05,1.097256e-04,1.097256e-06
2.885532e-01,4.861446e-05,1.034142e-04,1.034142e-06
