# n_pixels = 265650000
# n_pixels_in_grid = 264497740
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.733352e-03
# frac_tau_overflow = 2.604160e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,9.975374e-03,2.127376e-05,219872
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.759696e-02,2.825520e-05,387863
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.075787e-02,3.735578e-05,677949
-2.708333e+00,-2.750000e+00,-2.666667e+00,5.279061e-02,4.893932e-05,1163583
-2.625000e+00,-2.666667e+00,-2.583333e+00,8.789283e-02,6.314753e-05,1937288
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.376625e-01,7.902919e-05,3034286
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.009024e-01,9.547115e-05,4428185
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.754916e-01,1.117980e-04,6072243
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.539031e-01,1.267132e-04,7800547
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.321981e-01,1.400300e-04,9526284
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.004246e-01,1.506777e-04,11030098
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.531193e-01,1.584124e-04,12191567
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.858310e-01,1.630294e-04,12912582
-1.875000e+00,-1.916667e+00,-1.833333e+00,6.014330e-01,1.651860e-04,13256473
-1.791667e+00,-1.833333e+00,-1.750000e+00,6.002265e-01,1.650202e-04,13229880
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.846460e-01,1.628644e-04,12886462
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.583656e-01,1.591619e-04,12307204
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.291623e-01,1.549438e-04,11663520
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.946090e-01,1.497996e-04,10901914
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.615038e-01,1.446996e-04,10172226
-1.291667e+00,-1.333333e+00,-1.250000e+00,4.275618e-01,1.392769e-04,9424095
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.949994e-01,1.338683e-04,8706371
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.635647e-01,1.284312e-04,8013503
-1.041667e+00,-1.083333e+00,-1.000000e+00,3.351137e-01,1.233036e-04,7386402
-9.583333e-01,-1.000000e+00,-9.166667e-01,3.115920e-01,1.188975e-04,6867949
-8.750000e-01,-9.166667e-01,-8.333333e-01,2.875002e-01,1.142086e-04,6336930
-7.916667e-01,-8.333333e-01,-7.500000e-01,2.687653e-01,1.104247e-04,5923984
-7.083333e-01,-7.500000e-01,-6.666667e-01,2.532975e-01,1.072001e-04,5583052
-6.250000e-01,-6.666667e-01,-5.833333e-01,2.388442e-01,1.040967e-04,5264480
-5.416667e-01,-5.833333e-01,-5.000000e-01,2.237584e-01,1.007556e-04,4931965
-4.583333e-01,-5.000000e-01,-4.166667e-01,2.098575e-01,9.757574e-05,4625569
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.970596e-01,9.455368e-05,4343485
-2.916667e-01,-3.333333e-01,-2.500000e-01,1.819066e-01,9.084560e-05,4009491
-2.083333e-01,-2.500000e-01,-1.666667e-01,1.673988e-01,8.714768e-05,3689717
-1.250000e-01,-1.666667e-01,-8.333333e-02,1.513458e-01,8.286379e-05,3335885
-4.166667e-02,-8.333333e-02,0.000000e+00,1.350621e-01,7.827920e-05,2976968
4.166667e-02,0.000000e+00,8.333333e-02,1.209810e-01,7.408637e-05,2666601
1.250000e-01,8.333333e-02,1.666667e-01,1.071869e-01,6.973494e-05,2362557
2.083333e-01,1.666667e-01,2.500000e-01,9.199601e-02,6.460470e-05,2027728
2.916667e-01,2.500000e-01,3.333333e-01,7.891295e-02,5.983479e-05,1739358
3.750000e-01,3.333333e-01,4.166667e-01,6.676567e-02,5.503719e-05,1471614
4.583333e-01,4.166667e-01,5.000000e-01,5.615603e-02,5.047518e-05,1237762
5.416667e-01,5.000000e-01,5.833333e-01,4.715605e-02,4.625390e-05,1039389
6.250000e-01,5.833333e-01,6.666667e-01,3.838831e-02,4.173295e-05,846135
7.083333e-01,6.666667e-01,7.500000e-01,3.192245e-02,3.805640e-05,703618
7.916667e-01,7.500000e-01,8.333333e-01,2.636402e-02,3.458482e-05,581102
8.750000e-01,8.333333e-01,9.166667e-01,2.123002e-02,3.103522e-05,467941
9.583333e-01,9.166667e-01,1.000000e+00,1.763602e-02,2.828655e-05,388724
1.041667e+00,1.000000e+00,1.083333e+00,1.452325e-02,2.566916e-05,320114
1.125000e+00,1.083333e+00,1.166667e+00,1.177466e-02,2.311287e-05,259531
1.208333e+00,1.166667e+00,1.250000e+00,9.786866e-03,2.107179e-05,215717
1.291667e+00,1.250000e+00,1.333333e+00,8.087888e-03,1.915566e-05,178269
1.375000e+00,1.333333e+00,1.416667e+00,6.794735e-03,1.755763e-05,149766
1.458333e+00,1.416667e+00,1.500000e+00,5.754877e-03,1.615837e-05,126846
1.541667e+00,1.500000e+00,1.583333e+00,5.138948e-03,1.526922e-05,113270
1.625000e+00,1.583333e+00,1.666667e+00,4.414677e-03,1.415237e-05,97306
1.708333e+00,1.666667e+00,1.750000e+00,3.803012e-03,1.313541e-05,83824
1.791667e+00,1.750000e+00,1.833333e+00,3.479803e-03,1.256484e-05,76700
1.875000e+00,1.833333e+00,1.916667e+00,3.060412e-03,1.178337e-05,67456
1.958333e+00,1.916667e+00,2.000000e+00,2.565164e-03,1.078791e-05,56540
