k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.960527e+01,9.258755e+01,9.258755e-01,8.682432e+00,4.970930e+01,4.970930e-01
2.541020e-03,1.970236e+01,2.306941e+01,2.306941e-01,8.228722e+00,1.327149e+01,1.327149e-01
5.082039e-03,1.759602e+01,1.814500e+01,1.814500e-01,7.069809e+00,8.778080e+00,8.778080e-02
7.623059e-03,1.417923e+01,1.472714e+01,1.472714e-01,5.862675e+00,7.115309e+00,7.115309e-02
1.016408e-02,1.241287e+01,1.272177e+01,1.272177e-01,5.217761e+00,6.168401e+00,6.168401e-02
1.270510e-02,1.060473e+01,1.126867e+01,1.126867e-01,4.493753e+00,5.404234e+00,5.404234e-02
1.524612e-02,9.456192e+00,9.707155e+00,9.707155e-02,4.018903e+00,4.655407e+00,4.655407e-02
1.778714e-02,8.100361e+00,8.466360e+00,8.466360e-02,3.483502e+00,4.070245e+00,4.070245e-02
2.032816e-02,7.679861e+00,7.689643e+00,7.689643e-02,3.251576e+00,3.555845e+00,3.555845e-02
2.286918e-02,6.314711e+00,6.511029e+00,6.511029e-02,2.707655e+00,3.044261e+00,3.044261e-02
2.541020e-02,5.587721e+00,5.887553e+00,5.887553e-02,2.383002e+00,2.753414e+00,2.753414e-02
2.795122e-02,4.932472e+00,5.060284e+00,5.060284e-02,2.125501e+00,2.371747e+00,2.371747e-02
3.049224e-02,4.416563e+00,4.446944e+00,4.446944e-02,1.866089e+00,2.029807e+00,2.029807e-02
3.303325e-02,3.847192e+00,3.902669e+00,3.902669e-02,1.620080e+00,1.753515e+00,1.753515e-02
3.557427e-02,3.366419e+00,3.446114e+00,3.446114e-02,1.399457e+00,1.520884e+00,1.520884e-02
3.811529e-02,3.038252e+00,3.095013e+00,3.095013e-02,1.256502e+00,1.361326e+00,1.361326e-02
4.065631e-02,2.737030e+00,2.757761e+00,2.757761e-02,1.111527e+00,1.185006e+00,1.185006e-02
4.319733e-02,2.437336e+00,2.456995e+00,2.456995e-02,9.718077e-01,1.030636e+00,1.030636e-02
4.573835e-02,2.186447e+00,2.256185e+00,2.256185e-02,8.807091e-01,9.527083e-01,9.527083e-03
4.827937e-02,1.895653e+00,1.961219e+00,1.961219e-02,7.627501e-01,8.416814e-01,8.416814e-03
5.082039e-02,1.704798e+00,1.745342e+00,1.745342e-02,6.857014e-01,7.299252e-01,7.299252e-03
5.336141e-02,1.485026e+00,1.556932e+00,1.556932e-02,5.826781e-01,6.345488e-01,6.345488e-03
5.590243e-02,1.337201e+00,1.369708e+00,1.369708e-02,5.217494e-01,5.555236e-01,5.555236e-03
5.844345e-02,1.218130e+00,1.283031e+00,1.283031e-02,4.723403e-01,5.162618e-01,5.162618e-03
6.098447e-02,1.076433e+00,1.114829e+00,1.114829e-02,4.113274e-01,4.387761e-01,4.387761e-03
6.352549e-02,9.819825e-01,1.024154e+00,1.024154e-02,3.736070e-01,4.050152e-01,4.050152e-03
6.606651e-02,8.593377e-01,8.914546e-01,8.914546e-03,3.256502e-01,3.486368e-01,3.486368e-03
6.860753e-02,7.594291e-01,7.917653e-01,7.917653e-03,2.904414e-01,3.079067e-01,3.079067e-03
7.114855e-02,6.772015e-01,6.910597e-01,6.910597e-03,2.537704e-01,2.613164e-01,2.613164e-03
7.368957e-02,6.072216e-01,6.409576e-01,6.409576e-03,2.294962e-01,2.423317e-01,2.423317e-03
7.623059e-02,5.312821e-01,5.487360e-01,5.487360e-03,1.996548e-01,2.096869e-01,2.096869e-03
7.877161e-02,4.863421e-01,5.159229e-01,5.159229e-03,1.780602e-01,1.880598e-01,1.880598e-03
8.131263e-02,4.264874e-01,4.339288e-01,4.339288e-03,1.560084e-01,1.635003e-01,1.635003e-03
8.385365e-02,3.837920e-01,4.041736e-01,4.041736e-03,1.397202e-01,1.492292e-01,1.492292e-03
8.639467e-02,3.439880e-01,3.578131e-01,3.578131e-03,1.255810e-01,1.346989e-01,1.346989e-03
8.893569e-02,3.098472e-01,3.262325e-01,3.262325e-03,1.113763e-01,1.200852e-01,1.200852e-03
9.147671e-02,2.744505e-01,2.824840e-01,2.824840e-03,9.969241e-02,1.035397e-01,1.035397e-03
9.401772e-02,2.431801e-01,2.534976e-01,2.534976e-03,8.919425e-02,9.581900e-02,9.581900e-04
9.655874e-02,2.172894e-01,2.276075e-01,2.276075e-03,7.832364e-02,8.314452e-02,8.314452e-04
9.909976e-02,1.951524e-01,2.047675e-01,2.047675e-03,6.948666e-02,7.418134e-02,7.418134e-04
1.016408e-01,1.691862e-01,1.719918e-01,1.719918e-03,5.901217e-02,6.177827e-02,6.177827e-04
1.041818e-01,1.497459e-01,1.537805e-01,1.537805e-03,5.256438e-02,5.590082e-02,5.590082e-04
1.067228e-01,1.362780e-01,1.426493e-01,1.426493e-03,4.793470e-02,5.123110e-02,5.123110e-04
1.092638e-01,1.209098e-01,1.270277e-01,1.270277e-03,4.168546e-02,4.467778e-02,4.467778e-04
1.118049e-01,1.068562e-01,1.104129e-01,1.104129e-03,3.687858e-02,3.959717e-02,3.959717e-04
1.143459e-01,9.593181e-02,9.987511e-02,9.987511e-04,3.287243e-02,3.528693e-02,3.528693e-04
1.168869e-01,8.477129e-02,8.807318e-02,8.807318e-04,2.885954e-02,3.074183e-02,3.074183e-04
1.194279e-01,7.562275e-02,7.880478e-02,7.880478e-04,2.526828e-02,2.714104e-02,2.714104e-04
1.219689e-01,6.785539e-02,7.088684e-02,7.088684e-04,2.207544e-02,2.328087e-02,2.328087e-04
1.245100e-01,6.189948e-02,6.398396e-02,6.398396e-04,2.015271e-02,2.156495e-02,2.156495e-04
1.270510e-01,5.434722e-02,5.690511e-02,5.690511e-04,1.759400e-02,1.949528e-02,1.949528e-04
1.295920e-01,4.861607e-02,5.065226e-02,5.065226e-04,1.534474e-02,1.683378e-02,1.683378e-04
1.321330e-01,4.345000e-02,4.477785e-02,4.477785e-04,1.372726e-02,1.482665e-02,1.482665e-04
1.346740e-01,3.949329e-02,4.116511e-02,4.116511e-04,1.214356e-02,1.319377e-02,1.319377e-04
1.372151e-01,3.587279e-02,3.760522e-02,3.760522e-04,1.099271e-02,1.231554e-02,1.231554e-04
1.397561e-01,3.183414e-02,3.419493e-02,3.419493e-04,9.527052e-03,1.082499e-02,1.082499e-04
1.422971e-01,2.955381e-02,3.080234e-02,3.080234e-04,8.448339e-03,9.474958e-03,9.474958e-05
1.448381e-01,2.609153e-02,2.735202e-02,2.735202e-04,7.669233e-03,8.983566e-03,8.983566e-05
1.473791e-01,2.350629e-02,2.506233e-02,2.506233e-04,6.680422e-03,7.585186e-03,7.585186e-05
1.499202e-01,2.136849e-02,2.312834e-02,2.312834e-04,5.842366e-03,6.564281e-03,6.564281e-05
1.524612e-01,1.935454e-02,2.076613e-02,2.076613e-04,5.271533e-03,6.015132e-03,6.015132e-05
1.550022e-01,1.688836e-02,1.779512e-02,1.779512e-04,4.725865e-03,5.580874e-03,5.580874e-05
1.575432e-01,1.550819e-02,1.671164e-02,1.671164e-04,4.185359e-03,5.021234e-03,5.021234e-05
1.600842e-01,1.420155e-02,1.530790e-02,1.530790e-04,3.673706e-03,4.338717e-03,4.338717e-05
1.626253e-01,1.264551e-02,1.349637e-02,1.349637e-04,3.325002e-03,4.160582e-03,4.160582e-05
1.651663e-01,1.167807e-02,1.262219e-02,1.262219e-04,2.921165e-03,3.566813e-03,3.566813e-05
1.677073e-01,1.078820e-02,1.172726e-02,1.172726e-04,2.650271e-03,3.306080e-03,3.306080e-05
1.702483e-01,9.749440e-03,1.045620e-02,1.045620e-04,2.391266e-03,3.052711e-03,3.052711e-05
1.727893e-01,8.778394e-03,9.646225e-03,9.646225e-05,2.098770e-03,2.666872e-03,2.666872e-05
1.753304e-01,8.014528e-03,8.937199e-03,8.937199e-05,1.892418e-03,2.519186e-03,2.519186e-05
1.778714e-01,7.323951e-03,7.919655e-03,7.919655e-05,1.692493e-03,2.284832e-03,2.284832e-05
1.804124e-01,6.715777e-03,7.402004e-03,7.402004e-05,1.537255e-03,2.103567e-03,2.103567e-05
1.829534e-01,6.229033e-03,7.051016e-03,7.051016e-05,1.355192e-03,1.872637e-03,1.872637e-05
1.854944e-01,5.746759e-03,6.527059e-03,6.527059e-05,1.234433e-03,1.702085e-03,1.702085e-05
1.880354e-01,5.272990e-03,5.820414e-03,5.820414e-05,1.116065e-03,1.573909e-03,1.573909e-05
1.905765e-01,4.787252e-03,5.267684e-03,5.267684e-05,9.970927e-04,1.430966e-03,1.430966e-05
1.931175e-01,4.285044e-03,4.793746e-03,4.793746e-05,9.100343e-04,1.331238e-03,1.331238e-05
1.956585e-01,4.071910e-03,4.548079e-03,4.548079e-05,8.119833e-04,1.179384e-03,1.179384e-05
1.981995e-01,3.740321e-03,4.232558e-03,4.232558e-05,7.337735e-04,1.075686e-03,1.075686e-05
2.007405e-01,3.399519e-03,3.937590e-03,3.937590e-05,6.565478e-04,1.012570e-03,1.012570e-05
2.032816e-01,3.194155e-03,3.523754e-03,3.523754e-05,6.087897e-04,9.763117e-04,9.763117e-06
2.058226e-01,2.965411e-03,3.339137e-03,3.339137e-05,5.401131e-04,8.669235e-04,8.669235e-06
2.083636e-01,2.697165e-03,3.034382e-03,3.034382e-05,5.023504e-04,8.491048e-04,8.491048e-06
2.109046e-01,2.499955e-03,2.819071e-03,2.819071e-05,4.653579e-04,8.375736e-04,8.375736e-06
2.134456e-01,2.281370e-03,2.539611e-03,2.539611e-05,4.195197e-04,7.674461e-04,7.674461e-06
2.159867e-01,2.153308e-03,2.374389e-03,2.374389e-05,3.833113e-04,7.183634e-04,7.183634e-06
2.185277e-01,1.930982e-03,2.175685e-03,2.175685e-05,3.600235e-04,6.898683e-04,6.898683e-06
2.210687e-01,1.803968e-03,1.988977e-03,1.988977e-05,3.265241e-04,6.423021e-04,6.423021e-06
2.236097e-01,1.614462e-03,1.785840e-03,1.785840e-05,2.973814e-04,6.007728e-04,6.007728e-06
2.261507e-01,1.517419e-03,1.746423e-03,1.746423e-05,2.722747e-04,5.506499e-04,5.506499e-06
2.286918e-01,1.375722e-03,1.530323e-03,1.530323e-05,2.486930e-04,5.108658e-04,5.108658e-06
2.312328e-01,1.271032e-03,1.440126e-03,1.440126e-05,2.245809e-04,4.616289e-04,4.616289e-06
2.337738e-01,1.167526e-03,1.340660e-03,1.340660e-05,2.096676e-04,4.472598e-04,4.472598e-06
2.363148e-01,1.083675e-03,1.259539e-03,1.259539e-05,1.888104e-04,4.008374e-04,4.008374e-06
2.388558e-01,1.004367e-03,1.131268e-03,1.131268e-05,1.772976e-04,3.938572e-04,3.938572e-06
2.413969e-01,9.182619e-04,1.080328e-03,1.080328e-05,1.620560e-04,3.466542e-04,3.466542e-06
2.439379e-01,8.504510e-04,9.940232e-04,9.940232e-06,1.484953e-04,3.329287e-04,3.329287e-06
2.464789e-01,7.571968e-04,8.823015e-04,8.823015e-06,1.352310e-04,3.132300e-04,3.132300e-06
2.490199e-01,7.095262e-04,8.396171e-04,8.396171e-06,1.252135e-04,3.111704e-04,3.111704e-06
2.515609e-01,6.468425e-04,7.490756e-04,7.490756e-06,1.160625e-04,2.851185e-04,2.851185e-06
2.541020e-01,5.846996e-04,6.698185e-04,6.698185e-06,1.058025e-04,2.710415e-04,2.710415e-06
2.566430e-01,5.454259e-04,6.445601e-04,6.445601e-06,9.747606e-05,2.603003e-04,2.603003e-06
2.591840e-01,4.976750e-04,5.861040e-04,5.861040e-06,9.043370e-05,2.549671e-04,2.549671e-06
2.617250e-01,4.548092e-04,5.281401e-04,5.281401e-06,8.411952e-05,2.405689e-04,2.405689e-06
2.642660e-01,4.103172e-04,4.963936e-04,4.963936e-06,7.654639e-05,2.217410e-04,2.217410e-06
2.668071e-01,3.767107e-04,4.509199e-04,4.509199e-06,7.251193e-05,2.253005e-04,2.253005e-06
2.693481e-01,3.498874e-04,4.290128e-04,4.290128e-06,6.533912e-05,2.000815e-04,2.000815e-06
2.718891e-01,3.104218e-04,3.699347e-04,3.699347e-06,6.151871e-05,1.942793e-04,1.942793e-06
2.744301e-01,2.821288e-04,3.405500e-04,3.405500e-06,5.651557e-05,1.794337e-04,1.794337e-06
2.769711e-01,2.576795e-04,3.214907e-04,3.214907e-06,5.158376e-05,1.717180e-04,1.717180e-06
