# n_pixels = 247270000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,2.003803e+00,6.365416e-04,9909607
3.000000e-02,2.000000e-02,4.000000e-02,4.053389e-01,2.862915e-04,2004563
5.000000e-02,4.000000e-02,6.000000e-02,3.182297e-01,2.536703e-04,1573773
7.000000e-02,6.000000e-02,8.000000e-02,2.813687e-01,2.385268e-04,1391481
9.000000e-02,8.000000e-02,1.000000e-01,2.579007e-01,2.283629e-04,1275422
1.100000e-01,1.000000e-01,1.200000e-01,2.444854e-01,2.223442e-04,1209078
1.300000e-01,1.200000e-01,1.400000e-01,2.346821e-01,2.178408e-04,1160597
1.500000e-01,1.400000e-01,1.600000e-01,2.275848e-01,2.145216e-04,1125498
1.700000e-01,1.600000e-01,1.800000e-01,2.235310e-01,2.126024e-04,1105450
1.900000e-01,1.800000e-01,2.000000e-01,2.211168e-01,2.114512e-04,1093511
2.100000e-01,2.000000e-01,2.200000e-01,2.193222e-01,2.105914e-04,1084636
2.300000e-01,2.200000e-01,2.400000e-01,2.195974e-01,2.107235e-04,1085997
2.500000e-01,2.400000e-01,2.600000e-01,2.216589e-01,2.117103e-04,1096192
2.700000e-01,2.600000e-01,2.800000e-01,2.238804e-01,2.127685e-04,1107178
2.900000e-01,2.800000e-01,3.000000e-01,2.275553e-01,2.145076e-04,1125352
3.100000e-01,3.000000e-01,3.200000e-01,2.307213e-01,2.159947e-04,1141009
3.300000e-01,3.200000e-01,3.400000e-01,2.347879e-01,2.178899e-04,1161120
3.500000e-01,3.400000e-01,3.600000e-01,2.389712e-01,2.198224e-04,1181808
3.700000e-01,3.600000e-01,3.800000e-01,2.437568e-01,2.220126e-04,1205475
3.900000e-01,3.800000e-01,4.000000e-01,2.515162e-01,2.255185e-04,1243848
4.100000e-01,4.000000e-01,4.200000e-01,2.598724e-01,2.292342e-04,1285173
4.300000e-01,4.200000e-01,4.400000e-01,2.662418e-01,2.320264e-04,1316672
4.500000e-01,4.400000e-01,4.600000e-01,2.762856e-01,2.363624e-04,1366343
4.700000e-01,4.600000e-01,4.800000e-01,2.868098e-01,2.408221e-04,1418389
4.900000e-01,4.800000e-01,5.000000e-01,2.963142e-01,2.447797e-04,1465392
5.100000e-01,5.000000e-01,5.200000e-01,3.090169e-01,2.499714e-04,1528212
5.300000e-01,5.200000e-01,5.400000e-01,3.240334e-01,2.559730e-04,1602475
5.500000e-01,5.400000e-01,5.600000e-01,3.385583e-01,2.616471e-04,1674306
5.700000e-01,5.600000e-01,5.800000e-01,3.588207e-01,2.693631e-04,1774512
5.900000e-01,5.800000e-01,6.000000e-01,3.816769e-01,2.778096e-04,1887545
6.100000e-01,6.000000e-01,6.200000e-01,4.054772e-01,2.863403e-04,2005247
6.300000e-01,6.200000e-01,6.400000e-01,4.352720e-01,2.966741e-04,2152594
6.500000e-01,6.400000e-01,6.600000e-01,4.707706e-01,3.085347e-04,2328149
6.700000e-01,6.600000e-01,6.800000e-01,5.129680e-01,3.220657e-04,2536832
6.900000e-01,6.800000e-01,7.000000e-01,5.600000e-01,3.365064e-04,2769424
7.100000e-01,7.000000e-01,7.200000e-01,6.113809e-01,3.516051e-04,3023523
7.300000e-01,7.200000e-01,7.400000e-01,6.785150e-01,3.704068e-04,3355528
7.500000e-01,7.400000e-01,7.600000e-01,7.576669e-01,3.914159e-04,3746966
7.700000e-01,7.600000e-01,7.800000e-01,8.529185e-01,4.152915e-04,4218023
7.900000e-01,7.800000e-01,8.000000e-01,9.703221e-01,4.429526e-04,4798631
8.100000e-01,8.000000e-01,8.200000e-01,1.128882e+00,4.777752e-04,5582775
8.300000e-01,8.200000e-01,8.400000e-01,1.320132e+00,5.166636e-04,6528579
8.500000e-01,8.400000e-01,8.600000e-01,1.591649e+00,5.673132e-04,7871339
8.700000e-01,8.600000e-01,8.800000e-01,1.959166e+00,6.294119e-04,9688860
8.900000e-01,8.800000e-01,9.000000e-01,2.478403e+00,7.079217e-04,12256692
9.100000e-01,9.000000e-01,9.200000e-01,3.204111e+00,8.049206e-04,15845609
9.300000e-01,9.200000e-01,9.400000e-01,4.316709e+00,9.342770e-04,21347853
9.500000e-01,9.400000e-01,9.600000e-01,6.066217e+00,1.107537e-03,29999868
9.700000e-01,9.600000e-01,9.800000e-01,8.068258e+00,1.277289e-03,39900765
9.900000e-01,9.800000e-01,1.000000e+00,3.783744e+00,8.747021e-04,18712129
